Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,26.016342,[117  14] ; [83 50],[99.24242424 31.75757576] ; [100.75757576  32.24242424],1
p8,1,4e-06,21.410142,[103  28] ; [69 65],[85.02641509 45.97358491] ; [86.97358491 47.02641509],1
p5,1,0.000268,13.279486,[36 95] ; [ 13 118],[ 24.5 106.5] ; [ 24.5 106.5],1
s5,1,0.001104,10.643731,[69 52] ; [47 82],[56.144 64.856] ; [59.856 69.144],0
p12,1,0.001848,9.695162,[ 27 103] ; [ 10 124],[ 18.21969697 111.78030303] ; [ 18.78030303 115.21969697],0
p4,1,0.001912,9.632403,[117  14] ; [100  34],[107.27169811  23.72830189] ; [109.72830189  24.27169811],0
s7,1,0.003811,8.371525,[99 27] ; [78 48],[88.5 37.5] ; [88.5 37.5],0
a1,1,0.014778,5.942799,[ 12 119] ; [  3 131],[  7.41509434 123.58490566] ; [  7.58490566 126.41509434],0
p1,1,0.016196,5.781416,[ 25 105] ; [ 12 122],[ 18.21969697 111.78030303] ; [ 18.78030303 115.21969697],0
s8,1,0.021664,5.272596,[93 38] ; [77 57],[84.03773585 46.96226415] ; [85.96226415 48.03773585],0
s2,1,0.022262,5.225211,[114  17] ; [102  32],[106.77735849  24.22264151] ; [109.22264151  24.77735849],0
a4,1,0.023369,5.140838,[72 59] ; [55 79],[62.78113208 68.21886792] ; [64.21886792 69.78113208],0
b5,1,0.031917,4.60297,[66 65] ; [85 49],[74.64528302 56.35471698] ; [76.35471698 57.64528302],0
s6,1,0.033037,4.54386,[114  12] ; [108  25],[108.  18.] ; [114.  19.],0
p2,1,0.0418,4.143299,[121  10] ; [113  21],[115.6754717  15.3245283] ; [118.3245283  15.6754717],0
p9,1,0.050413,3.827683,[122   9] ; [114  19],[117.10606061  13.89393939] ; [118.89393939  14.10606061],0
p10,1,0.057359,3.612154,[118  13] ; [109  24],[112.64015152  18.35984848] ; [114.35984848  18.64015152],0
b2,1,0.057641,3.603989,[42 46] ; [30 59],[35.79661017 52.20338983] ; [36.20338983 52.79661017],0
b3,1,0.057641,3.603989,[42 46] ; [30 59],[35.79661017 52.20338983] ; [36.20338983 52.79661017],0
b1,1,0.057891,3.596789,[69 62] ; [55 79],[61.29811321 69.70188679] ; [62.70188679 71.29811321],0
s4,1,0.060264,3.530112,[37 93] ; [ 25 109],[30.53030303 99.46969697] ; [ 31.46969697 102.53030303],0
d1,1,0.066731,3.361664,[95 36] ; [83 51],[87.99245283 43.00754717] ; [90.00754717 43.99245283],0
d2,1,0.088309,2.904929,[82 49] ; [70 64],[75.13962264 55.86037736] ; [76.86037736 57.13962264],0
r3,1,0.098991,2.721718,[128   2] ; [127   7],[125.56818182   4.43181818] ; [129.43181818   4.56818182],0
n6,1,0.118406,2.438277,[117  13] ; [111  22],[112.69961977  17.30038023] ; [115.30038023  17.69961977],0
u1,1,0.123716,2.369637,[37 94] ; [ 27 107],[31.63773585 99.36226415] ; [ 32.36226415 101.63773585],0
a3,1,0.135373,2.229778,[106  24] ; [99 35],[100.9469697  29.0530303] ; [104.0530303  29.9469697],0
d3,1,0.141181,2.165036,[96 35] ; [87 47],[90.46415094 40.53584906] ; [92.53584906 41.46415094],0
v1,1,0.193027,1.694361,[79 50] ; [67 59],[73.85882353 55.14117647] ; [72.14117647 53.85882353],0
