Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,22.396507,[33 67] ; [74 39],[50.23474178 49.76525822] ; [56.76525822 56.23474178],1
v3,1,2.1e-05,18.065291,[25 74] ; [61 52],[40.16037736 58.83962264] ; [45.83962264 67.16037736],1
b3,1,0.000367,12.695395,[16 44] ; [46 35],[26.38297872 33.61702128] ; [35.61702128 45.38297872],1
b2,1,0.000367,12.695395,[16 44] ; [46 35],[26.38297872 33.61702128] ; [35.61702128 45.38297872],1
s2,1,0.001076,10.691216,[38 65] ; [69 48],[50.09545455 52.90454545] ; [56.90454545 60.09545455],0
s8,1,0.00142,10.179626,[39 66] ; [68 48],[50.83710407 54.16289593] ; [56.16289593 59.83710407],0
a3,1,0.002608,9.06297,[62 43] ; [91 26],[72.36486486 32.63513514] ; [80.63513514 36.36486486],0
p10,1,0.002761,8.959196,[70 35] ; [95 18],[79.47247706 25.52752294] ; [85.52752294 27.47247706],0
r1,1,0.005753,7.625931,[76 29] ; [102  15],[84.18918919 20.81081081] ; [93.81081081 23.18918919],0
d4,1,0.007456,7.159797,[71 33] ; [97 19],[79.41818182 24.58181818] ; [88.58181818 27.41818182],0
p9,1,0.011931,6.321045,[77 28] ; [99 15],[84.38356164 20.61643836] ; [91.61643836 22.38356164],0
v4,1,0.020255,5.389792,[97  7] ; [115   1],[100.21818182   3.78181818] ; [111.78181818   4.21818182],0
n5,1,0.021601,5.277631,[70 34] ; [93 22],[77.40639269 26.59360731] ; [85.59360731 29.40639269],0
s5,1,0.02215,5.233965,[32 66] ; [54 58],[40.13333333 57.86666667] ; [45.86666667 66.13333333],0
p11,1,0.038387,4.287793,[77 28] ; [99 18],[83.24324324 21.75675676] ; [92.75675676 24.24324324],0
n4,1,0.045637,3.99493,[74 31] ; [95 21],[80.29411765 24.70588235] ; [88.70588235 27.29411765],0
n1,1,0.046432,3.96585,[12 23] ; [14  9],[15.68965517 19.31034483] ; [10.31034483 12.68965517],0
d5,1,0.047697,3.920643,[72 33] ; [93 23],[78.39366516 26.60633484] ; [86.60633484 29.39366516],0
p2,1,0.071767,3.242132,[74 31] ; [93 22],[79.70454545 25.29545455] ; [87.29545455 27.70454545],0
s7,1,0.088588,2.899842,[44 55] ; [64 50],[50.1971831 48.8028169] ; [57.8028169 56.1971831],0
s6,1,0.120548,2.410184,[62 39] ; [80 32],[67.33333333 33.66666667] ; [74.66666667 37.33333333],0
s3,1,0.138807,2.191139,[55 48] ; [74 43],[60.39545455 42.60454545] ; [68.60454545 48.39545455],0
p7,1,0.148609,2.086467,[63 41] ; [79 34],[68.05529954 35.94470046] ; [73.94470046 39.05529954],0
a4,1,0.172512,1.860974,[42 63] ; [57 59],[47.0361991 57.9638009] ; [51.9638009 64.0361991],0
