Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.0,33.694678,[82 26] ; [12 34],[65.92207792 42.07792208] ; [28.07792208 17.92207792],1
a6,1,0.000276,13.227415,[78 30] ; [19 27],[68.02597403 39.97402597] ; [28.97402597 17.02597403],1
d3,1,0.004633,8.017407,[87 21] ; [27 19],[79.94805195 28.05194805] ; [34.05194805 11.94805195],0
a2,1,0.00805,7.022335,[27 81] ; [ 3 43],[21.03896104 86.96103896] ; [ 8.96103896 37.03896104],0
b1,1,0.030318,4.691181,[32 76] ; [22 24],[37.87012987 70.12987013] ; [16.12987013 29.87012987],0
s5,1,0.032124,4.591865,[46 52] ; [28 14],[51.8 46.2] ; [22.2 19.8],0
u1,1,0.035763,4.40839,[25 83] ; [ 4 42],[20.33766234 87.66233766] ; [ 8.66233766 37.33766234],0
u2,1,0.056686,3.631788,[14 21] ; [11  5],[17.15686275 17.84313725] ; [7.84313725 8.15686275],0
p7,1,0.062027,3.482338,[62 42] ; [34 11],[67.00671141 36.99328859] ; [28.99328859 16.00671141],0
n1,1,0.062617,3.466687,[ 5 20] ; [8 9],[ 7.73809524 17.26190476] ; [ 5.26190476 11.73809524],0
p3,1,0.0783,3.099839,[49 59] ; [28 18],[54. 54.] ; [23. 23.],0
p8,1,0.090464,2.866091,[50 56] ; [28 17],[54.75496689 51.24503311] ; [23.24503311 21.75496689],0
s7,1,0.09048,2.865812,[58 48] ; [30 13],[62.60402685 43.39597315] ; [25.39597315 17.60402685],0
v2,1,0.0928,2.825125,[54 51] ; [16 28],[49.32885906 55.67114094] ; [20.67114094 23.32885906],0
a1,1,0.134521,2.23954,[  2 106] ; [ 3 43],[  3.50649351 104.49350649] ; [ 1.49350649 44.50649351],0
r2,1,0.155019,2.02215,[102   5] ; [41  5],[100.00653595   6.99346405] ; [42.99346405  3.00653595],0
p1,1,0.180044,1.797264,[  7 101] ; [ 6 40],[ 9.11688312 98.88311688] ; [ 3.88311688 42.11688312],0
d2,1,0.217665,1.519698,[47 61] ; [25 21],[50.49350649 57.50649351] ; [21.50649351 24.49350649],0
