Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,66.983377,[197  39] ; [175 173],[150.32876712  85.67123288] ; [221.67123288 126.32876712],1
p7,1,0.0,63.940289,[195  37] ; [178 167],[149.97573657  82.02426343] ; [223.02426343 121.97573657],1
p8,1,0.0,43.177514,[164  70] ; [147 200],[125.25645439 108.74354561] ; [185.74354561 161.25645439],1
p3,1,0.0,36.83768,[162  74] ; [151 199],[126.05460751 109.94539249] ; [186.94539249 163.05460751],1
p2,1,1e-06,23.754807,[220  16] ; [274  76],[198.94880546  37.05119454] ; [295.05119454  54.94880546],1
s8,1,2e-06,22.54611,[142  93] ; [141 208],[113.87842466 121.12157534] ; [169.12157534 179.87842466],1
s7,1,1.5e-05,18.75067,[147  77] ; [158 178],[122. 102.] ; [183. 153.],1
p9,1,3.1e-05,17.372267,[219  16] ; [280  66],[201.83304647  33.16695353] ; [297.16695353  48.83304647],1
s6,1,4.1e-05,16.815626,[180  49] ; [216 130],[157.71130435  71.28869565] ; [238.28869565 107.71130435],1
p5,1,5e-05,16.459371,[ 48 188] ; [ 30 316],[ 31.62886598 204.37113402] ; [ 46.37113402 299.62886598],1
v1,1,0.000106,15.034071,[153  79] ; [168 171],[130.42381786 101.57618214] ; [190.57618214 148.42381786],1
s5,1,0.000191,13.914913,[ 99 123] ; [ 99 240],[ 78.35294118 143.64705882] ; [119.64705882 219.35294118],1
n6,1,0.000965,10.894088,[222  14] ; [296  51],[209.68782161  26.31217839] ; [308.31217839  38.68782161],1
s2,1,0.001509,10.06719,[145  88] ; [170 178],[126.3253012 106.6746988] ; [188.6746988 159.3253012],0
r4,1,0.006403,7.433319,[223  13] ; [308  43],[213.48551959  22.51448041] ; [317.51448041  33.48551959],0
p10,1,0.010885,6.483946,[207  27] ; [281  68],[195.86963979  38.13036021] ; [292.13036021  56.86963979],0
s4,1,0.01679,5.718223,[ 42 188] ; [ 39 309],[ 32.23183391 197.76816609] ; [ 48.76816609 299.23183391],0
v4,1,0.022402,5.214252,[227   7] ; [323  26],[220.75471698  13.24528302] ; [329.24528302  19.75471698],0
p12,1,0.023142,5.157807,[ 29 205] ; [ 24 325],[ 21.27272727 212.72727273] ; [ 31.72727273 317.27272727],0
r2,1,0.028066,4.823988,[225   6] ; [321  23],[219.34956522  11.65043478] ; [326.65043478  17.34956522],0
s3,1,0.028522,4.796253,[147  86] ; [186 159],[134.23702422  98.76297578] ; [198.76297578 146.23702422],0
u1,1,0.03945,4.241363,[ 65 171] ; [ 71 280],[ 54.67802385 181.32197615] ; [ 81.32197615 269.67802385],0
d1,1,0.040212,4.208909,[181  55] ; [242 109],[170.06473595  65.93526405] ; [252.93526405  98.06473595],0
p1,1,0.057956,3.594934,[ 26 210] ; [ 23 326],[ 19.76752137 216.23247863] ; [ 29.23247863 319.76752137],0
r3,1,0.072073,3.235162,[227   6] ; [330  20],[222.60891938  10.39108062] ; [334.39108062  15.60891938],0
d3,1,0.073953,3.193025,[188  48] ; [257  94],[178.90971039  57.09028961] ; [266.09028961  84.90971039],0
b3,1,0.098775,2.72521,[73 85] ; [ 83 137],[65.20634921 92.79365079] ; [ 90.79365079 129.20634921],0
b2,1,0.098775,2.72521,[73 85] ; [ 83 137],[65.20634921 92.79365079] ; [ 90.79365079 129.20634921],0
u4,1,0.109975,2.554578,[ 10 225] ; [  7 344],[  6.81740614 228.18259386] ; [ 10.18259386 340.81740614],0
n5,1,0.112505,2.518675,[207  28] ; [290  58],[200.33447684  34.66552316] ; [296.66552316  51.33447684],0
a1,1,0.153108,2.041005,[ 19 217] ; [ 18 333],[ 14.87563884 221.12436116] ; [ 22.12436116 328.87563884],0
