Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,60.359395,[10 29] ; [102  12],[28.54901961 10.45098039] ; [83.45098039 30.54901961],1
p11,1,3e-06,21.544582,[20 19] ; [100  15],[30.38961039  8.61038961] ; [89.61038961 25.38961039],1
r2,1,0.001338,10.289926,[30  9] ; [107   6],[35.15131579  3.84868421] ; [101.84868421  11.15131579],0
r4,1,0.002673,9.01827,[26 13] ; [101  14],[32.16233766  6.83766234] ; [94.83766234 20.16233766],0
v1,1,0.002916,8.859078,[11 28] ; [61 48],[18.97297297 20.02702703] ; [53.02702703 55.97297297],0
n5,1,0.00292,8.856651,[20 19] ; [88 27],[27.35064935 11.64935065] ; [80.64935065 34.35064935],0
v4,1,0.003678,8.436125,[33  5] ; [112   2],[36.25  1.75] ; [108.75   5.25],0
n6,1,0.004713,7.986264,[24 15] ; [95 19],[30.33333333  8.66666667] ; [88.66666667 25.33333333],0
d5,1,0.005798,7.612171,[17 22] ; [78 36],[24.21568627 14.78431373] ; [70.78431373 43.21568627],0
n4,1,0.00618,7.497084,[20 19] ; [86 29],[26.84415584 12.15584416] ; [79.15584416 35.84415584],0
p8,1,0.017317,5.663987,[17 22] ; [75 40],[23.2987013 15.7012987] ; [68.7012987 46.2987013],0
p2,1,0.018972,5.5041,[28 11] ; [101  14],[32.66883117  6.33116883] ; [96.33116883 18.66883117],0
a7,1,0.030145,4.700984,[19 20] ; [77 36],[24.63157895 14.36842105] ; [71.36842105 41.63157895],0
d2,1,0.032518,4.570981,[14 25] ; [22 93],[ 9.11688312 29.88311688] ; [26.88311688 88.11688312],0
r3,1,0.032897,4.551113,[34  5] ; [110   4],[36.70588235  2.29411765] ; [107.29411765   6.70588235],0
b1,1,0.04222,4.126346,[20 19] ; [38 77],[14.68831169 24.31168831] ; [43.31168831 71.68831169],0
a3,1,0.052136,3.771408,[13 26] ; [58 55],[18.21710526 20.78289474] ; [52.78289474 60.21710526],0
d4,1,0.067585,3.34071,[21 17] ; [82 33],[25.58169935 12.41830065] ; [77.41830065 37.58169935],0
s6,1,0.069601,3.292397,[19 20] ; [73 39],[23.7615894 15.2384106] ; [68.2384106 43.7615894],0
v2,1,0.074228,3.186952,[14 24] ; [59 51],[18.74324324 19.25675676] ; [54.25675676 55.74324324],0
p4,1,0.091706,2.844172,[17 22] ; [68 47],[21.52597403 17.47402597] ; [63.47402597 51.52597403],0
s8,1,0.102369,2.66824,[ 9 30] ; [43 72],[13.16883117 25.83116883] ; [38.83116883 76.16883117],0
s7,1,0.106539,2.604827,[11 25] ; [50 59],[15.14482759 20.85517241] ; [45.85517241 63.14482759],0
a4,1,0.137548,2.205178,[ 4 35] ; [24 91],[ 7.09090909 31.90909091] ; [20.90909091 94.09090909],0
r1,1,0.142447,2.151327,[22 17] ; [79 35],[25.74509804 13.25490196] ; [75.25490196 38.74509804],0
a6,1,0.165379,1.924339,[15 24] ; [59 56],[18.74025974 20.25974026] ; [55.25974026 59.74025974],0
d1,1,0.166431,1.914797,[ 8 31] ; [37 78],[11.3961039 27.6038961] ; [33.6038961 81.3961039],0
d3,1,0.18453,1.760759,[18 21] ; [66 47],[21.55263158 17.44736842] ; [62.44736842 50.55263158],0
p3,1,0.19565,1.674553,[15 24] ; [58 57],[18.48701299 20.51298701] ; [54.51298701 60.48701299],0
p5,1,0.248261,1.333062,[ 3 36] ; [17 97],[ 5.09803922 33.90196078] ; [14.90196078 99.09803922],0
p1,1,0.319174,0.99233,[ 2 37] ; [ 12 103],[ 3.54545455 35.45454545] ; [ 10.45454545 104.54545455],0
s5,1,0.351389,0.868433,[ 7 31] ; [29 83],[ 9.12 28.88] ; [26.88 85.12],0
v3,1,0.412055,0.672864,[11 28] ; [40 73],[13.08552632 25.91447368] ; [37.91447368 75.08552632],0
n3,1,0.417753,0.656627,[8 5] ; [20  7],[9.1 3.9] ; [18.9  8.1],0
u1,1,0.442993,0.588517,[ 2 37] ; [  3 112],[ 1.26623377 37.73376623] ; [  3.73376623 111.26623377],0
a8,1,0.528655,0.396977,[ 6 31] ; [13 94],[ 4.88194444 32.11805556] ; [14.11805556 92.88194444],0
p6,1,0.56587,0.329642,[20 19] ; [51 60],[18.46 20.54] ; [52.54 58.46],0
n1,1,0.576449,0.31201,[5 8] ; [ 8 19],[4.225 8.775] ; [ 8.775 18.225],0
s2,1,0.58106,0.304524,[17 22] ; [56 59],[18.48701299 20.51298701] ; [54.51298701 60.48701299],0
s1,1,0.618861,0.247472,[ 1 38] ; [  5 110],[ 1.51948052 37.48051948] ; [  4.48051948 110.51948052],0
b4,1,0.704706,0.143622,[20 19] ; [63 52],[21.01948052 17.98051948] ; [61.98051948 53.01948052],0
u3,1,0.74576,0.105128,[12 14] ; [28 28],[12.68292683 13.31707317] ; [27.31707317 28.68292683],0
a1,1,0.780747,0.077476,[ 1 38] ; [  4 111],[ 1.26623377 37.73376623] ; [  3.73376623 111.26623377],0
b5,1,0.789115,0.071535,[23 16] ; [65 50],[22.28571429 16.71428571] ; [65.71428571 49.28571429],0
s3,1,0.79634,0.066609,[22 17] ; [67 47],[22.68627451 16.31372549] ; [66.31372549 47.68627451],0
u2,1,0.809799,0.05793,[15 10] ; [32 24],[14.50617284 10.49382716] ; [32.49382716 23.50617284],0
b2,1,0.880452,0.022619,[ 5 20] ; [15 55],[ 5.26315789 19.73684211] ; [14.73684211 55.26315789],0
b3,1,0.880452,0.022619,[ 5 20] ; [15 55],[ 5.26315789 19.73684211] ; [14.73684211 55.26315789],0
s4,1,0.907477,0.013508,[ 8 30] ; [23 91],[ 7.75 30.25] ; [23.25 90.75],0
n2,1,0.951653,0.003676,[10  3] ; [21  6],[10.075  2.925] ; [20.925  6.075],0
