Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.009375,6.75,[14 36] ; [22 18],[20. 30.] ; [16. 24.],0
p6,1,0.035187,4.436072,[ 8 41] ; [14 25],[12.25 36.75] ; [ 9.75 29.25],0
p11,1,0.180585,1.792803,[29 21] ; [18 23],[25.82417582 24.17582418] ; [21.17582418 19.82417582],0
p1,1,0.226415,1.463241,[ 1 48] ; [ 3 38],[ 2.17777778 46.82222222] ; [ 1.82222222 39.17777778],0
b1,1,0.316483,1.003426,[24 26] ; [24 17],[26.37362637 23.62637363] ; [21.62637363 19.37362637],0
