Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,46.473863,[14 60] ; [56 19],[34.76510067 39.23489933] ; [35.23489933 39.76510067],1
s7,1,0.0,27.128125,[19 51] ; [48 19],[34.23357664 35.76642336] ; [32.76642336 34.23357664],1
s6,1,2e-05,18.176641,[32 42] ; [56 16],[44.60273973 29.39726027] ; [43.39726027 28.60273973],1
s8,1,0.001562,10.004184,[18 56] ; [37 38],[27.31543624 46.68456376] ; [27.68456376 47.31543624],0
p4,1,0.007858,7.065474,[25 48] ; [42 33],[33.0472973 39.9527027] ; [33.9527027 41.0472973],0
p9,1,0.008171,6.995662,[36 35] ; [54 21],[43.76712329 27.23287671] ; [46.23287671 28.76712329],0
r4,1,0.008582,6.907895,[49 26] ; [63 12],[56. 19.] ; [56. 19.],0
s5,1,0.011397,6.402344,[16 57] ; [28 39],[22.94285714 50.05714286] ; [21.05714286 45.94285714],0
p6,1,0.023811,5.108326,[18 54] ; [32 43],[24.48979592 47.51020408] ; [25.51020408 49.48979592],0
p1,1,0.02474,5.042017,[ 3 72] ; [11 64],[ 7. 68.] ; [ 7. 68.],0
r3,1,0.029397,4.744186,[54 21] ; [64 10],[59.39597315 15.60402685] ; [58.60402685 15.39597315],0
a8,1,0.032218,4.586873,[ 6 60] ; [15 51],[10.5 55.5] ; [10.5 55.5],0
r1,1,0.035831,4.405142,[49 25] ; [61 14],[54.63087248 19.36912752] ; [55.36912752 19.63087248],0
p5,1,0.039332,4.246476,[ 4 69] ; [12 63],[ 7.89189189 65.10810811] ; [ 8.10810811 66.89189189],0
p8,1,0.040627,4.191497,[18 56] ; [30 45],[23.83892617 50.16107383] ; [24.16107383 50.83892617],0
a1,1,0.042207,4.126895,[10 65] ; [ 3 72],[ 6.5 68.5] ; [ 6.5 68.5],0
d3,1,0.042993,4.095695,[44 31] ; [55 19],[49.83221477 25.16778523] ; [49.16778523 24.83221477],0
p7,1,0.045661,3.994056,[28 44] ; [41 33],[34.02739726 37.97260274] ; [34.97260274 39.02739726],0
s1,1,0.052076,3.773315,[ 2 72] ; [ 8 67],[ 4.96644295 69.03355705] ; [ 5.03355705 69.96644295],0
p2,1,0.072937,3.215656,[44 30] ; [55 20],[49.16778523 24.83221477] ; [49.83221477 25.16778523],0
n2,1,0.08815,2.907843,[16 11] ; [21  5],[18.8490566  8.1509434] ; [18.1509434  7.8490566],0
d1,1,0.101707,2.678571,[35 40] ; [45 30],[40. 35.] ; [40. 35.],0
p10,1,0.12108,2.403301,[35 37] ; [46 29],[39.67346939 32.32653061] ; [41.32653061 33.67346939],0
n1,1,0.124965,2.353968,[11 14] ; [17  9],[13.7254902 11.2745098] ; [14.2745098 11.7254902],0
s4,1,0.134159,2.243712,[ 9 65] ; [16 59],[12.41610738 61.58389262] ; [12.58389262 62.41610738],0
v4,1,0.136836,2.213189,[58 17] ; [65 10],[61.5 13.5] ; [61.5 13.5],0
d2,1,0.137212,2.208955,[36 38] ; [45 29],[40.5 33.5] ; [40.5 33.5],0
b3,1,0.163521,1.941357,[17 23] ; [12 31],[13.97590361 26.02409639] ; [15.02409639 27.97590361],0
b2,1,0.163521,1.941357,[17 23] ; [12 31],[13.97590361 26.02409639] ; [15.02409639 27.97590361],0
a4,1,0.164298,1.934213,[40 34] ; [32 43],[35.75838926 38.24161074] ; [36.24161074 38.75838926],0
v3,1,0.168493,1.896296,[31 41] ; [23 49],[27. 45.] ; [27. 45.],0
p3,1,0.207492,1.588837,[27 47] ; [35 40],[30.79194631 43.20805369] ; [31.20805369 43.79194631],0
u1,1,0.208646,1.580796,[11 64] ; [17 58],[14. 61.] ; [14. 61.],0
u3,1,0.20958,1.574323,[ 8 17] ; [11 11],[10.10638298 14.89361702] ; [ 8.89361702 13.10638298],0
n6,1,0.239733,1.382161,[52 22] ; [59 16],[55.12751678 18.87248322] ; [55.87248322 19.12751678],0
r2,1,0.260882,1.264069,[64  9] ; [68  5],[66.  7.] ; [66.  7.],0
a7,1,0.298698,1.08,[47 28] ; [53 22],[50. 25.] ; [50. 25.],0
b1,1,0.323678,0.974026,[39 36] ; [45 30],[42. 33.] ; [42. 33.],0
n3,1,0.382078,0.764007,[14 11] ; [17  8],[15.5  9.5] ; [15.5  9.5],0
v2,1,0.45171,0.566358,[31 42] ; [36 38],[33.27210884 39.72789116] ; [33.72789116 40.27210884],0
a2,1,0.452689,0.56391,[21 54] ; [17 58],[19. 56.] ; [19. 56.],0
a5,1,0.59298,0.285714,[51 24] ; [54 21],[52.5 22.5] ; [52.5 22.5],0
