Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,295.59306,[634  63] ; [36 98],[561.96149218 135.03850782] ; [108.03850782  25.96149218],1
p11,1,0.0,51.988896,[584 116] ; [76 60],[552.63157895 147.36842105] ; [107.36842105  28.63157895],1
p2,1,0.0,43.65319,[602  93] ; [86 50],[575.40312876 119.59687124] ; [112.59687124  23.40312876],1
n5,1,0.0,28.672477,[537 158] ; [75 61],[511.84115523 183.15884477] ; [100.15884477  35.84115523],1
n6,1,0.0,25.332726,[605  90] ; [95 41],[585.43922984 109.56077016] ; [114.56077016  21.43922984],1
b1,1,2e-06,22.391349,[236 464] ; [75 61],[260.40669856 439.59330144] ; [50.59330144 85.40669856],1
s8,1,3e-06,21.636814,[334 363] ; [35 99],[309.49819495 387.50180505] ; [59.50180505 74.49819495],1
s6,1,7e-06,20.2209,[484 201] ; [68 66],[461.68498168 223.31501832] ; [90.31501832 43.68498168],1
p8,1,1.7e-05,18.475811,[377 312] ; [47 89],[354.10424242 334.89575758] ; [69.89575758 66.10424242],1
p3,1,5.6e-05,16.22234,[370 328] ; [46 89],[348.58103241 349.41896759] ; [67.41896759 67.58103241],1
s7,1,5.8e-05,16.175107,[354 320] ; [42 85],[333.21348315 340.78651685] ; [62.78651685 64.21348315],1
p6,1,7.8e-05,15.596999,[275 415] ; [ 29 104],[254.87241798 435.12758202] ; [49.12758202 83.87241798],1
v1,1,9.6e-05,15.208383,[388 290] ; [53 83],[367.31941032 310.68058968] ; [73.68058968 62.31941032],1
p4,1,0.000126,14.693991,[432 263] ; [60 75],[411.97590361 283.02409639] ; [80.02409639 54.97590361],1
s2,1,0.000184,13.990457,[379 316] ; [49 84],[359.25120773 335.74879227] ; [68.74879227 64.25120773],1
a3,1,0.000263,13.318785,[513 184] ; [79 57],[495.34693878 201.65306122] ; [96.65306122 39.34693878],1
p7,1,0.000655,11.613497,[453 231] ; [68 66],[435.65281174 248.34718826] ; [85.34718826 48.65281174],1
v4,1,0.000688,11.52223,[681  17] ; [123  11],[674.50961538  23.49038462] ; [129.49038462   4.50961538],1
s5,1,0.000716,11.448007,[244 425] ; [ 28 104],[227.17602996 441.82397004] ; [44.82397004 87.17602996],1
a5,1,0.00075,11.361721,[530 170] ; [84 52],[514.11483254 185.88516746] ; [99.88516746 36.11483254],1
p12,1,0.001035,10.764648,[ 62 634] ; [  1 134],[ 52.76534296 643.23465704] ; [ 10.23465704 124.76534296],0
v2,1,0.001592,9.969232,[398 270] ; [59 73],[381.595 286.405] ; [75.405 56.595],0
d1,1,0.002229,9.350928,[433 267] ; [65 71],[416.98564593 283.01435407] ; [81.01435407 54.98564593],0
n4,1,0.002522,9.124261,[546 152] ; [90 46],[532.28776978 165.71223022] ; [103.71223022  32.28776978],0
p5,1,0.003678,8.436119,[ 84 610] ; [  5 131],[ 74.41686747 619.58313253] ; [ 14.58313253 121.41686747],0
s1,1,0.009967,6.640857,[ 17 673] ; [  9 125],[ 21.77184466 668.22815534] ; [  4.22815534 129.77184466],0
r4,1,0.010849,6.489857,[670  30] ; [123  13],[663.99521531  36.00478469] ; [129.00478469   6.99521531],0
d5,1,0.017682,5.627384,[577 119] ; [101  35],[567.17307692 128.82692308] ; [110.82692308  25.17307692],0
s3,1,0.017907,5.605199,[410 283] ; [65 70],[397.55434783 295.44565217] ; [77.44565217 57.55434783],0
a4,1,0.018196,5.577214,[331 368] ; [49 86],[318.48920863 380.51079137] ; [61.51079137 73.48920863],0
b3,1,0.023153,5.156988,[167 249] ; [22 60],[157.87951807 258.12048193] ; [31.12048193 50.87951807],0
b2,1,0.023153,5.156988,[167 249] ; [22 60],[157.87951807 258.12048193] ; [31.12048193 50.87951807],0
