Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,93.515878,[202 121] ; [ 50 185],[145.87096774 177.12903226] ; [106.12903226 128.87096774],1
v1,1,0.0,49.977286,[226  96] ; [ 94 140],[185.32374101 136.67625899] ; [134.67625899  99.32374101],1
p10,1,1e-06,24.773934,[290  34] ; [174  63],[267.97860963  56.02139037] ; [196.02139037  40.97860963],1
r3,1,5e-06,20.903393,[315  11] ; [206  33],[300.61238938  25.38761062] ; [220.38761062  18.61238938],1
p7,1,1e-05,19.563139,[228  91] ; [125 110],[203.26173285 115.73826715] ; [149.73826715  85.26173285],1
p11,1,1.5e-05,18.751963,[279  49] ; [168  72],[258.12676056  69.87323944] ; [188.87323944  51.12676056],1
p3,1,6.2e-05,16.052979,[188 137] ; [ 97 141],[164.52042629 160.47957371] ; [120.47957371 117.52042629],1
p9,1,0.00018,14.032657,[290  33] ; [184  51],[274.37634409  48.62365591] ; [199.62365591  35.37634409],1
r1,1,0.000182,14.01231,[278  50] ; [171  67],[260.19787986  67.80212014] ; [188.80212014  49.19787986],1
p2,1,0.000396,12.549604,[282  44] ; [178  60],[265.88652482  60.11347518] ; [194.11347518  43.88652482],1
s7,1,0.00043,12.397724,[178 128] ; [ 98 131],[157.86168224 148.13831776] ; [118.13831776 110.86168224],1
p4,1,0.000549,11.940293,[218 105] ; [127 112],[198.28291815 124.71708185] ; [146.71708185  92.28291815],1
r4,1,0.000841,11.148897,[300  28] ; [197  43],[287.  41.] ; [210.  30.],1
s8,1,0.000882,11.060306,[165 159] ; [ 88 151],[145.59857904 178.40142096] ; [107.40142096 131.59857904],1
s2,1,0.001346,10.278449,[175 149] ; [ 96 142],[156.23487544 167.76512456] ; [114.76512456 123.23487544],0
b1,1,0.001468,10.117837,[115 213] ; [116 124],[133.3943662 194.6056338] ; [ 97.6056338 142.3943662],0
v4,1,0.001606,9.953172,[312  14] ; [213  27],[302.38515901  23.61484099] ; [222.61484099  17.38515901],0
p8,1,0.001696,9.853022,[188 133] ; [107 130],[169.70430108 151.29569892] ; [125.29569892 111.70430108],0
d1,1,0.001898,9.645335,[212 116] ; [124 116],[194.02816901 133.97183099] ; [141.97183099  98.02816901],0
a5,1,0.003665,8.442535,[261  66] ; [166  74],[246.25925926  80.74074074] ; [180.74074074  59.25925926],0
d4,1,0.003677,8.436929,[275  50] ; [178  60],[261.5008881  63.4991119] ; [191.4991119  46.5008881],0
a7,1,0.004175,8.205887,[241  84] ; [151  89],[225.48672566  99.51327434] ; [166.51327434  73.48672566],0
p6,1,0.004506,8.067591,[137 186] ; [ 73 165],[120.90909091 202.09090909] ; [ 89.09090909 148.90909091],0
d3,1,0.005794,7.613319,[227  99] ; [139  99],[211.55319149 114.44680851] ; [154.44680851  83.55319149],0
n3,1,0.006023,7.543465,[47 13] ; [34 28],[39.83606557 20.16393443] ; [41.16393443 20.83606557],0
d5,1,0.00614,7.508694,[275  52] ; [178  60],[262.17876106  64.82123894] ; [190.82123894  47.17876106],0
s6,1,0.006804,7.324072,[224 100] ; [137  99],[208.86428571 115.13571429] ; [152.13571429  83.86428571],0
s1,1,0.008724,6.878468,[  5 317] ; [ 13 222],[ 10.40574506 311.59425494] ; [  7.59425494 227.40574506],0
a3,1,0.012336,6.261947,[251  75] ; [160  77],[237.98579041  88.01420959] ; [173.01420959  63.98579041],0
u1,1,0.023307,5.145512,[ 71 257] ; [ 34 206],[ 60.63380282 267.36619718] ; [ 44.36619718 195.63380282],0
n2,1,0.031753,4.611779,[49 10] ; [43 22],[43.77419355 15.22580645] ; [48.22580645 16.77419355],0
p12,1,0.032324,4.581214,[ 36 289] ; [ 14 224],[ 28.86323268 296.13676732] ; [ 21.13676732 216.86323268],0
n6,1,0.041884,4.13987,[297  30] ; [203  35],[289.38053097  37.61946903] ; [210.61946903  27.38053097],0
s5,1,0.046599,3.959824,[110 209] ; [ 63 174],[ 99.25719424 219.74280576] ; [ 73.74280576 163.25719424],0
a2,1,0.077476,3.117073,[ 91 237] ; [ 51 189],[ 82. 246.] ; [ 60. 180.],0
d2,1,0.14132,2.163522,[174 151] ; [112 125],[165.39145907 159.60854093] ; [120.60854093 116.39145907],0
r2,1,0.146188,2.111585,[307  16] ; [220  19],[302.88434164  20.11565836] ; [224.11565836  14.88434164],0
u3,1,0.167104,1.908732,[46 31] ; [39 41],[41.68789809 35.31210191] ; [43.31210191 36.68789809],0
n1,1,0.187131,1.740064,[23 34] ; [33 30],[26.6 30.4] ; [29.4 33.6],0
a6,1,0.190723,1.712023,[229  96] ; [156  83],[221.85283688 103.14716312] ; [163.14716312  75.85283688],0
u2,1,0.216053,1.530396,[44 31] ; [39 41],[40.16129032 34.83870968] ; [42.83870968 37.16129032],0
u4,1,0.293993,1.101243,[ 10 318] ; [  4 236],[  8.08450704 319.91549296] ; [  5.91549296 234.08450704],0
n4,1,0.30515,1.051552,[297  31] ; [210  29],[293.29100529  34.70899471] ; [213.70899471  25.29100529],0
p1,1,0.339189,0.913493,[ 29 298] ; [ 27 212],[ 32.35335689 294.64664311] ; [ 23.64664311 215.35335689],0
s3,1,0.351907,0.86657,[178 143] ; [122 115],[172.58064516 148.41935484] ; [127.41935484 109.58064516],0
b4,1,0.388286,0.744302,[195 133] ; [134 106],[189.98591549 138.01408451] ; [139.01408451 100.98591549],0
b2,1,0.683502,0.166211,[ 89 128] ; [66 87],[ 90.90540541 126.09459459] ; [64.09459459 88.90540541],0
b3,1,0.683502,0.166211,[ 89 128] ; [66 87],[ 90.90540541 126.09459459] ; [64.09459459 88.90540541],0
a4,1,0.707872,0.140412,[151 175] ; [106 131],[148.81349911 177.18650089] ; [108.18650089 128.81349911],0
a1,1,0.820465,0.051505,[ 19 309] ; [ 15 225],[ 19.63380282 308.36619718] ; [ 14.36619718 225.63380282],0
b5,1,0.880207,0.022712,[192 136] ; [142  98],[192.87323944 135.12676056] ; [141.12676056  98.87323944],0
p5,1,0.893296,0.017992,[ 46 281] ; [ 34 201],[ 46.5480427 280.4519573] ; [ 33.4519573 201.5480427],0
a8,1,0.985671,0.000323,[ 51 237] ; [ 39 182],[ 50.92337917 237.07662083] ; [ 39.07662083 181.92337917],0
