Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.002159,9.408981,[ 1 10] ; [15  8],[5.17647059 5.82352941] ; [10.82352941 12.17647059],0
n6,1,0.005457,7.721534,[4 7] ; [20  4],[7.54285714 3.45714286] ; [16.45714286  7.54285714],0
r1,1,0.008544,6.91574,[ 1 10] ; [14 11],[4.58333333 6.41666667] ; [10.41666667 14.58333333],0
p1,1,0.009696,6.689877,[4 7] ; [ 1 24],[1.52777778 9.47222222] ; [ 3.47222222 21.52777778],0
p11,1,0.010515,6.545455,[4 7] ; [20  5],[7.33333333 3.66666667] ; [16.66666667  8.33333333],0
p10,1,0.026144,4.946494,[6 5] ; [22  3],[8.55555556 2.44444444] ; [19.44444444  5.55555556],0
d3,1,0.035422,4.424727,[2 9] ; [14 11],[4.88888889 6.11111111] ; [11.11111111 13.88888889],0
p4,1,0.035422,4.424727,[2 9] ; [14 11],[4.88888889 6.11111111] ; [11.11111111 13.88888889],0
p6,1,0.063661,3.439339,[ 1 10] ; [10 15],[3.36111111 7.63888889] ; [ 7.63888889 17.36111111],0
s3,1,0.07044,3.272727,[3 8] ; [15 10],[5.5 5.5] ; [12.5 12.5],0
r3,1,0.101319,2.684659,[7 4] ; [21  3],[8.8 2.2] ; [19.2  4.8],0
v2,1,0.111741,2.529423,[3 8] ; [14 11],[5.19444444 5.80555556] ; [11.80555556 13.19444444],0
v3,1,0.12663,2.333333,[4 6] ; [ 4 21],[2.28571429 7.71428571] ; [ 5.71428571 19.28571429],0
s1,1,0.156138,2.01124,[2 9] ; [ 1 24],[ 0.91666667 10.08333333] ; [ 2.08333333 22.91666667],0
a1,1,0.156138,2.01124,[2 9] ; [ 1 24],[ 0.91666667 10.08333333] ; [ 2.08333333 22.91666667],0
s5,1,0.169879,1.884007,[ 1 10] ; [ 7 16],[2.58823529 8.41176471] ; [ 5.41176471 17.58823529],0
p8,1,0.174196,1.846454,[2 9] ; [10 14],[3.77142857 7.22857143] ; [ 8.22857143 15.77142857],0
d5,1,0.197999,1.657071,[6 5] ; [19  6],[7.63888889 3.36111111] ; [17.36111111  7.63888889],0
a5,1,0.197999,1.657071,[6 5] ; [19  6],[7.63888889 3.36111111] ; [17.36111111  7.63888889],0
s7,1,0.221895,1.492071,[2 9] ; [ 9 14],[3.55882353 7.44117647] ; [ 7.44117647 15.55882353],0
p3,1,0.245237,1.350234,[3 8] ; [12 13],[4.58333333 6.41666667] ; [10.41666667 14.58333333],0
r4,1,0.245237,1.350234,[3 8] ; [12 13],[4.58333333 6.41666667] ; [10.41666667 14.58333333],0
s8,1,0.285029,1.142955,[2 9] ; [ 9 16],[3.36111111 7.63888889] ; [ 7.63888889 17.36111111],0
v1,1,0.342953,0.899362,[3 8] ; [11 14],[4.27777778 6.72222222] ; [ 9.72222222 15.27777778],0
p7,1,0.386671,0.749384,[4 7] ; [13 12],[5.19444444 5.80555556] ; [11.80555556 13.19444444],0
a8,1,0.505005,0.444403,[3 8] ; [ 4 19],[2.26470588 8.73529412] ; [ 4.73529412 18.26470588],0
r2,1,0.589154,0.291667,[5 5] ; [15 10],[5.71428571 4.28571429] ; [14.28571429 10.71428571],0
d1,1,0.608874,0.261818,[3 8] ; [ 9 16],[3.66666667 7.33333333] ; [ 8.33333333 16.66666667],0
b4,1,0.608874,0.261818,[8 3] ; [16  9],[7.33333333 3.66666667] ; [16.66666667  8.33333333],0
n5,1,0.615795,0.251821,[7 4] ; [18  7],[7.63888889 3.36111111] ; [17.36111111  7.63888889],0
d4,1,0.615795,0.251821,[7 4] ; [18  7],[7.63888889 3.36111111] ; [17.36111111  7.63888889],0
b2,1,0.648206,0.20817,[4 5] ; [ 6 11],[3.46153846 5.53846154] ; [ 6.53846154 10.46153846],0
b3,1,0.648206,0.20817,[4 5] ; [ 6 11],[3.46153846 5.53846154] ; [ 6.53846154 10.46153846],0
u2,1,0.665006,0.1875,[1 3] ; [3 5],[1.33333333 2.66666667] ; [2.66666667 5.33333333],0
b1,1,0.668576,0.183273,[7 4] ; [14 11],[6.41666667 4.58333333] ; [14.58333333 10.41666667],0
n4,1,0.776689,0.08045,[8 3] ; [17  8],[7.63888889 3.36111111] ; [17.36111111  7.63888889],0
a4,1,0.798074,0.065455,[4 7] ; [ 8 17],[3.66666667 7.33333333] ; [ 8.33333333 16.66666667],0
a3,1,0.798074,0.065455,[7 4] ; [17  8],[7.33333333 3.66666667] ; [16.66666667  8.33333333],0
s4,1,0.871457,0.026182,[2 9] ; [ 4 21],[1.83333333 9.16666667] ; [ 4.16666667 20.83333333],0
a6,1,0.887931,0.019859,[5 6] ; [12 13],[5.19444444 5.80555556] ; [11.80555556 13.19444444],0
a7,1,0.887931,0.019859,[6 5] ; [13 12],[5.80555556 5.19444444] ; [13.19444444 11.80555556],0
b5,1,0.887931,0.019859,[6 5] ; [13 12],[5.80555556 5.19444444] ; [13.19444444 11.80555556],0
a2,1,0.91313,0.011901,[ 1 10] ; [ 2 23],[ 0.91666667 10.08333333] ; [ 2.08333333 22.91666667],0
u1,1,0.91313,0.011901,[ 1 10] ; [ 2 23],[ 0.91666667 10.08333333] ; [ 2.08333333 22.91666667],0
d2,1,0.935518,0.006545,[5 6] ; [11 14],[4.88888889 6.11111111] ; [11.11111111 13.88888889],0
u3,1,1.0,0.0,[1 3] ; [2 6],[1. 3.] ; [2. 6.],0
