Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,107.560566,[ 45 103] ; [139  18],[89.2852459 58.7147541] ; [94.7147541 62.2852459],1
d4,1,0.0,89.281655,[73 76] ; [151   5],[109.4295082  39.5704918] ; [114.5704918  41.4295082],1
d5,1,0.0,85.289694,[77 72] ; [152   4],[111.87213115  37.12786885] ; [117.12786885  38.87213115],1
d2,1,0.0,72.931965,[ 32 116] ; [110  46],[69.13157895 78.86842105] ; [72.86842105 83.13157895],1
u1,1,0.0,39.474501,[  3 146] ; [ 44 114],[ 22.81107492 126.18892508] ; [ 24.18892508 133.81107492],1
a5,1,0.0,36.14538,[78 71] ; [133  25],[102.40716612  46.59283388] ; [108.59283388  49.40716612],1
a2,1,0.0,31.008751,[ 12 137] ; [ 54 104],[ 32.03257329 116.96742671] ; [ 33.96742671 124.03257329],1
r1,1,0.0,29.328085,[85 63] ; [134  23],[106.26885246  41.73114754] ; [112.73114754  44.26885246],1
a3,1,0.0,26.775857,[78 69] ; [127  30],[99.12828947 47.87171053] ; [105.87171053  51.12828947],1
a4,1,0.0,26.647255,[ 42 105] ; [91 66],[64.3125 82.6875] ; [68.6875 88.3125],1
r2,1,7e-06,20.290032,[126  23] ; [154   2],[136.78688525  12.21311475] ; [143.21311475  12.78688525],1
s8,1,8e-06,19.899831,[ 39 109] ; [81 77],[58.03921569 89.96078431] ; [61.96078431 96.03921569],1
r4,1,0.000248,13.429372,[110  39] ; [142  16],[122.30618893  26.69381107] ; [129.69381107  28.30618893],1
p6,1,0.000284,13.170195,[ 35 113] ; [68 89],[49.98032787 98.01967213] ; [ 53.01967213 103.98032787],1
n4,1,0.000475,12.212268,[116  32] ; [146  12],[126.71895425  21.28104575] ; [135.28104575  22.71895425],1
p4,1,0.001069,10.704072,[69 79] ; [103  55],[83.18954248 64.81045752] ; [88.81045752 69.18954248],0
p3,1,0.001754,9.790435,[50 99] ; [80 76],[63.50819672 85.49180328] ; [66.49180328 89.50819672],0
n6,1,0.002227,9.351956,[119  29] ; [145  12],[128.10491803  19.89508197] ; [135.89508197  21.10491803],0
r3,1,0.002227,9.351956,[119  29] ; [145  12],[128.10491803  19.89508197] ; [135.89508197  21.10491803],0
a7,1,0.005808,7.608981,[82 67] ; [111  47],[93.67100977 55.32899023] ; [99.32899023 58.67100977],0
s3,1,0.006784,7.329389,[70 77] ; [99 58],[81.72039474 65.27960526] ; [87.27960526 69.72039474],0
s7,1,0.00869,6.88544,[54 88] ; [81 71],[65.20408163 76.79591837] ; [69.79591837 82.20408163],0
a6,1,0.008951,6.832668,[86 63] ; [113  44],[96.89869281 52.10130719] ; [102.10130719  54.89869281],0
s2,1,0.009023,6.818223,[58 91] ; [84 72],[69.3704918 79.6295082] ; [72.6295082 83.3704918],0
v4,1,0.024022,5.093035,[128  21] ; [148  10],[133.95439739  15.04560261] ; [142.04560261  15.95439739],0
p10,1,0.024795,5.038137,[100  46] ; [126  32],[108.53947368  37.46052632] ; [117.46052632  40.53947368],0
p8,1,0.026745,4.9072,[60 86] ; [85 73],[69.63815789 76.36184211] ; [75.36184211 82.63815789],0
u2,1,0.027746,4.843771,[29 42] ; [20 11],[34.10784314 36.89215686] ; [14.89215686 16.10784314],0
u3,1,0.038573,4.279558,[30 41] ; [20 11],[34.80392157 36.19607843] ; [15.19607843 15.80392157],0
s5,1,0.061568,3.494629,[ 37 109] ; [54 99],[ 44.43478261 101.56521739] ; [ 46.56521739 106.43478261],0
a8,1,0.079674,3.07153,[ 25 117] ; [ 15 129],[ 19.86013986 122.13986014] ; [ 20.13986014 123.86013986],0
p9,1,0.087746,2.915243,[109  37] ; [129  27],[115.05960265  30.94039735] ; [122.94039735  33.05960265],0
s6,1,0.094926,2.788794,[86 60] ; [105  49],[92.95333333 53.04666667] ; [98.04666667 55.95333333],0
p2,1,0.111652,2.530675,[110  39] ; [127  29],[115.78032787  33.21967213] ; [121.21967213  34.78032787],0
n2,1,0.139785,2.180323,[33 10] ; [28 17],[29.80681818 13.19318182] ; [31.19318182 13.80681818],0
b2,1,0.146856,2.104603,[28 57] ; [45 59],[32.83068783 52.16931217] ; [40.16931217 63.83068783],0
b3,1,0.146856,2.104603,[28 57] ; [45 59],[32.83068783 52.16931217] ; [40.16931217 63.83068783],0
p5,1,0.183535,1.768762,[ 16 131] ; [ 25 130],[ 19.95695364 127.04304636] ; [ 21.04304636 133.95695364],0
u4,1,0.198038,1.656786,[  1 148] ; [  4 154],[  2.4267101 146.5732899] ; [  2.5732899 155.4267101],0
n1,1,0.198547,1.653027,[23 19] ; [18 26],[20.02325581 21.97674419] ; [20.97674419 23.02325581],0
p7,1,0.245617,1.348064,[76 70] ; [91 64],[81.00332226 64.99667774] ; [85.99667774 69.00332226],0
p11,1,0.278608,1.173869,[103  46] ; [118  40],[107.26058632  41.73941368] ; [113.73941368  44.26058632],0
b4,1,0.352856,0.86316,[77 72] ; [90 68],[81.05211726 67.94788274] ; [85.94788274 72.05211726],0
v1,1,0.385278,0.753793,[55 91] ; [66 89],[58.6910299 87.3089701] ; [62.3089701 92.6910299],0
p12,1,0.399098,0.711042,[  7 141] ; [ 11 146],[  8.73442623 139.26557377] ; [  9.26557377 147.73442623],0
n3,1,0.425388,0.635382,[27 15] ; [24 19],[25.2 16.8] ; [25.8 17.2],0
a1,1,0.694108,0.154674,[  7 142] ; [  9 149],[  7.76547231 141.23452769] ; [  8.23452769 149.76547231],0
s1,1,0.696227,0.152426,[  9 137] ; [  8 148],[  8.21854305 137.78145695] ; [  8.78145695 147.21854305],0
b1,1,0.719574,0.128902,[70 79] ; [71 87],[68.43322476 80.56677524] ; [72.56677524 85.43322476],0
s4,1,0.728672,0.120334,[ 31 116] ; [ 30 124],[ 29.79069767 117.20930233] ; [ 31.20930233 122.79069767],0
