Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,86.824589,[26 90] ; [210  78],[67.76237624 48.23762376] ; [168.23762376 119.76237624],1
s3,1,0.0,71.761988,[34 83] ; [212  73],[71.59701493 45.40298507] ; [174.40298507 110.59701493],1
s7,1,0.0,63.463386,[28 84] ; [193  86],[63.30434783 48.69565217] ; [157.69565217 121.30434783],1
s8,1,0.0,36.871335,[36 83] ; [181 105],[63.76049383 55.23950617] ; [153.23950617 132.76049383],1
s5,1,0.0,32.184832,[20 95] ; [135 146],[45.01262626 69.98737374] ; [109.98737374 171.01262626],1
r4,1,0.0,26.584101,[96 23] ; [278  11],[109.08333333   9.91666667] ; [264.91666667  24.08333333],1
p4,1,8e-06,19.900086,[62 55] ; [217  70],[80.79950495 36.20049505] ; [198.20049505  88.79950495],1
p9,1,3.7e-05,17.010177,[90 26] ; [264  22],[102.14925373  13.85074627] ; [251.85074627  34.14925373],1
s4,1,9.1e-05,15.309113,[  5 114] ; [ 55 228],[ 17.76119403 101.23880597] ; [ 42.23880597 240.76119403],1
b5,1,0.000625,11.701382,[57 62] ; [191  98],[72.33333333 46.66666667] ; [175.66666667 113.33333333],1
p12,1,0.002001,9.548606,[  4 114] ; [ 40 248],[ 12.78817734 105.21182266] ; [ 31.21182266 256.78817734],0
r3,1,0.003613,8.46876,[106  12] ; [279   9],[111.89655172   6.10344828] ; [273.10344828  14.89655172],0
p2,1,0.004255,8.171746,[89 28] ; [252  36],[98.51111111 18.48888889] ; [242.48888889  45.51111111],0
v1,1,0.006166,7.501048,[61 58] ; [185  96],[73.185 45.815] ; [172.815 108.185],0
p6,1,0.006714,7.347974,[37 80] ; [132 153],[49.18656716 67.81343284] ; [119.81343284 165.18656716],0
v4,1,0.006998,7.273417,[109   9] ; [283   6],[113.65110565   4.34889435] ; [278.34889435  10.65110565],0
u1,1,0.008551,6.914286,[24 95] ; [ 96 193],[35. 84.] ; [ 85. 204.],0
p3,1,0.008797,6.863592,[53 64] ; [171 116],[64.87128713 52.12871287] ; [159.12871287 127.87128713],0
r1,1,0.019114,5.491047,[93 25] ; [254  35],[100.6044226  17.3955774] ; [246.3955774  42.6044226],0
a3,1,0.020759,5.34689,[90 28] ; [247  41],[97.94581281 20.05418719] ; [239.05418719  48.94581281],0
p10,1,0.023368,5.140903,[93 24] ; [254  34],[100.24444444  16.75555556] ; [246.75555556  41.24444444],0
u4,1,0.03096,4.655161,[  1 118] ; [ 16 273],[  4.95833333 114.04166667] ; [ 12.04166667 276.95833333],0
p5,1,0.036651,4.366576,[ 10 108] ; [ 47 239],[ 16.64851485 101.35148515] ; [ 40.35148515 245.64851485],0
d4,1,0.040737,4.186915,[113   4] ; [284   2],[115.25806452   1.74193548] ; [281.74193548   4.25806452],0
d3,1,0.076168,3.144826,[99 20] ; [257  30],[104.34482759  14.65517241] ; [251.65517241  35.34482759],0
a8,1,0.091653,2.8451,[10 93] ; [ 43 215],[15.12188366 87.87811634] ; [ 37.87811634 220.12188366],0
p7,1,0.105604,2.618801,[71 47] ; [190  87],[77.96962025 40.03037975] ; [183.03037975  93.96962025],0
s1,1,0.110164,2.551867,[  1 115] ; [ 11 274],[  3.4713217 112.5286783] ; [  8.5286783 276.4713217],0
p11,1,0.131037,2.280178,[94 25] ; [246  43],[99.16666667 19.83333333] ; [240.83333333  48.16666667],0
n6,1,0.133441,2.252007,[105  13] ; [269  19],[108.69950739   9.30049261] ; [265.30049261  22.69950739],0
u2,1,0.163187,1.944444,[14 14] ; [28 14],[16.8 11.2] ; [25.2 16.8],0
a6,1,0.187279,1.738891,[94 25] ; [208  78],[88.73580247 30.26419753] ; [213.26419753  72.73580247],0
u3,1,0.205377,1.603716,[15 14] ; [28 14],[17.56338028 11.43661972] ; [25.43661972 16.56338028],0
a1,1,0.249346,1.326966,[  5 114] ; [ 21 268],[  7.58333333 111.41666667] ; [ 18.41666667 270.58333333],0
n2,1,0.287094,1.133197,[21 12] ; [38 13],[23.17857143  9.82142857] ; [35.82142857 15.17857143],0
r2,1,0.309466,1.032955,[110   5] ; [280   7],[111.56716418   3.43283582] ; [278.43283582   8.56716418],0
v2,1,0.344286,0.894407,[66 49] ; [175 105],[70.16455696 44.83544304] ; [170.83544304 109.16455696],0
d2,1,0.346833,0.885012,[90 27] ; [207  79],[86.22580645 30.77419355] ; [210.77419355  75.22580645],0
b2,1,0.35643,0.850431,[35 41] ; [ 77 116],[31.64312268 44.35687732] ; [ 80.35687732 112.64312268],0
b3,1,0.35643,0.850431,[35 41] ; [ 77 116],[31.64312268 44.35687732] ; [ 80.35687732 112.64312268],0
a2,1,0.378832,0.774488,[41 78] ; [113 176],[44.91666667 74.08333333] ; [109.08333333 179.91666667],0
n1,1,0.391506,0.734259,[11 20] ; [23 28],[12.85365854 18.14634146] ; [21.14634146 29.85365854],0
p8,1,0.430779,0.620721,[64 54] ; [165 117],[67.555 50.445] ; [161.445 120.555],0
d5,1,0.455458,0.557034,[115   4] ; [280   6],[116.0617284   2.9382716] ; [278.9382716   7.0617284],0
v3,1,0.475152,0.509971,[50 64] ; [132 144],[53.2 60.8] ; [128.8 147.2],0
n4,1,0.601921,0.272109,[109  10] ; [269  20],[110.25   8.75] ; [267.75  21.25],0
a7,1,0.610471,0.25949,[87 31] ; [220  69],[89.00737101 28.99262899] ; [217.99262899  71.00737101],0
p1,1,0.6105,0.259448,[ 10 109] ; [ 29 260],[ 11.375 107.625] ; [ 27.625 261.375],0
n3,1,0.616655,0.250598,[20 13] ; [33 17],[21.07228916 11.92771084] ; [31.92771084 18.07228916],0
b4,1,0.725545,0.123241,[69 50] ; [173 116],[70.58333333 48.41666667] ; [171.41666667 117.58333333],0
a5,1,0.735442,0.114173,[101  18] ; [249  40],[102.08333333  16.91666667] ; [247.91666667  41.08333333],0
b1,1,0.786267,0.073529,[44 75] ; [111 178],[45.20833333 73.79166667] ; [109.79166667 179.20833333],0
a4,1,0.911388,0.012385,[71 47] ; [175 113],[71.49753695 46.50246305] ; [174.50246305 113.49753695],0
