Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-05,19.523072,[40 96] ; [32 17],[52.92972973 83.07027027] ; [19.07027027 29.92972973],1
s6,1,5e-05,16.456177,[62 73] ; [39 10],[74.10326087 60.89673913] ; [26.89673913 22.10326087],1
p5,1,0.00097,10.884536,[  3 133] ; [ 7 40],[  7.43169399 128.56830601] ; [ 2.56830601 44.43169399],1
s7,1,0.005202,7.807852,[37 93] ; [24 23],[44.80225989 85.19774011] ; [16.19774011 30.80225989],0
p10,1,0.013055,6.161628,[85 49] ; [39  8],[91.80110497 42.19889503] ; [32.19889503 14.80110497],0
s4,1,0.01495,5.922392,[ 18 118] ; [14 35],[ 23.52432432 112.47567568] ; [ 8.47567568 40.52432432],0
s3,1,0.017451,5.650396,[52 83] ; [28 20],[59.01639344 75.98360656] ; [20.98360656 27.01639344],0
u1,1,0.022124,5.236014,[ 15 121] ; [12 37],[ 19.84864865 116.15135135] ; [ 7.15135135 41.84864865],0
p9,1,0.033728,4.508442,[92 41] ; [40  7],[97.53333333 35.46666667] ; [34.46666667 12.53333333],0
s8,1,0.042886,4.099904,[37 99] ; [21 28],[42.63783784 93.36216216] ; [15.36216216 33.63783784],0
b1,1,0.05566,3.662198,[51 85] ; [11 38],[45.57837838 90.42162162] ; [16.42162162 32.57837838],0
n4,1,0.083343,2.998482,[55 81] ; [13 36],[49.98918919 86.01081081] ; [18.01081081 30.98918919],0
n6,1,0.116628,2.462023,[85 51] ; [36 12],[89.43478261 46.56521739] ; [31.56521739 16.43478261],0
b3,1,0.11675,2.460385,[16 55] ; [10 16],[19.03092784 51.96907216] ; [ 6.96907216 19.03092784],0
b2,1,0.11675,2.460385,[16 55] ; [10 16],[19.03092784 51.96907216] ; [ 6.96907216 19.03092784],0
p12,1,0.118057,2.442905,[  4 131] ; [ 4 44],[  5.90163934 129.09836066] ; [ 2.09836066 45.90163934],0
s1,1,0.123348,2.37428,[  4 132] ; [ 4 45],[  5.88108108 130.11891892] ; [ 2.11891892 46.88108108],0
b5,1,0.168029,1.900442,[90 46] ; [27 22],[86.01081081 49.98918919] ; [30.98918919 18.01081081],0
p4,1,0.22287,1.485798,[57 79] ; [25 23],[60.60869565 75.39130435] ; [21.39130435 26.60869565],0
a2,1,0.245535,1.348529,[ 23 113] ; [12 37],[ 25.72972973 110.27027027] ; [ 9.27027027 39.72972973],0
v1,1,0.262831,1.253785,[45 85] ; [21 27],[48.20224719 81.79775281] ; [17.79775281 30.20224719],0
n1,1,0.266636,1.233974,[ 7 35] ; [4 9],[ 8.4 33.6] ; [ 2.6 10.4],0
p6,1,0.278668,1.173573,[ 31 102] ; [15 33],[33.80110497 99.19889503] ; [12.19889503 35.80110497],0
a6,1,0.294873,1.097237,[97 39] ; [31 18],[94.0972973 41.9027027] ; [33.9027027 15.0972973],0
d4,1,0.309967,1.030818,[114  22] ; [44  5],[116.15135135  19.84864865] ; [41.84864865  7.15135135],0
a4,1,0.313602,1.015446,[42 94] ; [19 30],[44.84324324 91.15675676] ; [16.15675676 32.84324324],0
d5,1,0.334143,0.932773,[108  28] ; [42  7],[110.27027027  25.72972973] ; [39.72972973  9.27027027],0
n3,1,0.34018,0.909752,[30 12] ; [11  2],[31.30909091 10.69090909] ; [9.69090909 3.30909091],0
b4,1,0.341134,0.906165,[84 52] ; [34 15],[86.74594595 49.25405405] ; [31.25405405 17.74594595],0
d2,1,0.363647,0.825258,[51 85] ; [22 27],[53.66486486 82.33513514] ; [19.33513514 29.66486486],0
u3,1,0.436804,0.604663,[31 16] ; [10  8],[29.64615385 17.35384615] ; [11.35384615  6.64615385],0
v3,1,0.481048,0.496487,[36 93] ; [16 32],[37.89830508 91.10169492] ; [14.10169492 33.89830508],0
a1,1,0.487534,0.481964,[  3 133] ; [ 2 47],[  3.67567568 132.32432432] ; [ 1.32432432 47.67567568],0
p3,1,0.493326,0.469264,[46 89] ; [19 29],[47.95081967 87.04918033] ; [17.04918033 30.95081967],0
p2,1,0.512875,0.428196,[106  29] ; [39  8],[107.55494505  27.44505495] ; [37.44505495  9.55494505],0
