Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.028249,4.812834,[1 1] ; [ 2 32],[0.16666667 1.83333333] ; [ 2.83333333 31.16666667],0
s5,1,0.274689,1.193182,[1 1] ; [ 6 27],[0.4 1.6] ; [ 6.6 26.4],0
p3,1,0.330899,0.945378,[1 1] ; [ 7 27],[0.44444444 1.55555556] ; [ 7.55555556 26.44444444],0
s8,1,0.330899,0.945378,[1 1] ; [ 7 27],[0.44444444 1.55555556] ; [ 7.55555556 26.44444444],0
r3,1,0.346484,0.886293,[1 1] ; [26  7],[1.54285714 0.45714286] ; [25.45714286  7.54285714],0
s7,1,0.399075,0.711111,[1 1] ; [ 7 23],[0.5 1.5] ; [ 7.5 22.5],0
b3,1,0.449102,0.572917,[1 1] ; [ 5 15],[0.54545455 1.45454545] ; [ 5.45454545 14.54545455],0
b2,1,0.449102,0.572917,[1 1] ; [ 5 15],[0.54545455 1.45454545] ; [ 5.45454545 14.54545455],0
a8,1,0.48966,0.477273,[1 1] ; [ 9 24],[0.57142857 1.42857143] ; [ 9.42857143 23.57142857],0
p4,1,0.539038,0.377326,[1 1] ; [10 24],[0.61111111 1.38888889] ; [10.38888889 23.61111111],0
a6,1,0.606905,0.264706,[1 1] ; [23 11],[1.33333333 0.66666667] ; [22.66666667 11.33333333],0
s6,1,0.698353,0.150191,[1 1] ; [12 21],[0.74285714 1.25714286] ; [12.25714286 20.74285714],0
r2,1,0.724159,0.124542,[1 1] ; [20 12],[1.23529412 0.76470588] ; [19.76470588 12.23529412],0
r4,1,0.740135,0.110008,[1 1] ; [13 21],[0.77777778 1.22222222] ; [13.22222222 20.77777778],0
d3,1,0.740135,0.110008,[1 1] ; [21 13],[1.22222222 0.77777778] ; [20.77777778 13.22222222],0
n5,1,0.805701,0.060504,[1 1] ; [20 14],[1.16666667 0.83333333] ; [19.83333333 14.16666667],0
p9,1,0.862889,0.029825,[1 1] ; [18 14],[1.11764706 0.88235294] ; [17.88235294 14.11764706],0
d1,1,0.870756,0.026471,[1 1] ; [15 19],[0.88888889 1.11111111] ; [15.11111111 18.88888889],0
b5,1,0.870756,0.026471,[1 1] ; [19 15],[1.11111111 0.88888889] ; [18.88888889 15.11111111],0
p10,1,0.900287,0.0157,[1 1] ; [15 18],[0.91428571 1.08571429] ; [15.08571429 17.91428571],0
n3,1,0.905581,0.014069,[1 1] ; [6 5],[1.07692308 0.92307692] ; [5.92307692 5.07692308],0
r1,1,0.935466,0.006556,[1 1] ; [16 18],[0.94444444 1.05555556] ; [16.05555556 17.94444444],0
p2,1,1.0,0.0,[1 1] ; [17 17],[1. 1.] ; [17. 17.],0
