Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.003688,8.431309,[30 43] ; [23  9],[36.84761905 36.15238095] ; [16.15238095 15.84761905],0
r3,1,0.005464,7.71918,[53 19] ; [31  1],[58.15384615 13.84615385] ; [25.84615385  6.15384615],0
v4,1,0.008336,6.959858,[55 18] ; [31  1],[59.79047619 13.20952381] ; [26.20952381  5.79047619],0
n6,1,0.009487,6.728778,[42 30] ; [27  5],[47.76923077 24.23076923] ; [21.23076923 10.76923077],0
v1,1,0.019797,5.429718,[23 49] ; [17 13],[28.23529412 43.76470588] ; [11.76470588 18.23529412],0
v3,1,0.019945,5.416667,[12 60] ; [12 20],[16.61538462 55.38461538] ; [ 7.38461538 24.61538462],0
a4,1,0.025139,5.014286,[18 54] ; [ 2 30],[13.84615385 58.15384615] ; [ 6.15384615 25.84615385],0
r4,1,0.028605,4.791205,[46 27] ; [27  5],[50.75238095 22.24761905] ; [22.24761905  9.75238095],0
p11,1,0.032054,4.595605,[41 32] ; [25  7],[45.88571429 27.11428571] ; [20.11428571 11.88571429],0
p6,1,0.032945,4.548614,[ 8 63] ; [ 9 23],[11.7184466 59.2815534] ; [ 5.2815534 26.7184466],0
r1,1,0.037776,4.315068,[39 34] ; [24  8],[43.8 29.2] ; [19.2 12.8],0
d3,1,0.048554,3.890703,[26 47] ; [18 14],[30.59047619 42.40952381] ; [13.40952381 18.59047619],0
p7,1,0.051728,3.784532,[23 47] ; [17 15],[27.45098039 42.54901961] ; [12.54901961 19.45098039],0
r2,1,0.094691,2.792764,[56 17] ; [29  3],[59.0952381 13.9047619] ; [25.9047619  6.0952381],0
b4,1,0.151333,2.058766,[43 30] ; [14 18],[39.62857143 33.37142857] ; [17.37142857 14.62857143],0
p3,1,0.168181,1.89908,[12 61] ; [ 9 23],[14.6 58.4] ; [ 6.4 25.6],0
p10,1,0.169372,1.888492,[34 37] ; [20 12],[37.22330097 33.77669903] ; [16.77669903 15.22330097],0
p2,1,0.180706,1.791808,[40 33] ; [22 10],[43.1047619 29.8952381] ; [18.8952381 13.1047619],0
a6,1,0.181308,1.786871,[33 40] ; [19 13],[36.15238095 36.84761905] ; [15.84761905 16.15238095],0
d2,1,0.192338,1.69962,[20 53] ; [ 5 27],[17.38095238 55.61904762] ; [ 7.61904762 24.38095238],0
b3,1,0.221128,1.497036,[20 30] ; [ 4 13],[17.91044776 32.08955224] ; [ 6.08955224 10.91044776],0
b2,1,0.221128,1.497036,[20 30] ; [ 4 13],[17.91044776 32.08955224] ; [ 6.08955224 10.91044776],0
p9,1,0.234884,1.41104,[43 29] ; [23  9],[45.69230769 26.30769231] ; [20.30769231 11.69230769],0
p1,1,0.250464,1.320714,[ 7 66] ; [ 1 31],[ 5.56190476 67.43809524] ; [ 2.43809524 29.56190476],0
s6,1,0.327463,0.958904,[29 44] ; [16 16],[31.28571429 41.71428571] ; [13.71428571 18.28571429],0
s7,1,0.427674,0.629133,[19 50] ; [ 6 24],[17.42424242 51.57575758] ; [ 7.57575758 22.42424242],0
b5,1,0.4545,0.559406,[40 33] ; [15 17],[38.23809524 34.76190476] ; [16.76190476 15.23809524],0
d4,1,0.488246,0.480388,[38 35] ; [19 13],[39.62857143 33.37142857] ; [17.37142857 14.62857143],0
n3,1,0.489399,0.477847,[19 10] ; [7 2],[19.84210526  9.15789474] ; [6.15789474 2.84210526],0
n4,1,0.515825,0.422233,[43 30] ; [21 11],[44.4952381 28.5047619] ; [19.5047619 12.4952381],0
n1,1,0.526452,0.401235,[10 20] ; [2 7],[ 9.23076923 20.76923077] ; [2.76923077 6.23076923],0
s4,1,0.554298,0.349674,[15 58] ; [ 5 27],[13.9047619 59.0952381] ; [ 6.0952381 25.9047619],0
n5,1,0.567948,0.326128,[43 29] ; [21 11],[44.30769231 27.69230769] ; [19.69230769 12.30769231],0
b1,1,0.572462,0.318581,[34 39] ; [13 19],[32.67619048 40.32380952] ; [14.32380952 17.67619048],0
d1,1,0.602034,0.271939,[ 4 69] ; [ 1 31],[ 3.47619048 69.52380952] ; [ 1.52380952 30.47619048],0
s8,1,0.625201,0.238624,[13 60] ; [ 7 25],[13.9047619 59.0952381] ; [ 6.0952381 25.9047619],0
u3,1,0.629064,0.233332,[17 20] ; [8 7],[17.78846154 19.21153846] ; [7.21153846 7.78846154],0
p5,1,0.646688,0.210101,[ 3 69] ; [ 2 30],[ 3.46153846 68.53846154] ; [ 1.53846154 30.46153846],0
s5,1,0.668466,0.183401,[14 57] ; [ 5 26],[13.2254902 57.7745098] ; [ 5.7745098 25.2254902],0
n2,1,0.687098,0.162245,[22  9] ; [7 2],[22.475  8.525] ; [6.525 2.475],0
a3,1,0.719067,0.129388,[35 36] ; [17 15],[35.84466019 35.15533981] ; [16.15533981 15.84466019],0
a1,1,0.726268,0.122566,[ 6 67] ; [ 2 30],[ 5.56190476 67.43809524] ; [ 2.43809524 29.56190476],0
