Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.665129,[ 88 154] ; [74 22],[115.98816568 126.01183432] ; [46.01183432 49.98816568],1
v1,1,0.002603,9.066602,[ 93 153] ; [54 43],[105.42857143 140.57142857] ; [41.57142857 55.42857143],0
r2,1,0.008531,6.918396,[211  35] ; [92  4],[217.94736842  28.05263158] ; [85.05263158 10.94736842],0
v4,1,0.009722,6.68521,[211  38] ; [93  5],[218.14409222  30.85590778] ; [85.85590778 12.14409222],0
p5,1,0.010381,6.568376,[ 10 239] ; [11 86],[ 15.11271676 233.88728324] ; [ 5.88728324 91.11271676],0
n4,1,0.017578,5.637741,[163  87] ; [76 21],[172.19020173  77.80979827] ; [66.80979827 30.19020173],0
a3,1,0.024963,5.02644,[139 108] ; [68 30],[148.2  98.8] ; [58.8 39.2],0
r4,1,0.04637,3.96812,[190  60] ; [84 14],[196.83908046  53.16091954] ; [77.16091954 20.83908046],0
d1,1,0.057226,3.616022,[112 138] ; [55 43],[119.97126437 130.02873563] ; [47.02873563 50.97126437],0
s8,1,0.099564,2.712518,[ 29 220] ; [18 80],[ 33.72622478 215.27377522] ; [13.27377522 84.72622478],0
p12,1,0.112317,2.521312,[  5 244] ; [ 5 91],[  7.2173913 241.7826087] ; [ 2.7826087 93.2173913],0
n5,1,0.117736,2.447186,[159  88] ; [71 26],[165.14534884  81.85465116] ; [64.85465116 32.14534884],0
p10,1,0.122887,2.380138,[157  89] ; [69 26],[163.03812317  82.96187683] ; [62.96187683 32.03812317],0
p9,1,0.133429,2.252152,[173  73] ; [76 21],[178.58309038  67.41690962] ; [70.41690962 26.58309038],0
a8,1,0.138103,2.198974,[ 21 211] ; [13 75],[ 24.65 207.35] ; [ 9.35 78.65],0
d3,1,0.145506,2.118738,[144 105] ; [65 33],[149.9740634  99.0259366] ; [59.0259366 38.9740634],0
d2,1,0.149191,2.0805,[ 99 149] ; [47 50],[104.95072464 143.04927536] ; [41.04927536 55.95072464],0
r1,1,0.155619,2.016293,[168  80] ; [74 24],[173.4566474  74.5433526] ; [68.5433526 29.4566474],0
p4,1,0.158112,1.992189,[102 147] ; [46 47],[107.75438596 141.24561404] ; [40.24561404 52.75438596],0
n6,1,0.188522,1.729127,[184  65] ; [79 19],[188.72334294  60.27665706] ; [74.27665706 23.72334294],0
p8,1,0.194435,1.683692,[103 144] ; [47 48],[108.33333333 138.66666667] ; [41.66666667 53.33333333],0
p7,1,0.214468,1.541004,[124 122] ; [55 40],[129.13196481 116.86803519] ; [49.86803519 45.13196481],0
a1,1,0.221189,1.496641,[ 10 240] ; [ 7 91],[ 12.21264368 237.78735632] ; [ 4.78735632 93.21264368],0
r3,1,0.23084,1.435678,[214  35] ; [88  9],[217.33526012  31.66473988] ; [84.66473988 12.33526012],0
d5,1,0.236979,1.398474,[181  69] ; [77 21],[185.34482759  64.65517241] ; [72.65517241 25.34482759],0
a2,1,0.251273,1.31621,[ 36 214] ; [19 79],[ 39.51149425 210.48850575] ; [15.48850575 82.51149425],0
n2,1,0.252097,1.311648,[49 29] ; [16  5],[51.21212121 26.78787879] ; [13.78787879  7.21212121],0
b4,1,0.26384,1.248495,[147 103] ; [64 34],[151.58045977  98.41954023] ; [59.41954023 38.58045977],0
p1,1,0.278568,1.174061,[ 19 231] ; [11 87],[ 21.55172414 228.44827586] ; [ 8.44827586 89.55172414],0
p3,1,0.291849,1.111071,[ 86 163] ; [39 57],[ 90.2173913 158.7826087] ; [34.7826087 61.2173913],0
b5,1,0.293705,1.102558,[148 102] ; [64 34],[152.29885057  97.70114943] ; [59.70114943 38.29885057],0
a7,1,0.32463,0.970202,[164  86] ; [69 28],[167.86743516  82.13256484] ; [65.13256484 31.86743516],0
u1,1,0.342224,0.902083,[ 20 230] ; [11 87],[ 22.27011494 227.72988506] ; [ 8.72988506 89.27011494],0
a6,1,0.364419,0.822608,[158  92] ; [67 31],[161.63793103  88.36206897] ; [63.36206897 34.63793103],0
n3,1,0.380225,0.769975,[54 23] ; [16  4],[55.56701031 21.43298969] ; [14.43298969  5.56701031],0
p2,1,0.405032,0.693337,[181  68] ; [74 22],[184.04347826  64.95652174] ; [70.95652174 25.04347826],0
d4,1,0.418263,0.655191,[180  70] ; [74 23],[182.99711816  67.00288184] ; [71.00288184 25.99711816],0
a4,1,0.45176,0.566233,[ 95 152] ; [42 56],[ 98.08405797 148.91594203] ; [38.91594203 59.08405797],0
b1,1,0.485618,0.486221,[102 148] ; [36 62],[ 99.13793103 150.86206897] ; [38.86206897 59.13793103],0
a5,1,0.520338,0.413223,[154  96] ; [64 34],[156.6091954  93.3908046] ; [61.3908046 36.6091954],0
p6,1,0.628898,0.233558,[ 55 189] ; [24 72],[ 56.69411765 187.30588235] ; [22.30588235 73.69411765],0
u2,1,0.654782,0.199924,[48 62] ; [14 15],[49.0647482 60.9352518] ; [12.9352518 16.0647482],0
s4,1,0.710598,0.13768,[ 27 222] ; [ 9 86],[ 26.05813953 222.94186047] ; [ 9.94186047 85.05813953],0
u3,1,0.76774,0.087221,[51 59] ; [13 17],[50.28571429 59.71428571] ; [13.71428571 16.28571429],0
s3,1,0.782909,0.075917,[ 53 193] ; [22 74],[ 53.94736842 192.05263158] ; [21.05263158 74.94736842],0
b3,1,0.808222,0.058913,[47 89] ; [20 41],[46.25380711 89.74619289] ; [20.74619289 40.25380711],0
b2,1,0.808222,0.058913,[47 89] ; [20 41],[46.25380711 89.74619289] ; [20.74619289 40.25380711],0
p11,1,0.816321,0.053954,[178  72] ; [71 27],[178.87931034  71.12068966] ; [70.12068966 27.87931034],0
s5,1,0.821397,0.050962,[ 41 203] ; [15 80],[ 40.30678466 203.69321534] ; [15.69321534 79.30678466],0
