Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,125.145967,[325 112] ; [ 7 72],[281.17054264 155.82945736] ; [50.82945736 28.17054264],1
d3,1,0.0,86.419621,[372  65] ; [30 49],[340.45348837  96.54651163] ; [61.54651163 17.45348837],1
d5,1,0.0,73.142451,[396  41] ; [42 37],[370.94186047  66.05813953] ; [67.05813953 11.94186047],1
d2,1,0.0,30.552428,[252 184] ; [19 60],[229.42912621 206.57087379] ; [41.57087379 37.42912621],1
u1,1,1e-06,24.511471,[125 312] ; [ 2 77],[107.55620155 329.44379845] ; [19.44379845 59.55620155],1
a2,1,0.000141,14.490667,[156 281] ; [11 68],[141.43217054 295.56782946] ; [25.56782946 53.43217054],1
a4,1,0.000348,12.791267,[230 206] ; [24 54],[215.45525292 220.54474708] ; [38.54474708 39.45525292],1
a3,1,0.001145,10.577302,[336  99] ; [46 31],[324.55078125 110.44921875] ; [57.44921875 19.55078125],0
s2,1,0.004701,7.991094,[234 196] ; [28 48],[222.64822134 207.35177866] ; [39.35177866 36.64822134],0
u2,1,0.006159,7.503158,[63 36] ; [12 21],[56.25 42.75] ; [18.75 14.25],0
r3,1,0.007735,7.093778,[418  15] ; [70  8],[413.51076321  19.48923679] ; [74.48923679  3.51076321],0
v4,1,0.012881,6.185421,[417  16] ; [71  8],[412.703125  20.296875] ; [75.296875  3.703125],0
s7,1,0.013223,6.139031,[218 197] ; [26 45],[208.35390947 206.64609053] ; [35.64609053 35.35390947],0
p1,1,0.016382,5.761423,[ 39 396] ; [14 64],[ 44.94152047 390.05847953] ; [ 8.05847953 69.94152047],0
a5,1,0.018691,5.530192,[355  82] ; [55 24],[347.22868217  89.77131783] ; [62.77131783 16.22868217],0
s8,1,0.023145,5.157559,[201 232] ; [25 52],[191.87843137 241.12156863] ; [34.12156863 42.87843137],0
a6,1,0.060136,3.533631,[350  86] ; [56 23],[343.72038835  92.27961165] ; [62.27961165 16.72038835],0
p4,1,0.0655,3.392346,[287 148] ; [43 35],[279.8245614 155.1754386] ; [50.1754386 27.8245614],0
s6,1,0.066695,3.362541,[297 131] ; [44 31],[290.15506958 137.84493042] ; [50.84493042 24.15506958],0
b4,1,0.074537,3.180171,[268 169] ; [40 39],[260.84496124 176.15503876] ; [47.15503876 31.84496124],0
s5,1,0.09693,2.75535,[140 275] ; [18 57],[133.81632653 281.18367347] ; [24.18367347 50.81632653],0
a8,1,0.101496,2.681884,[ 74 312] ; [ 8 64],[ 69.10917031 316.89082969] ; [12.89082969 59.10917031],0
b2,1,0.170771,1.876166,[102 171] ; [13 35],[ 97.80373832 175.19626168] ; [17.19626168 30.80373832],0
b3,1,0.170771,1.876166,[102 171] ; [13 35],[ 97.80373832 175.19626168] ; [17.19626168 30.80373832],0
r2,1,0.188534,1.729039,[414  14] ; [74  5],[411.96055227  16.03944773] ; [76.03944773  2.96055227],0
p12,1,0.188897,1.726202,[ 43 392] ; [ 4 73],[ 39.93164062 395.06835938] ; [ 7.06835938 69.93164062],0
v2,1,0.206551,1.595434,[256 167] ; [39 35],[251.07645875 171.92354125] ; [43.92354125 30.07645875],0
n2,1,0.20958,1.574323,[64 19] ; [12  1],[65.70833333 17.29166667] ; [10.29166667  2.70833333],0
n5,1,0.234353,1.414247,[367  66] ; [71  8],[370.41796875  62.58203125] ; [67.58203125 11.41796875],0
r1,1,0.262845,1.253708,[367  67] ; [62 16],[363.64453125  70.35546875] ; [65.35546875 12.64453125],0
p6,1,0.283413,1.15065,[176 256] ; [26 50],[171.77952756 260.22047244] ; [30.22047244 45.77952756],0
p10,1,0.346231,0.887222,[362  71] ; [61 16],[359.13529412  73.86470588] ; [63.86470588 13.13529412],0
p2,1,0.356317,0.850834,[371  66] ; [63 15],[368.26796117  68.73203883] ; [65.73203883 12.26796117],0
u3,1,0.388118,0.744831,[63 37] ; [18 15],[60.90225564 39.09774436] ; [20.09774436 12.90225564],0
r4,1,0.391083,0.735572,[405  32] ; [71  8],[403.12403101  33.87596899] ; [72.87596899  6.12403101],0
p11,1,0.40542,0.692192,[355  82] ; [61 18],[352.31007752  84.68992248] ; [63.68992248 15.31007752],0
n6,1,0.424345,0.638252,[387  47] ; [68 11],[384.93177388  49.06822612] ; [70.06822612  8.93177388],0
s3,1,0.442076,0.590889,[243 185] ; [39 36],[239.95228628 188.04771372] ; [42.04771372 32.95228628],0
