Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,116.403676,[109  27] ; [ 17 109],[65.40458015 70.59541985] ; [60.59541985 65.40458015],1
s6,1,0.0,50.444505,[111  23] ; [51 76],[83.17241379 50.82758621] ; [78.82758621 48.17241379],1
s8,1,0.0,33.190084,[74 61] ; [ 26 102],[51.33079848 83.66920152] ; [48.66920152 79.33079848],1
s7,1,0.0,26.773251,[73 58] ; [30 95],[52.70703125 78.29296875] ; [50.29296875 74.70703125],1
d1,1,0.000983,10.859729,[87 49] ; [56 72],[73.66666667 62.33333333] ; [69.33333333 58.66666667],1
r2,1,0.001291,10.355105,[132   3] ; [112  16],[125.24714829   9.75285171] ; [118.75285171   9.24714829],0
s5,1,0.004197,8.196764,[41 83] ; [ 21 101],[31.25203252 92.74796748] ; [30.74796748 91.25203252],0
p12,1,0.007645,7.11484,[ 18 118] ; [  5 122],[ 11.89353612 124.10646388] ; [ 11.10646388 115.89353612],0
d2,1,0.020147,5.399151,[73 63] ; [50 77],[63.60456274 72.39543726] ; [59.39543726 67.60456274],0
r4,1,0.023273,5.148017,[122  14] ; [102  26],[115.39393939  20.60606061] ; [108.60606061  19.39393939],0
a3,1,0.030053,4.706286,[97 39] ; [75 53],[88.60606061 47.39393939] ; [83.39393939 44.60606061],0
s4,1,0.032026,4.59709,[ 27 109] ; [ 13 113],[ 20.76335878 115.23664122] ; [ 19.23664122 106.76335878],0
p3,1,0.033711,4.509325,[54 82] ; [35 93],[45.84848485 90.15151515] ; [43.15151515 84.84848485],0
u1,1,0.040284,4.205882,[ 26 110] ; [ 13 115],[ 20.09090909 115.90909091] ; [ 18.90909091 109.09090909],0
r1,1,0.041341,4.161979,[103  32] ; [83 45],[95.47528517 39.52471483] ; [90.52471483 37.47528517],0
a2,1,0.045197,4.011259,[ 31 105] ; [ 17 111],[ 24.72727273 111.27272727] ; [ 23.27272727 104.72727273],0
a7,1,0.070882,3.262481,[103  33] ; [84 44],[96.33333333 39.66666667] ; [90.66666667 37.33333333],0
a1,1,0.073592,3.201038,[  2 134] ; [  7 121],[  4.63636364 131.36363636] ; [  4.36363636 123.63636364],0
n4,1,0.093284,2.816777,[104  32] ; [86 42],[97.87878788 38.12121212] ; [92.12121212 35.87878788],0
d4,1,0.103031,2.657987,[114  22] ; [97 31],[108.6969697  27.3030303] ; [102.3030303  25.6969697],0
p2,1,0.116909,2.458248,[108  28] ; [91 37],[102.51515152  33.48484848] ; [96.48484848 31.51515152],0
p10,1,0.155665,2.015837,[120  16] ; [105  23],[115.90909091  20.09090909] ; [109.09090909  18.90909091],0
u3,1,0.182863,1.774198,[26 13] ; [28 25],[22.89130435 16.10869565] ; [31.10869565 21.89130435],0
v4,1,0.184029,1.764782,[129   7] ; [116  12],[126.21212121   9.78787879] ; [118.78787879   9.21212121],0
n2,1,0.238204,1.391189,[31  8] ; [25 12],[28.73684211 10.26315789] ; [27.26315789  9.73684211],0
n1,1,0.238725,1.388106,[20 19] ; [14 23],[17.44736842 21.55263158] ; [16.55263158 20.44736842],0
n3,1,0.252894,1.307248,[29 10] ; [23 14],[26.68421053 12.31578947] ; [25.31578947 11.68421053],0
d5,1,0.253981,1.301271,[107  29] ; [93 35],[103.03030303  32.96969697] ; [96.96969697 31.03030303],0
r3,1,0.259356,1.27219,[129   7] ; [116  11],[126.69201521   9.30798479] ; [118.30798479   8.69201521],0
u4,1,0.285311,1.141615,[  5 131] ; [  2 126],[  3.60606061 132.39393939] ; [  3.39393939 124.60606061],0
p4,1,0.355487,0.853772,[64 72] ; [53 75],[60.27272727 75.72727273] ; [56.72727273 71.27272727],0
b4,1,0.369881,0.804066,[87 49] ; [75 53],[83.45454545 52.54545455] ; [78.54545455 49.45454545],0
p11,1,0.38387,0.758272,[100  36] ; [100  28],[103.03030303  32.96969697] ; [96.96969697 31.03030303],0
d3,1,0.450732,0.568811,[90 46] ; [79 49],[87.06060606 48.93939394] ; [81.93939394 46.06060606],0
n6,1,0.458633,0.549229,[113  23] ; [101  26],[110.66159696  25.33840304] ; [103.33840304  23.66159696],0
p8,1,0.470966,0.519709,[ 35 100] ; [38 89],[37.61450382 97.38549618] ; [35.38549618 91.61450382],0
b2,1,0.47142,0.518646,[26 46] ; [29 40],[28.08510638 43.91489362] ; [26.91489362 42.08510638],0
