Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,7e-06,20.217736,[156 326] ; [51 38],[174.73555166 307.26444834] ; [32.26444834 56.73555166],1
s2,1,0.000133,14.599607,[250 240] ; [70 27],[267.120954 222.879046] ; [52.879046 44.120954],1
s6,1,0.000359,12.731867,[330 156] ; [81 13],[344.38965517 141.61034483] ; [66.61034483 27.38965517],1
s3,1,0.000466,12.245346,[274 214] ; [73 24],[289.46324786 198.53675214] ; [57.53675214 39.46324786],1
v3,1,0.00222,9.35773,[221 254] ; [28 67],[207.5 267.5] ; [41.5 53.5],0
b2,1,0.002399,9.21606,[136 177] ; [11 41],[126.05753425 186.94246575] ; [20.94246575 31.05753425],0
b3,1,0.002399,9.21606,[136 177] ; [11 41],[126.05753425 186.94246575] ; [20.94246575 31.05753425],0
a8,1,0.012289,6.268619,[ 79 367] ; [ 7 88],[ 70.89833641 375.10166359] ; [15.10166359 79.89833641],0
v2,1,0.012515,6.236349,[290 184] ; [45 50],[279.0685413 194.9314587] ; [55.9314587 39.0685413],0
n4,1,0.019771,5.431998,[443  50] ; [80 18],[436.27580372  56.72419628] ; [86.72419628 11.27580372],0
s1,1,0.036473,4.374846,[ 11 474] ; [ 6 91],[ 14.16666667 470.83333333] ; [ 2.83333333 94.16666667],0
n1,1,0.067329,3.346959,[46 49] ; [ 7 18],[41.95833333 53.04166667] ; [11.04166667 13.95833333],0
d3,1,0.071577,3.246478,[325 166] ; [74 24],[332.61290323 158.38709677] ; [66.38709677 31.61290323],0
p8,1,0.131586,2.27369,[274 213] ; [62 34],[280.67238422 206.32761578] ; [55.32761578 40.67238422],0
s8,1,0.172324,1.862607,[238 252] ; [55 43],[244.16666667 245.83333333] ; [48.83333333 49.16666667],0
v1,1,0.193607,1.689957,[295 183] ; [53 44],[289.29391304 188.70608696] ; [58.70608696 38.29391304],0
s7,1,0.204255,1.611686,[254 213] ; [59 37],[259.62877442 207.37122558] ; [53.37122558 42.62877442],0
p7,1,0.22568,1.467882,[320 163] ; [69 26],[325.06401384 157.93598616] ; [63.93598616 31.06401384],0
u4,1,0.229658,1.442981,[ 16 478] ; [ 1 97],[ 14.18581081 479.81418919] ; [ 2.81418919 95.18581081],0
u2,1,0.257988,1.279523,[70 54] ; [13 16],[67.26797386 56.73202614] ; [15.73202614 13.26797386],0
n2,1,0.270062,1.216432,[75 21] ; [22  3],[76.95867769 19.04132231] ; [20.04132231  4.95867769],0
a5,1,0.297923,1.083466,[382 112] ; [71 27],[378.01013514 115.98986486] ; [74.98986486 23.01013514],0
p6,1,0.298504,1.080866,[199 290] ; [45 52],[203.6109215 285.3890785] ; [40.3890785 56.6109215],0
a3,1,0.304627,1.05383,[370 121] ; [69 29],[365.95755518 125.04244482] ; [73.04244482 24.95755518],0
d2,1,0.366254,0.816335,[250 241] ; [45 53],[245.91680815 245.08319185] ; [49.08319185 48.91680815],0
a2,1,0.37858,0.775309,[132 362] ; [22 76],[128.50675676 365.49324324] ; [25.49324324 72.50675676],0
