Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,9.1e-05,15.319742,[19 26] ; [91 31],[29.64071856 15.35928144] ; [80.35928144 41.64071856],1
p11,1,0.000135,14.571442,[19 27] ; [89 33],[29.57142857 16.42857143] ; [78.42857143 43.57142857],1
p7,1,0.001049,10.738835,[13 33] ; [68 52],[22.44578313 23.55421687] ; [58.55421687 61.44578313],0
p10,1,0.001756,9.788692,[17 28] ; [79 43],[25.86826347 19.13173653] ; [70.13173653 51.86826347],0
v4,1,0.002319,9.278099,[36 10] ; [114   7],[41.31736527  4.68263473] ; [108.68263473  12.31736527],0
d3,1,0.004508,8.066998,[21 25] ; [84 37],[28.92215569 17.07784431] ; [76.07784431 44.92215569],0
a7,1,0.013366,6.120048,[26 20] ; [92 29],[32.50299401 13.49700599] ; [85.49700599 35.50299401],0
p3,1,0.014582,5.96632,[ 8 37] ; [46 76],[14.5508982 30.4491018] ; [39.4491018 82.5508982],0
n3,1,0.015348,5.876068,[7 8] ; [32  8],[10.63636364  4.36363636] ; [28.36363636 11.63636364],0
s1,1,0.022453,5.210335,[ 5 41] ; [  3 119],[ 2.19047619 43.80952381] ; [  5.80952381 116.19047619],0
n6,1,0.027568,4.854857,[22 24] ; [81 41],[28.20238095 17.79761905] ; [74.79761905 47.20238095],0
a6,1,0.031727,4.613198,[21 25] ; [78 44],[27.10714286 18.89285714] ; [71.89285714 50.10714286],0
s3,1,0.058474,3.580158,[11 34] ; [48 71],[16.18902439 28.81097561] ; [42.81097561 76.18902439],0
d1,1,0.077534,3.115841,[16 30] ; [61 61],[21.08333333 24.91666667] ; [55.91666667 66.08333333],0
r3,1,0.079215,3.080927,[39  7] ; [114   8],[41.89285714  4.10714286] ; [111.10714286  10.89285714],0
a5,1,0.080225,3.060338,[21 25] ; [74 48],[26.01190476 19.98809524] ; [68.98809524 53.01190476],0
r4,1,0.137053,2.210744,[32 14] ; [98 24],[35.5952381 10.4047619] ; [94.4047619 27.5952381],0
a3,1,0.157286,2.000128,[21 25] ; [70 51],[25.06586826 20.93413174] ; [65.93413174 55.06586826],0
s8,1,0.161195,1.962984,[ 5 40] ; [25 97],[ 8.08383234 36.91616766] ; [ 21.91616766 100.08383234],0
r2,1,0.172784,1.858621,[37  8] ; [108  12],[39.54545455  5.45454545] ; [105.45454545  14.54545455],0
s4,1,0.177533,1.818158,[ 8 38] ; [ 12 110],[ 5.47619048 40.52380952] ; [ 14.52380952 107.47619048],0
b4,1,0.178528,1.809836,[23 23] ; [75 47],[26.83333333 19.16666667] ; [71.16666667 50.83333333],0
a2,1,0.201066,1.634615,[ 2 44] ; [ 13 109],[ 4.10714286 41.89285714] ; [ 10.89285714 111.10714286],0
p6,1,0.219504,1.507614,[ 6 39] ; [26 93],[ 8.7804878 36.2195122] ; [23.2195122 95.7804878],0
s6,1,0.255989,1.290323,[16 28] ; [56 65],[19.2 24.8] ; [52.8 68.2],0
n2,1,0.273211,1.200555,[8 7] ; [27 12],[9.72222222 5.27777778] ; [25.27777778 13.72222222],0
a8,1,0.292936,1.10608,[ 1 45] ; [  7 106],[ 2.31446541 43.68553459] ; [  5.68553459 107.31446541],0
d2,1,0.29445,1.099162,[13 33] ; [45 77],[15.88095238 30.11904762] ; [42.11904762 79.88095238],0
p4,1,0.302192,1.064494,[15 31] ; [50 71],[17.90419162 28.09580838] ; [47.09580838 73.90419162],0
p8,1,0.302192,1.064494,[15 31] ; [50 71],[17.90419162 28.09580838] ; [47.09580838 73.90419162],0
r1,1,0.316705,1.002506,[29 17] ; [86 35],[31.67664671 14.32335329] ; [83.32335329 37.67664671],0
n4,1,0.340726,0.907699,[13 33] ; [44 78],[15.60714286 30.39285714] ; [41.39285714 80.60714286],0
