Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,108.057436,[339  36] ; [39 52],[304.18454936  70.81545064] ; [73.81545064 17.18454936],1
n6,1,0.0,60.963364,[346  28] ; [55 35],[323.21982759  50.78017241] ; [77.78017241 12.21982759],1
p10,1,0.0,40.240857,[332  38] ; [55 33],[312.6419214  57.3580786] ; [74.3580786 13.6419214],1
p4,1,1e-06,23.186859,[265 107] ; [40 50],[245.58441558 126.41558442] ; [59.41558442 30.58441558],1
p7,1,5e-06,20.751901,[267  97] ; [43 46],[249.09492274 114.90507726] ; [60.90507726 28.09492274],1
p9,1,1.8e-05,18.392644,[337  34] ; [66 23],[325.02826087  45.97173913] ; [77.97173913 11.02826087],1
p3,1,0.001338,10.288795,[221 152] ; [36 53],[207.49134199 165.50865801] ; [49.50865801 39.49134199],0
r4,1,0.002116,9.44637,[359  17] ; [79 12],[352.6509636  23.3490364] ; [85.3490364  5.6509636],0
p8,1,0.002488,9.14945,[223 143] ; [39 51],[210.28947368 155.71052632] ; [51.71052632 38.28947368],0
p2,1,0.003586,8.482521,[330  43] ; [69 21],[321.44060475  51.55939525] ; [77.55939525 12.44060475],0
a3,1,0.007786,7.082146,[289  85] ; [58 33],[279.09247312  94.90752688] ; [67.90752688 23.09247312],0
v3,1,0.007817,7.07504,[194 171] ; [32 54],[182.90465632 182.09534368] ; [43.09534368 42.90465632],0
s8,1,0.009239,6.776126,[201 170] ; [35 55],[189.92624729 181.07375271] ; [46.07375271 43.92624729],0
p11,1,0.010635,6.52526,[316  60] ; [66 25],[307.56316916  68.43683084] ; [74.43683084 16.56316916],0
p5,1,0.010712,6.512517,[ 60 313] ; [ 5 84],[ 52.47835498 320.52164502] ; [12.52164502 76.47835498],0
d1,1,0.011379,6.405094,[244 132] ; [46 45],[233.49036403 142.50963597] ; [56.50963597 34.49036403],0
d2,1,0.011625,6.367171,[199 175] ; [35 56],[188.20645161 185.79354839] ; [45.79354839 45.20645161],0
s7,1,0.028012,4.827336,[197 157] ; [37 50],[187.83673469 166.16326531] ; [46.16326531 40.83673469],0
s6,1,0.03165,4.617363,[271  97] ; [54 33],[262.85714286 105.14285714] ; [62.14285714 24.85714286],0
p6,1,0.035095,4.440545,[167 200] ; [28 57],[158.32964602 208.67035398] ; [36.67035398 48.32964602],0
s1,1,0.046302,3.970578,[  9 359] ; [ 6 85],[ 12.02614379 355.97385621] ; [ 2.97385621 88.02614379],0
u1,1,0.058778,3.571527,[ 83 293] ; [12 79],[ 76.4882227 299.5117773] ; [18.5117773 72.4882227],0
a2,1,0.087883,2.912734,[103 273] ; [17 74],[ 96.61670236 279.38329764] ; [23.38329764 67.61670236],0
s2,1,0.088363,2.903938,[209 160] ; [42 48],[201.78431373 167.21568627] ; [49.21568627 40.78431373],0
a8,1,0.102363,2.668337,[ 57 277] ; [ 8 74],[ 52.1875 281.8125] ; [12.8125 69.1875],0
r2,1,0.122603,2.383743,[361  12] ; [83  6],[358.46753247  14.53246753] ; [85.53246753  3.46753247],0
a5,1,0.169774,1.884934,[294  82] ; [65 26],[289.04496788  86.95503212] ; [69.95503212 21.04496788],0
s5,1,0.254674,1.297478,[145 217] ; [28 56],[140.41704036 221.58295964] ; [32.58295964 51.41704036],0
s3,1,0.277551,1.179041,[216 153] ; [47 43],[211.43137255 157.56862745] ; [51.56862745 38.43137255],0
u2,1,0.28351,1.150187,[47 39] ; [21 11],[49.55932203 36.44067797] ; [18.44067797 13.55932203],0
r1,1,0.312898,1.018403,[320  54] ; [74 17],[316.89462366  57.10537634] ; [77.10537634 13.89462366],0
b5,1,0.316394,1.003797,[235 141] ; [62 29],[239.12633833 136.87366167] ; [57.87366167 33.12633833],0
p12,1,0.329902,0.949283,[ 38 334] ; [ 6 82],[ 35.5826087 336.4173913] ; [ 8.4173913 79.5826087],0
a6,1,0.337428,0.920177,[254 120] ; [57 34],[250.13763441 123.86236559] ; [60.86236559 30.13763441],0
n1,1,0.408422,0.68339,[27 32] ; [ 9 16],[25.28571429 33.71428571] ; [10.71428571 14.28571429],0
a1,1,0.4838,0.490286,[ 18 358] ; [ 6 85],[ 19.32334047 356.67665953] ; [ 4.67665953 86.32334047],0
v2,1,0.52765,0.398915,[256 109] ; [58 29],[253.5619469 111.4380531] ; [60.4380531 26.5619469],0
d5,1,0.543669,0.368782,[314  60] ; [74 17],[312.0688172  61.9311828] ; [75.9311828 15.0688172],0
p1,1,0.557002,0.344921,[ 34 340] ; [10 80],[ 35.46551724 338.53448276] ; [ 8.53448276 81.46551724],0
s4,1,0.57152,0.320146,[ 56 313] ; [16 75],[ 57.75652174 311.24347826] ; [14.24347826 76.75652174],0
n2,1,0.576428,0.312045,[48 11] ; [19  6],[47.05952381 11.94047619] ; [19.94047619  5.05952381],0
u3,1,0.640732,0.217786,[54 33] ; [22 11],[55.1 31.9] ; [20.9 12.1],0
n3,1,0.650701,0.205017,[43 16] ; [17  8],[42.14285714 16.85714286] ; [17.85714286  7.14285714],0
b2,1,0.659112,0.194604,[102 149] ; [22 28],[103.40199336 147.59800664] ; [20.59800664 29.40199336],0
b3,1,0.659112,0.194604,[102 149] ; [22 28],[103.40199336 147.59800664] ; [20.59800664 29.40199336],0
d4,1,0.719433,0.129036,[318  56] ; [76 15],[316.89462366  57.10537634] ; [77.10537634 13.89462366],0
b4,1,0.77218,0.083824,[221 155] ; [55 36],[222.21841542 153.78158458] ; [53.78158458 37.21841542],0
v4,1,0.828297,0.047039,[364  11] ; [86  3],[363.68534483  11.31465517] ; [86.31465517  2.68534483],0
d3,1,0.829795,0.04621,[268 107] ; [64 27],[267.16738197 107.83261803] ; [64.83261803 26.16738197],0
a7,1,0.832657,0.044645,[272 103] ; [65 26],[271.19098712 103.80901288] ; [65.80901288 25.19098712],0
a4,1,0.844846,0.038298,[181 193] ; [43 48],[180.16344086 193.83655914] ; [43.83655914 47.16344086],0
b1,1,0.981837,0.000518,[140 236] ; [34 57],[140.09421842 235.90578158] ; [33.90578158 57.09421842],0
