Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.006014,7.546047,[3 5] ; [ 2 38],[0.83333333 7.16666667] ; [ 4.16666667 35.83333333],0
p5,1,0.006436,7.423899,[4 4] ; [ 4 35],[1.36170213 6.63829787] ; [ 6.63829787 32.36170213],0
v1,1,0.036714,4.363636,[5 3] ; [10 30],[2.5 5.5] ; [12.5 27.5],0
p3,1,0.055234,3.675,[5 3] ; [11 29],[2.66666667 5.33333333] ; [13.33333333 26.66666667],0
d4,1,0.066798,3.36,[7 1] ; [21 19],[4.66666667 3.33333333] ; [23.33333333 16.66666667],0
b1,1,0.069724,3.28951,[2 6] ; [24 16],[4.33333333 3.66666667] ; [21.66666667 18.33333333],0
d2,1,0.079331,3.078558,[5 3] ; [12 28],[2.83333333 5.16666667] ; [14.16666667 25.83333333],0
p2,1,0.109599,2.56,[7 1] ; [23 17],[5. 3.] ; [25. 15.],0
r4,1,0.110087,2.552967,[4 4] ; [ 9 31],[2.16666667 5.83333333] ; [10.83333333 29.16666667],0
p4,1,0.121335,2.4,[6 2] ; [18 22],[4. 4.] ; [20. 20.],0
b4,1,0.155221,2.020174,[6 2] ; [19 21],[4.16666667 3.83333333] ; [20.83333333 19.16666667],0
s3,1,0.240508,1.377615,[1 7] ; [13 26],[2.38297872 5.61702128] ; [11.61702128 27.38297872],0
s6,1,0.241567,1.371429,[5 3] ; [16 24],[3.5 4.5] ; [17.5 22.5],0
a7,1,0.241567,1.371429,[2 6] ; [19 21],[3.5 4.5] ; [17.5 22.5],0
d5,1,0.241567,1.371429,[6 2] ; [21 19],[4.5 3.5] ; [22.5 17.5],0
n4,1,0.255909,1.290756,[7 1] ; [27 13],[5.66666667 2.33333333] ; [28.33333333 11.66666667],0
r1,1,0.273322,1.2,[4 4] ; [12 28],[2.66666667 5.33333333] ; [13.33333333 26.66666667],0
v2,1,0.292535,1.10792,[5 3] ; [16 22],[3.65217391 4.34782609] ; [17.34782609 20.65217391],0
p6,1,0.30127,1.068562,[3 5] ; [ 8 31],[1.87234043 6.12765957] ; [ 9.12765957 29.87234043],0
s7,1,0.335159,0.928859,[3 4] ; [ 9 27],[1.95348837 5.04651163] ; [10.04651163 25.95348837],0
s2,1,0.353413,0.861165,[1 7] ; [11 28],[2.04255319 5.95744681] ; [ 9.95744681 29.04255319],0
p7,1,0.36574,0.818087,[5 3] ; [18 22],[3.83333333 4.16666667] ; [19.16666667 20.83333333],0
b5,1,0.36574,0.818087,[3 5] ; [22 18],[4.16666667 3.83333333] ; [20.83333333 19.16666667],0
v3,1,0.371093,0.8,[3 5] ; [ 9 31],[2. 6.] ; [10. 30.],0
d1,1,0.371093,0.8,[3 5] ; [ 9 31],[2. 6.] ; [10. 30.],0
p10,1,0.522705,0.408553,[6 2] ; [24 14],[5.2173913 2.7826087] ; [24.7826087 13.2173913],0
a3,1,0.562427,0.335519,[5 3] ; [20 19],[4.25531915 3.74468085] ; [20.74468085 18.25531915],0
u2,1,0.589962,0.290404,[2 1] ; [10 10],[1.56521739 1.43478261] ; [10.43478261  9.56521739],0
p12,1,0.640429,0.218182,[1 7] ; [ 3 37],[0.66666667 7.33333333] ; [ 3.33333333 36.66666667],0
v4,1,0.69627,0.152381,[5 3] ; [22 18],[4.5 3.5] ; [22.5 17.5],0
u3,1,0.759209,0.093954,[1 2] ; [ 5 15],[0.7826087 2.2173913] ; [ 5.2173913 14.7826087],0
a4,1,0.776388,0.080672,[2 6] ; [12 28],[2.33333333 5.66666667] ; [11.66666667 28.33333333],0
a6,1,0.795558,0.067133,[4 4] ; [18 22],[3.66666667 4.33333333] ; [18.33333333 21.66666667],0
r3,1,0.82077,0.051327,[5 3] ; [26 13],[5.27659574 2.72340426] ; [25.72340426 13.27659574],0
n6,1,0.853533,0.034082,[6 2] ; [28 11],[5.78723404 2.21276596] ; [28.21276596 10.78723404],0
s4,1,0.87794,0.023587,[2 6] ; [ 9 31],[1.83333333 6.16666667] ; [ 9.16666667 30.83333333],0
d3,1,0.894988,0.017423,[3 5] ; [16 24],[3.16666667 4.83333333] ; [15.83333333 24.16666667],0
a5,1,0.89719,0.016696,[4 4] ; [21 19],[4.16666667 3.83333333] ; [20.83333333 19.16666667],0
p9,1,0.906415,0.013821,[6 2] ; [27 10],[5.86666667 2.13333333] ; [27.13333333  9.86666667],0
b3,1,0.949972,0.003937,[2 4] ; [ 8 17],[1.93548387 4.06451613] ; [ 8.06451613 16.93548387],0
b2,1,0.949972,0.003937,[2 4] ; [ 8 17],[1.93548387 4.06451613] ; [ 8.06451613 16.93548387],0
p8,1,0.959355,0.002597,[3 5] ; [15 24],[3.06382979 4.93617021] ; [14.93617021 24.06382979],0
s8,1,1.0,0.0,[2 6] ; [10 30],[2. 6.] ; [10. 30.],0
