Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,60.570281,[19 30] ; [95  4],[37.74324324 11.25675676] ; [76.25675676 22.74324324],1
r2,1,0.0,47.564646,[24 24] ; [96  3],[39.18367347  8.81632653] ; [80.81632653 18.18367347],1
r1,1,0.0,42.93479,[12 38] ; [78 20],[30.40540541 19.59459459] ; [59.59459459 38.40540541],1
v4,1,0.0,33.447339,[25 25] ; [90  8],[38.85135135 11.14864865] ; [76.14864865 21.85135135],1
p11,1,0.00019,13.922842,[13 38] ; [57 42],[23.8 27.2] ; [46.2 52.8],1
p2,1,0.000395,12.555017,[18 33] ; [65 34],[28.22 22.78] ; [54.78 44.22],1
a1,1,0.001773,9.770983,[ 9 42] ; [ 3 96],[ 4.08 46.92] ; [ 7.92 91.08],0
n6,1,0.001783,9.760458,[20 29] ; [67 32],[28.80405405 20.19594595] ; [58.19594595 40.80405405],0
p7,1,0.0018,9.742983,[11 39] ; [48 51],[19.79865772 30.20134228] ; [39.20134228 59.79865772],0
u3,1,0.002114,9.447896,[ 5 21] ; [23 17],[11.03030303 14.96969697] ; [16.96969697 23.03030303],0
n2,1,0.004968,7.891074,[11 17] ; [28 10],[16.54545455 11.45454545] ; [22.45454545 15.54545455],0
p8,1,0.008252,6.978015,[ 6 44] ; [31 66],[12.58503401 37.41496599] ; [24.41496599 72.58503401],0
n3,1,0.009516,6.723291,[13 15] ; [28  8],[17.9375 10.0625] ; [23.0625 12.9375],0
p6,1,0.015123,5.902108,[ 4 45] ; [24 72],[ 9.46206897 39.53793103] ; [18.53793103 77.46206897],0
p4,1,0.016049,5.797502,[ 9 42] ; [36 62],[15.40268456 35.59731544] ; [29.59731544 68.40268456],0
b1,1,0.033076,4.541839,[31 20] ; [42 57],[24.82 26.18] ; [48.18 50.82],0
s6,1,0.035751,4.408945,[ 9 42] ; [33 64],[14.47297297 36.52702703] ; [27.52702703 69.47297297],0
p3,1,0.039476,4.240254,[ 7 43] ; [29 70],[12.08053691 37.91946309] ; [23.91946309 75.08053691],0
a7,1,0.051172,3.802642,[24 25] ; [65 34],[29.46621622 19.53378378] ; [59.53378378 39.46621622],0
v1,1,0.110425,2.548127,[11 38] ; [35 64],[15.22972973 33.77027027] ; [30.77027027 68.22972973],0
p9,1,0.125217,2.350825,[12 37] ; [36 61],[16.10958904 32.89041096] ; [31.89041096 65.10958904],0
a6,1,0.134966,2.234435,[26 25] ; [63 36],[30.26 20.74] ; [58.74 40.26],0
d3,1,0.143444,2.140624,[24 27] ; [59 40],[28.22 22.78] ; [54.78 44.22],0
d4,1,0.203165,1.619477,[30 20] ; [69 29],[33.44594595 16.55405405] ; [65.55405405 32.44594595],0
b3,1,0.21693,1.524566,[13 19] ; [18 46],[10.33333333 21.66666667] ; [20.66666667 43.33333333],0
b2,1,0.21693,1.524566,[13 19] ; [18 46],[10.33333333 21.66666667] ; [20.66666667 43.33333333],0
a5,1,0.220858,1.49879,[24 27] ; [57 42],[27.54 23.46] ; [53.46 45.54],0
n5,1,0.224917,1.47272,[29 21] ; [47 52],[25.5033557 24.4966443] ; [50.4966443 48.5033557],0
d5,1,0.229199,1.445823,[30 21] ; [68 31],[33.32 17.68] ; [64.68 34.32],0
p12,1,0.231595,1.43104,[ 2 49] ; [ 1 97],[ 1.02684564 49.97315436] ; [ 1.97315436 96.02684564],0
n1,1,0.260653,1.265283,[ 9 19] ; [17 20],[11.2 16.8] ; [14.8 22.2],0
