Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,91.734163,[ 2 89] ; [139  88],[40.3490566 50.6509434] ; [100.6509434 126.3490566],1
d4,1,0.0,63.000551,[38 51] ; [195  31],[65.83174603 23.16825397] ; [167.16825397  58.83174603],1
d3,1,0.0,29.382504,[36 54] ; [164  62],[56.96202532 33.03797468] ; [143.03797468  82.96202532],1
a5,1,0.0,27.332137,[34 56] ; [158  69],[54.51104101 35.48895899] ; [137.48895899  89.51104101],1
a3,1,0.0,26.632694,[33 56] ; [156  71],[53.23101266 35.76898734] ; [135.76898734  91.23101266],1
d2,1,1e-05,19.494334,[19 72] ; [107 117],[36.4 54.6] ; [ 89.6 134.4],1
a4,1,4.3e-05,16.713845,[18 72] ; [101 125],[33.89240506 56.10759494] ; [ 85.10759494 140.89240506],1
a7,1,0.000387,12.596123,[47 43] ; [165  61],[60.37974684 29.62025316] ; [151.62025316  74.37974684],1
a2,1,0.000954,10.913943,[ 4 87] ; [ 43 184],[13.44968553 77.55031447] ; [ 33.55031447 193.44968553],1
r2,1,0.005997,7.551314,[72 19] ; [201  21],[79.37060703 11.62939297] ; [193.62939297  28.37060703],0
u1,1,0.008473,6.93074,[ 2 89] ; [ 26 201],[ 8.01257862 82.98742138] ; [ 19.98742138 207.01257862],0
p10,1,0.008711,6.881138,[45 42] ; [151  72],[55.00645161 31.99354839] ; [140.99354839  82.00645161],0
r3,1,0.012036,6.305539,[72 19] ; [201  23],[78.86666667 12.13333333] ; [194.13333333  29.86666667],0
p2,1,0.025184,5.011161,[54 36] ; [164  61],[62.28571429 27.71428571] ; [155.71428571  69.28571429],0
v2,1,0.034145,4.487435,[24 63] ; [ 88 129],[32.05263158 54.94736842] ; [ 79.94736842 137.05263158],0
r1,1,0.038187,4.296667,[53 38] ; [159  67],[60.85804416 30.14195584] ; [151.14195584  74.85804416],0
n6,1,0.043459,4.077457,[59 32] ; [171  54],[66.23417722 24.76582278] ; [163.76582278  61.23417722],0
p12,1,0.04867,3.886714,[ 6 83] ; [  5 221],[ 3.10793651 85.89206349] ; [  7.89206349 218.10793651],0
v4,1,0.050806,3.81466,[72 18] ; [199  26],[77.42857143 12.57142857] ; [193.57142857  31.42857143],0
r4,1,0.05409,3.709907,[62 29] ; [178  49],[68.67924528 22.32075472] ; [171.32075472  55.67924528],0
p4,1,0.054116,3.709104,[29 58] ; [102 123],[36.52884615 50.47115385] ; [ 94.47115385 130.52884615],0
a6,1,0.060547,3.522336,[51 39] ; [154  73],[58.20189274 31.79810726] ; [146.79810726  80.20189274],0
p9,1,0.081065,3.043421,[52 35] ; [155  66],[58.47077922 28.52922078] ; [148.52922078  72.47077922],0
s7,1,0.097383,2.747891,[15 70] ; [ 58 159],[20.54635762 64.45364238] ; [ 52.45364238 164.54635762],0
s4,1,0.13475,2.236911,[20 70] ; [ 34 190],[15.47770701 74.52229299] ; [ 38.52229299 185.47770701],0
p7,1,0.239703,1.382337,[39 48] ; [115 105],[43.64169381 43.35830619] ; [110.35830619 109.64169381],0
n4,1,0.323905,0.973114,[55 35] ; [152  75],[58.76971609 31.23028391] ; [148.23028391  78.76971609],0
v3,1,0.345672,0.889282,[23 66] ; [ 46 174],[19.87378641 69.12621359] ; [ 49.12621359 170.87378641],0
s5,1,0.348604,0.878531,[17 70] ; [ 54 166],[20.12052117 66.87947883] ; [ 50.87947883 169.12052117],0
u3,1,0.379738,0.771548,[22 35] ; [32 37],[24.42857143 32.57142857] ; [29.57142857 39.42857143],0
p5,1,0.396435,0.719113,[ 7 82] ; [ 12 213],[ 5.38535032 83.61464968] ; [ 13.61464968 211.38535032],0
s1,1,0.403804,0.69697,[ 5 84] ; [  8 218],[ 3.67301587 85.32698413] ; [  9.32698413 216.67301587],0
p6,1,0.451804,0.566122,[23 66] ; [ 49 175],[20.47284345 68.52715655] ; [ 51.52715655 172.47284345],0
s6,1,0.455419,0.55713,[36 53] ; [101 123],[38.95527157 50.04472843] ; [ 98.04472843 125.95527157],0
s2,1,0.477826,0.503821,[25 65] ; [ 72 154],[27.62658228 62.37341772] ; [ 69.37341772 156.62658228],0
p1,1,0.500142,0.454635,[ 8 82] ; [ 15 209],[ 6.59235669 83.40764331] ; [ 16.40764331 207.59235669],0
u2,1,0.544267,0.367688,[25 32] ; [34 35],[26.69047619 30.30952381] ; [32.30952381 36.69047619],0
b1,1,0.571149,0.320764,[38 53] ; [ 87 140],[35.77044025 55.22955975] ; [ 89.22955975 137.77044025],0
p3,1,0.614181,0.254131,[28 62] ; [ 77 149],[29.90506329 60.09493671] ; [ 75.09493671 150.90506329],0
a1,1,0.648479,0.207823,[ 6 85] ; [ 12 215],[ 5.1509434 85.8490566] ; [ 12.8490566 214.1509434],0
n3,1,0.690455,0.158593,[22 10] ; [44 24],[21.12 10.88] ; [44.88 23.12],0
p8,1,0.751099,0.10061,[33 56] ; [ 87 136],[34.23076923 54.76923077] ; [ 85.76923077 137.23076923],0
n2,1,0.75957,0.093664,[23 10] ; [46 23],[22.32352941 10.67647059] ; [46.67647059 22.32352941],0
p11,1,0.774337,0.082201,[59 32] ; [151  76],[60.09433962 30.90566038] ; [149.90566038  77.09433962],0
n5,1,0.799172,0.064729,[54 35] ; [140  85],[54.98726115 34.01273885] ; [139.01273885  85.98726115],0
n1,1,0.803887,0.061663,[11 21] ; [22 47],[10.45544554 21.54455446] ; [22.54455446 46.45544554],0
b5,1,0.841994,0.039738,[51 40] ; [130  97],[51.79559748 39.20440252] ; [129.20440252  97.79559748],0
s3,1,0.846477,0.037487,[36 51] ; [ 90 134],[35.24758842 51.75241158] ; [ 90.75241158 133.24758842],0
b4,1,0.897188,0.016696,[53 38] ; [134  93],[53.51257862 37.48742138] ; [133.48742138  93.51257862],0
b2,1,0.905746,0.01402,[13 36] ; [34 90],[13.31213873 35.68786127] ; [33.68786127 90.31213873],0
b3,1,0.905746,0.01402,[13 36] ; [34 90],[13.31213873 35.68786127] ; [33.68786127 90.31213873],0
a8,1,0.987496,0.000246,[ 9 76] ; [ 22 187],[ 8.96258503 76.03741497] ; [ 22.03741497 186.96258503],0
