Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,29.849187,[30  4] ; [32 63],[16.34108527 17.65891473] ; [45.65891473 49.34108527],1
s7,1,0.000458,12.278113,[18 15] ; [19 69],[10.09090909 22.90909091] ; [26.90909091 61.09090909],1
p9,1,0.000858,11.112407,[30  4] ; [53 41],[22.046875 11.953125] ; [60.953125 33.046875],1
a8,1,0.004163,8.211308,[ 6 26] ; [ 3 87],[ 2.36065574 29.63934426] ; [ 6.63934426 83.36065574],0
p10,1,0.007447,7.161934,[27  7] ; [50 44],[20.453125 13.546875] ; [56.546875 37.453125],0
s2,1,0.012223,6.278276,[19 15] ; [30 65],[12.91472868 21.08527132] ; [36.08527132 58.91472868],0
p11,1,0.016627,5.735294,[27  7] ; [54 42],[21.18461538 12.81538462] ; [59.81538462 36.18461538],0
p1,1,0.017458,5.649729,[ 5 29] ; [ 3 91],[ 2.125 31.875] ; [ 5.875 88.125],0
a2,1,0.031612,4.619411,[ 7 27] ; [ 7 89],[ 3.66153846 30.33846154] ; [10.33846154 85.66153846],0
s3,1,0.038687,4.27455,[20 14] ; [36 58],[14.875 19.125] ; [41.125 52.875],0
r4,1,0.042948,4.097451,[30  4] ; [68 28],[25.63076923  8.36923077] ; [72.36923077 23.63076923],0
p4,1,0.04826,3.900896,[19 15] ; [35 61],[14.12307692 19.87692308] ; [39.87692308 56.12307692],0
p2,1,0.057583,3.605656,[29  5] ; [65 30],[24.7751938  9.2248062] ; [69.2248062 25.7751938],0
u2,1,0.067556,3.341435,[10  2] ; [25 21],[7.24137931 4.75862069] ; [27.75862069 18.24137931],0
p8,1,0.073063,3.212827,[18 16] ; [34 62],[13.6 20.4] ; [38.4 57.6],0
r3,1,0.093458,2.813787,[32  2] ; [79 17],[29.03076923  4.96923077] ; [81.96923077 14.03076923],0
a5,1,0.113846,2.500003,[22 12] ; [47 49],[18.04615385 15.95384615] ; [50.95384615 45.04615385],0
d1,1,0.134498,2.239803,[17 17] ; [34 62],[13.33846154 20.66153846] ; [37.66153846 58.33846154],0
v4,1,0.173348,1.853746,[32  2] ; [80 14],[29.75  4.25] ; [82.25 11.75],0
b2,1,0.175099,1.838738,[ 9 15] ; [12 41],[ 6.54545455 17.45454545] ; [14.45454545 38.54545455],0
