Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,124.378966,[ 90 193] ; [216  58],[155.47217235 127.52782765] ; [150.52782765 123.47217235],1
s2,1,0.0,63.499694,[111 185] ; [199  83],[158.75432526 137.24567474] ; [151.24567474 130.75432526],1
s6,1,0.0,60.028421,[162 129] ; [242  42],[204.45913043  86.54086957] ; [199.54086957  84.45913043],1
s3,1,0.0,42.756383,[134 159] ; [204  77],[172.53310105 120.46689895] ; [165.46689895 115.53310105],1
s5,1,8e-06,19.844919,[ 79 211] ; [124 150],[104.37943262 185.62056738] ; [ 98.62056738 175.37943262],1
p9,1,1.8e-05,18.43024,[228  65] ; [258  26],[246.79029463  46.20970537] ; [239.20970537  44.79029463],1
p6,1,0.000107,15.005848,[ 95 198] ; [137 147],[117.80935875 175.19064125] ; [114.19064125 169.80935875],1
v3,1,0.000119,14.811552,[103 184] ; [143 132],[125.62633452 161.37366548] ; [120.37366548 154.62633452],1
n6,1,0.000132,14.61968,[246  50] ; [267  19],[260.90721649  35.09278351] ; [252.09278351  33.90721649],1
d1,1,0.000142,14.47443,[168 131] ; [204  82],[190.13333333 108.86666667] ; [181.86666667 104.13333333],1
a3,1,0.000205,13.786014,[203  92] ; [234  51],[222.26724138  72.73275862] ; [214.73275862  70.26724138],1
d2,1,0.00022,13.65329,[138 158] ; [177 109],[160.20618557 135.79381443] ; [154.79381443 131.20618557],1
v1,1,0.000301,13.063067,[148 147] ; [181  97],[169.38045375 125.61954625] ; [159.61954625 118.38045375],1
p10,1,0.001098,10.654235,[230  64] ; [251  33],[244.66089965  49.33910035] ; [236.33910035  47.66089965],0
p4,1,0.001259,10.401839,[169 126] ; [200  85],[187.68103448 107.31896552] ; [181.31896552 103.68103448],0
p5,1,0.001639,9.91576,[ 26 269] ; [ 50 233],[ 38.78892734 256.21107266] ; [ 37.21107266 245.78892734],0
d5,1,0.00167,9.880503,[236  62] ; [253  32],[249.95197256  48.04802744] ; [239.04802744  45.95197256],0
p12,1,0.002533,9.1164,[ 17 278] ; [ 37 246],[ 27.56055363 267.43944637] ; [ 26.43944637 256.56055363],0
u1,1,0.004057,8.258046,[ 52 247] ; [ 78 208],[ 66.44444444 232.55555556] ; [ 63.55555556 222.44444444],0
p3,1,0.004903,7.914813,[141 154] ; [170 116],[157.90877797 137.09122203] ; [153.09122203 132.90877797],0
p8,1,0.0056,7.674579,[143 149] ; [170 111],[159.504363 132.495637] ; [153.495637 127.504363],0
u4,1,0.008648,6.894217,[  3 296] ; [ 13 273],[  8.17777778 290.82222222] ; [  7.82222222 278.17777778],0
p7,1,0.00872,6.87923,[176 113] ; [199  80],[190.80105634  98.19894366] ; [184.19894366  94.80105634],0
d4,1,0.016237,5.777063,[238  58] ; [250  35],[248.61962134  47.38037866] ; [239.38037866  45.61962134],0
a5,1,0.019462,5.459494,[227  71] ; [240  46],[238.29794521  59.70205479] ; [228.70205479  57.29794521],0
b3,1,0.027819,4.839274,[ 57 116] ; [ 89 113],[ 67.35466667 105.64533333] ; [ 78.64533333 123.35466667],0
b2,1,0.027819,4.839274,[ 57 116] ; [ 89 113],[ 67.35466667 105.64533333] ; [ 78.64533333 123.35466667],0
r4,1,0.032717,4.560506,[281  18] ; [279   7],[286.22222222  12.77777778] ; [273.77777778  12.22222222],0
v2,1,0.037151,4.343474,[155 129] ; [177 103],[167.17730496 116.82269504] ; [164.82269504 115.17730496],0
n5,1,0.051949,3.777403,[247  50] ; [253  32],[255.15463918  41.84536082] ; [244.84536082  40.15463918],0
a7,1,0.072599,3.223257,[226  71] ; [198  87],[216.37113402  80.62886598] ; [207.62886598  77.37113402],0
u2,1,0.094923,2.788842,[48 46] ; [34 18],[52.79452055 41.20547945] ; [29.20547945 22.79452055],0
v4,1,0.099188,2.718554,[282  15] ; [279   7],[285.79245283  11.20754717] ; [275.20754717  10.79245283],0
u3,1,0.122514,2.384881,[54 42] ; [36 16],[58.37837838 37.62162162] ; [31.62162162 20.37837838],0
a8,1,0.134468,2.24015,[ 39 229] ; [ 50 207],[ 45.43238095 222.56761905] ; [ 43.56761905 213.43238095],0
s4,1,0.152402,2.048048,[ 37 255] ; [ 48 236],[ 43.09027778 248.90972222] ; [ 41.90972222 242.09027778],0
a6,1,0.158307,1.990324,[215  82] ; [191  94],[207.18556701  89.81443299] ; [198.81443299  86.18556701],0
n3,1,0.210836,1.565675,[42 13] ; [34 18],[39.06542056 15.93457944] ; [36.93457944 15.06542056],0
d3,1,0.28087,1.162875,[205  92] ; [209  77],[210.90566038  86.09433962] ; [203.09433962  82.90566038],0
p1,1,0.31868,0.994358,[ 31 265] ; [ 23 262],[ 27.51118761 268.48881239] ; [ 26.48881239 258.51118761],0
