Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,91.938701,[ 65 189] ; [205 105],[121.59574468 132.40425532] ; [148.40425532 161.59574468],1
s2,1,0.0,80.297371,[ 46 209] ; [171 141],[ 97.59259259 157.40740741] ; [119.40740741 192.59259259],1
s8,1,0.0,73.546711,[ 41 215] ; [158 155],[ 89.53251318 166.46748682] ; [109.46748682 203.53251318],1
s7,1,0.0,54.559305,[ 53 188] ; [161 142],[ 94.80514706 146.19485294] ; [119.19485294 183.80514706],1
p4,1,1.7e-05,18.49759,[108 145] ; [191 123],[133.41622575 119.58377425] ; [165.58377425 148.41622575],1
r4,1,2.1e-05,18.065579,[213  43] ; [296  18],[228.60350877  27.39649123] ; [280.39649123  33.60350877],1
r3,1,3.3e-05,17.250027,[226  30] ; [304   9],[238.45342707  17.54657293] ; [291.54657293  21.45342707],1
p9,1,7.4e-05,15.706347,[179  74] ; [263  48],[198.27304965  54.72695035] ; [243.72695035  67.27304965],1
r1,1,0.000269,13.27372,[184  71] ; [265  48],[201.57570423  53.42429577] ; [247.42429577  65.57570423],1
n6,1,0.00059,11.807955,[186  69] ; [265  48],[202.47359155  52.52640845] ; [248.52640845  64.47359155],1
p10,1,0.000618,11.722334,[172  82] ; [249  61],[189.59929078  64.40070922] ; [231.40070922  78.59929078],1
v1,1,0.000902,11.018078,[105 148] ; [167 133],[124.44122966 128.55877034] ; [147.55877034 152.44122966],1
s4,1,0.001073,10.697586,[ 17 239] ; [ 48 263],[ 29.34744268 226.65255732] ; [ 35.65255732 275.34744268],0
n5,1,0.001615,9.942801,[166  88] ; [242  71],[182.77248677  71.22751323] ; [225.22751323  87.77248677],0
d5,1,0.00247,9.163051,[185  70] ; [260  53],[199.77992958  55.22007042] ; [245.22007042  67.77992958],0
p2,1,0.00373,8.410653,[188  66] ; [261  50],[201.85132743  52.14867257] ; [247.14867257  63.85132743],0
u1,1,0.005342,7.760015,[ 26 230] ; [ 58 256],[ 37.72631579 218.27368421] ; [ 46.27368421 267.72631579],0
p12,1,0.010818,6.494948,[  5 248] ; [ 20 292],[ 11.19469027 241.80530973] ; [ 13.80530973 298.19469027],0
p3,1,0.012596,6.225037,[ 96 158] ; [151 162],[110.64902998 143.35097002] ; [136.35097002 176.64902998],0
v4,1,0.012979,6.171982,[234  20] ; [304  10],[240.58450704  13.41549296] ; [297.41549296  16.58450704],0
u2,1,0.015709,5.835135,[39 46] ; [63 36],[47.11956522 37.88043478] ; [54.88043478 44.11956522],0
n4,1,0.016504,5.748356,[178  78] ; [246  68],[190.42807018  65.57192982] ; [233.57192982  80.42807018],0
p6,1,0.018238,5.573112,[ 61 189] ; [104 206],[ 73.66071429 176.33928571] ; [ 91.33928571 218.66071429],0
d4,1,0.026704,4.909843,[188  67] ; [255  58],[198.88204225  56.11795775] ; [244.11795775  68.88204225],0
u4,1,0.030371,4.688148,[  2 254] ; [ 11 303],[  5.83859649 250.16140351] ; [  7.16140351 306.83859649],0
a7,1,0.052588,3.756978,[178  77] ; [241  72],[188.10739437  66.89260563] ; [230.89260563  82.10739437],0
p5,1,0.063885,3.433538,[  9 246] ; [ 22 288],[ 13.99115044 241.00884956] ; [ 17.00884956 292.99115044],0
p7,1,0.09132,2.850942,[136 117] ; [185 119],[145.8043088 107.1956912] ; [175.1956912 128.8043088],0
b4,1,0.093065,2.820544,[137 119] ; [190 124],[146.86315789 109.13684211] ; [180.13684211 133.86315789],0
d1,1,0.098372,2.731745,[129 127] ; [180 134],[138.77894737 117.22105263] ; [170.22105263 143.77894737],0
v2,1,0.105161,2.625476,[119 126] ; [165 132],[128.37638376 116.62361624] ; [155.62361624 141.37638376],0
a2,1,0.109605,2.559909,[ 47 209] ; [ 75 239],[ 54.79298246 201.20701754] ; [ 67.20701754 246.79298246],0
u3,1,0.118434,2.437906,[43 42] ; [62 38],[48.24324324 36.75675676] ; [56.75675676 43.24324324],0
a8,1,0.127388,2.324049,[ 22 213] ; [ 39 246],[ 27.56730769 207.43269231] ; [ 33.43269231 251.56730769],0
a5,1,0.139442,2.184108,[167  89] ; [223  91],[175.15789474  80.84210526] ; [214.84210526  99.15789474],0
