Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,6e-06,20.602007,[25 23] ; [14 76],[13.56521739 34.43478261] ; [25.43478261 64.56521739],1
r3,1,0.000156,14.293076,[47  1] ; [64 26],[38.60869565  9.39130435] ; [72.39130435 17.60869565],1
v1,1,0.001612,9.94566,[28 18] ; [29 60],[19.42222222 26.57777778] ; [37.57777778 51.42222222],0
r4,1,0.002452,9.175759,[41  7] ; [55 36],[33.15107914 14.84892086] ; [62.84892086 28.15107914],0
p11,1,0.004047,8.262555,[40  8] ; [54 37],[32.46043165 15.53956835] ; [61.53956835 29.46043165],0
r1,1,0.005324,7.765796,[36 12] ; [46 45],[28.31654676 19.68345324] ; [53.68345324 37.31654676],0
p8,1,0.006212,7.487667,[25 23] ; [25 63],[17.64705882 30.35294118] ; [32.35294118 55.64705882],0
v4,1,0.007034,7.264364,[45  2] ; [71 20],[39.50724638  7.49275362] ; [76.49275362 14.50724638],0
d3,1,0.028419,4.802453,[25 23] ; [30 61],[18.99280576 29.00719424] ; [36.00719424 54.99280576],0
a7,1,0.028463,4.799798,[31 17] ; [41 50],[24.86330935 23.13669065] ; [47.13669065 43.86330935],0
p3,1,0.035018,4.444302,[18 30] ; [19 72],[12.77697842 35.22302158] ; [24.22302158 66.77697842],0
n6,1,0.039631,4.233631,[39  9] ; [58 32],[33.73913043 14.26086957] ; [63.26086957 26.73913043],0
r2,1,0.042751,4.105233,[42  5] ; [68 23],[37.46376812  9.53623188] ; [72.53623188 18.46376812],0
s1,1,0.10107,2.688578,[ 1 45] ; [ 9 82],[ 3.35766423 42.64233577] ; [ 6.64233577 84.35766423],0
p10,1,0.12052,2.410546,[34 13] ; [53 37],[29.84671533 17.15328467] ; [57.15328467 32.84671533],0
a5,1,0.132723,2.260357,[27 21] ; [39 52],[22.79136691 25.20863309] ; [43.20863309 47.79136691],0
a4,1,0.13666,2.21517,[ 7 41] ; [23 67],[10.43478261 37.56521739] ; [19.56521739 70.43478261],0
p9,1,0.165547,1.922813,[37 10] ; [60 29],[33.52205882 13.47794118] ; [63.47794118 25.52205882],0
a6,1,0.172084,1.864697,[28 20] ; [42 49],[24.17266187 23.82733813] ; [45.82733813 45.17266187],0
s8,1,0.188012,1.733131,[15 33] ; [19 71],[11.82608696 36.17391304] ; [22.17391304 67.82608696],0
p2,1,0.224723,1.473954,[34 14] ; [55 36],[30.73381295 17.26618705] ; [58.26618705 32.73381295],0
p5,1,0.237465,1.395578,[ 1 47] ; [ 6 83],[ 2.45255474 45.54744526] ; [ 4.54744526 84.45255474],0
p7,1,0.248396,1.332303,[23 24] ; [34 54],[19.84444444 27.15555556] ; [37.15555556 50.84444444],0
n2,1,0.249449,1.326386,[12  2] ; [23 10],[10.42553191  3.57446809] ; [24.57446809  8.42553191],0
s6,1,0.249603,1.325527,[26 21] ; [40 49],[22.80882353 24.19117647] ; [43.19117647 45.80882353],0
a3,1,0.281654,1.159091,[27 21] ; [41 47],[24. 24.] ; [44. 44.],0
u2,1,0.308638,1.036496,[10 10] ; [18 31],[ 8.11594203 11.88405797] ; [19.88405797 29.11594203],0
n3,1,0.345753,0.888982,[11  3] ; [20 11],[9.64444444 4.35555556] ; [21.35555556  9.64444444],0
s7,1,0.376805,0.7811,[16 31] ; [23 63],[13.78195489 33.21804511] ; [25.21804511 60.78195489],0
d2,1,0.469977,0.522029,[10 38] ; [24 67],[11.74100719 36.25899281] ; [22.25899281 68.74100719],0
d4,1,0.514422,0.425062,[26 22] ; [44 47],[24.17266187 23.82733813] ; [45.82733813 45.17266187],0
n4,1,0.525167,0.403734,[30 17] ; [53 38],[28.26811594 18.73188406] ; [54.73188406 36.26811594],0
b2,1,0.547992,0.360927,[ 8 20] ; [20 37],[ 9.22352941 18.77647059] ; [18.77647059 38.22352941],0
b3,1,0.547992,0.360927,[ 8 20] ; [20 37],[ 9.22352941 18.77647059] ; [18.77647059 38.22352941],0
a1,1,0.559149,0.341179,[ 2 46] ; [ 6 85],[ 2.76258993 45.23741007] ; [ 5.23741007 85.76258993],0
b4,1,0.568284,0.325562,[25 23] ; [52 39],[26.58992806 21.41007194] ; [50.41007194 40.58992806],0
a2,1,0.597707,0.278468,[ 3 45] ; [ 8 83],[ 3.79856115 44.20143885] ; [ 7.20143885 83.79856115],0
b5,1,0.655597,0.198916,[25 23] ; [51 40],[26.24460432 21.75539568] ; [49.75539568 41.24460432],0
s3,1,0.667375,0.184688,[24 23] ; [42 47],[22.80882353 24.19117647] ; [43.19117647 45.80882353],0
s4,1,0.687937,0.161328,[ 7 40] ; [16 75],[ 7.83333333 39.16666667] ; [15.16666667 75.83333333],0
n1,1,0.699234,0.14927,[ 4 10] ; [11 21],[4.56521739 9.43478261] ; [10.43478261 21.56521739],0
a8,1,0.758646,0.094408,[ 5 40] ; [ 8 77],[ 4.5 40.5] ; [ 8.5 76.5],0
p1,1,0.76439,0.089833,[ 4 44] ; [ 9 82],[ 4.48920863 43.51079137] ; [ 8.51079137 82.48920863],0
u1,1,0.793409,0.068584,[ 2 46] ; [ 3 88],[ 1.72661871 46.27338129] ; [ 3.27338129 87.72661871],0
s2,1,0.820941,0.051227,[18 30] ; [32 58],[17.39130435 30.60869565] ; [32.60869565 57.39130435],0
p4,1,0.824353,0.049261,[16 31] ; [32 57],[16.58823529 30.41176471] ; [31.41176471 57.58823529],0
d1,1,0.855705,0.033067,[ 3 45] ; [ 5 86],[ 2.76258993 45.23741007] ; [ 5.23741007 85.76258993],0
n5,1,0.860121,0.031053,[31 16] ; [58 32],[30.53284672 16.46715328] ; [58.46715328 31.53284672],0
b1,1,0.981431,0.000542,[21 27] ; [40 51],[21.0647482 26.9352518] ; [39.9352518 51.0647482],0
s5,1,0.982041,0.000507,[10 37] ; [19 71],[ 9.94890511 37.05109489] ; [19.05109489 70.94890511],0
u3,1,1.0,0.0,[ 9 12] ; [21 28],[ 9. 12.] ; [21. 28.],0
