Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,49.125302,[ 83 239] ; [72 44],[113.94977169 208.05022831] ; [41.05022831 74.94977169],1
s3,1,0.0,30.031912,[113 207] ; [74 40],[137.88018433 182.11981567] ; [49.11981567 64.88018433],1
s6,1,0.0,27.880646,[150 167] ; [86 27],[173.98139535 143.01860465] ; [62.01860465 50.98139535],1
p3,1,0.000319,12.953745,[121 204] ; [65 50],[137.38636364 187.61363636] ; [48.61363636 66.38636364],1
a3,1,0.000522,12.034547,[196 129] ; [90 25],[211.25 113.75] ; [74.75 40.25],1
p4,1,0.000559,11.90627,[156 165] ; [78 38],[171.88558352 149.11441648] ; [62.11441648 53.88558352],1
s5,1,0.000612,11.738591,[ 68 247] ; [43 70],[ 81.69392523 233.30607477] ; [29.30607477 83.69392523],1
p6,1,0.000959,10.905176,[ 79 239] ; [47 67],[ 92.75 225.25] ; [33.25 80.75],1
n4,1,0.002889,8.876448,[222 103] ; [96 20],[234.3537415  90.6462585] ; [83.6462585 32.3537415],0
d2,1,0.00333,8.617482,[121 203] ; [61 54],[134.32346241 189.67653759] ; [47.67653759 67.32346241],0
a2,1,0.00496,7.894073,[ 58 268] ; [35 81],[ 68.59276018 257.40723982] ; [24.40723982 91.59276018],0
u1,1,0.009185,6.786436,[ 36 290] ; [24 92],[ 44.25339367 281.74660633] ; [ 15.74660633 100.25339367],0
s1,1,0.010477,6.552004,[  5 315] ; [  7 107],[  8.84792627 311.15207373] ; [  3.15207373 110.84792627],0
p2,1,0.023223,5.151779,[257  67] ; [103  13],[265.09090909  58.90909091] ; [94.90909091 21.09090909],0
s4,1,0.026215,4.941772,[ 41 277] ; [25 91],[ 48.359447 269.640553] ; [17.640553 98.359447],0
p7,1,0.029599,4.732457,[179 140] ; [76 36],[188.73549884 130.26450116] ; [66.26450116 45.73549884],0
a4,1,0.037353,4.334239,[126 198] ; [58 58],[135.49090909 188.50909091] ; [48.50909091 67.49090909],0
d3,1,0.045365,4.00503,[213 112] ; [87 28],[221.59090909 103.40909091] ; [78.40909091 36.59090909],0
a8,1,0.07051,3.271096,[ 32 268] ; [18 85],[ 37.22084367 262.77915633] ; [12.77915633 90.22084367],0
v3,1,0.087449,2.920708,[ 95 217] ; [44 68],[102.28301887 209.71698113] ; [36.71698113 75.28301887],0
b5,1,0.088898,2.894215,[209 117] ; [64 52],[201.35294118 124.64705882] ; [71.64705882 44.35294118],0
a5,1,0.10422,2.639751,[215 111] ; [86 30],[222.00452489 103.99547511] ; [78.99547511 37.00452489],0
a6,1,0.104543,2.634831,[236  90] ; [74 41],[229.16099773  96.83900227] ; [80.83900227 34.16099773],0
d1,1,0.121246,2.401153,[161 165] ; [67 49],[168.16289593 157.83710407] ; [59.83710407 56.16289593],0
a1,1,0.151072,2.061394,[  8 318] ; [  6 110],[ 10.32579186 315.67420814] ; [  3.67420814 112.32579186],0
r2,1,0.18792,1.733853,[314  10] ; [115   1],[315.9   8.1] ; [113.1   2.9],0
p9,1,0.217781,1.518933,[251  68] ; [95 18],[255.49537037  63.50462963] ; [90.50462963 22.49537037],0
p5,1,0.218566,1.513762,[ 22 302] ; [ 12 104],[ 25.03636364 298.96363636] ; [  8.96363636 107.03636364],0
r1,1,0.220776,1.499321,[263  61] ; [100  16],[267.3  56.7] ; [95.7 20.3],0
p10,1,0.226649,1.461769,[238  82] ; [92 23],[242.75862069  77.24137931] ; [87.24137931 27.75862069],0
d5,1,0.314006,1.01375,[248  77] ; [93 22],[251.875  73.125] ; [89.125 25.875],0
d4,1,0.314947,1.009815,[258  68] ; [96 19],[261.68707483  64.31292517] ; [92.31292517 22.68707483],0
n1,1,0.31802,0.997071,[25 49] ; [10 12],[26.97916667 47.02083333] ; [ 8.02083333 13.97916667],0
p1,1,0.344748,0.892693,[ 22 302] ; [ 11 105],[ 24.3 299.7] ; [  8.7 107.3],0
u3,1,0.35161,0.867638,[71 57] ; [17  9],[73.14285714 54.85714286] ; [14.85714286 11.14285714],0
n5,1,0.35459,0.856965,[221 102] ; [84 31],[224.92009132  98.07990868] ; [80.07990868 34.92009132],0
p8,1,0.395575,0.721735,[148 172] ; [58 56],[151.88940092 168.11059908] ; [54.11059908 59.88940092],0
a7,1,0.463282,0.537954,[241  84] ; [90 26],[243.93424036  81.06575964] ; [87.06575964 28.93424036],0
b2,1,0.463789,0.536734,[ 50 117] ; [26 49],[ 52.44628099 114.55371901] ; [23.55371901 51.44628099],0
b3,1,0.463789,0.536734,[ 50 117] ; [26 49],[ 52.44628099 114.55371901] ; [23.55371901 51.44628099],0
u2,1,0.474346,0.511834,[64 64] ; [15 11],[65.66233766 62.33766234] ; [13.33766234 12.66233766],0
b1,1,0.479243,0.500586,[109 217] ; [43 73],[112.10859729 213.89140271] ; [39.89140271 76.10859729],0
n6,1,0.512501,0.428957,[265  59] ; [98 18],[267.3  56.7] ; [95.7 20.3],0
p11,1,0.552827,0.352276,[256  70] ; [88 28],[253.71945701  72.28054299] ; [90.28054299 25.71945701],0
v2,1,0.582499,0.302213,[162 148] ; [63 51],[164.50471698 145.49528302] ; [60.49528302 53.50471698],0
r3,1,0.597072,0.279435,[321   5] ; [114   1],[321.56462585   4.43537415] ; [113.43537415   1.56462585],0
n3,1,0.673038,0.178069,[61 14] ; [17  5],[60.30927835 14.69072165] ; [17.69072165  4.30927835],0
b4,1,0.705406,0.14291,[193 133] ; [71 45],[194.71493213 131.28506787] ; [69.28506787 46.71493213],0
n2,1,0.850134,0.035701,[60 15] ; [18  4],[60.30927835 14.69072165] ; [17.69072165  4.30927835],0
