Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.001357,10.263583,[35  9] ; [13 17],[28.54054054 15.45945946] ; [19.45945946 10.54054054],0
p6,1,0.007484,7.15307,[14 27] ; [ 2 27],[ 9.37142857 31.62857143] ; [ 6.62857143 22.37142857],0
a6,1,0.012925,6.179301,[33 11] ; [14 16],[27.94594595 16.05405405] ; [19.05405405 10.94594595],0
v4,1,0.015193,5.893934,[42  2] ; [23  7],[38.64864865  5.35135135] ; [26.35135135  3.64864865],0
n2,1,0.017762,5.619444,[11  1] ; [4 5],[8.57142857 3.42857143] ; [6.42857143 2.57142857],0
n3,1,0.019511,5.455102,[12  2] ; [3 5],[9.54545455 4.45454545] ; [5.45454545 2.54545455],0
p8,1,0.021049,5.322708,[22 22] ; [ 7 23],[17.24324324 26.75675676] ; [11.75675676 18.24324324],0
v1,1,0.029516,4.737285,[26 18] ; [10 20],[21.40540541 22.59459459] ; [14.59459459 15.40540541],0
p7,1,0.030572,4.676824,[26 17] ; [10 19],[21.5 21.5] ; [14.5 14.5],0
r4,1,0.03799,4.305455,[36  8] ; [18 12],[32.10810811 11.89189189] ; [21.89189189  8.10810811],0
a2,1,0.041878,4.140143,[11 33] ; [ 2 28],[ 7.72972973 36.27027027] ; [ 5.27027027 24.72972973],0
n4,1,0.05302,3.743293,[33 11] ; [16 14],[29.13513514 14.86486486] ; [19.86486486 10.13513514],0
u1,1,0.055022,3.681409,[ 8 36] ; [ 1 29],[ 5.35135135 38.64864865] ; [ 3.64864865 26.35135135],0
s8,1,0.056435,3.639169,[16 27] ; [ 5 25],[12.36986301 30.63013699] ; [ 8.63013699 21.36986301],0
b5,1,0.064198,3.425473,[30 14] ; [14 16],[26.16216216 17.83783784] ; [17.83783784 12.16216216],0
r3,1,0.086263,2.942758,[41  2] ; [25  5],[38.87671233  4.12328767] ; [27.12328767  2.87671233],0
p4,1,0.09266,2.827539,[24 20] ; [10 19],[20.49315068 23.50684932] ; [13.50684932 15.49315068],0
d1,1,0.126501,2.334924,[27 17] ; [13 17],[23.78378378 20.21621622] ; [16.21621622 13.78378378],0
r2,1,0.158436,1.989093,[40  4] ; [23  6],[37.97260274  6.02739726] ; [25.02739726  3.97260274],0
p11,1,0.182536,1.776854,[26 18] ; [13 17],[23.18918919 20.81081081] ; [15.81081081 14.18918919],0
a7,1,0.191975,1.702398,[32 11] ; [18 12],[29.45205479 13.54794521] ; [20.54794521  9.45205479],0
r1,1,0.213079,1.550384,[35  9] ; [20 10],[32.7027027 11.2972973] ; [22.2972973  7.7027027],0
d4,1,0.215072,1.536952,[34  9] ; [27  3],[35.93150685  7.06849315] ; [25.06849315  4.93150685],0
p3,1,0.244754,1.353003,[18 26] ; [ 8 21],[15.67123288 28.32876712] ; [10.32876712 18.67123288],0
s2,1,0.266575,1.234286,[18 24] ; [ 9 21],[15.75 26.25] ; [11.25 18.75],0
b3,1,0.357467,0.846774,[ 7 20] ; [ 7 11],[ 8.4 18.6] ; [ 5.6 12.4],0
b2,1,0.357467,0.846774,[ 7 20] ; [ 7 11],[ 8.4 18.6] ; [ 5.6 12.4],0
