Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,30.604259,[30  9] ; [16 55],[16.30909091 22.69090909] ; [29.69090909 41.30909091],1
s2,1,7.5e-05,15.68496,[30 12] ; [25 50],[19.74358974 22.25641026] ; [35.25641026 39.74358974],1
s3,1,8.1e-05,15.535251,[34  8] ; [32 42],[23.89655172 18.10344828] ; [42.10344828 31.89655172],1
s4,1,0.008245,6.979385,[12 31] ; [ 7 68],[ 6.92372881 36.07627119] ; [12.07627119 62.92372881],0
s6,1,0.013464,6.107143,[34  8] ; [42 30],[28. 14.] ; [48. 24.],0
p8,1,0.021409,5.293166,[25 18] ; [26 46],[19.06956522 23.93043478] ; [31.93043478 40.06956522],0
p1,1,0.021705,5.269297,[ 8 35] ; [ 4 71],[ 4.37288136 38.62711864] ; [ 7.62711864 67.37288136],0
p5,1,0.026728,4.908287,[11 30] ; [ 8 66],[ 6.77391304 34.22608696] ; [12.22608696 61.77391304],0
n4,1,0.061842,3.487284,[36  7] ; [51 24],[31.70338983 11.29661017] ; [55.29661017 19.70338983],0
s5,1,0.10499,2.628054,[14 22] ; [18 57],[10.37837838 25.62162162] ; [21.62162162 53.37837838],0
a8,1,0.112592,2.517457,[ 7 30] ; [ 6 65],[ 4.4537037 32.5462963] ; [ 8.5462963 62.4537037],0
p9,1,0.125341,2.349277,[38  4] ; [58 15],[35.06086957  6.93913043] ; [60.93913043 12.06086957],0
s1,1,0.127925,2.317511,[ 4 39] ; [ 2 70],[ 2.24347826 40.75652174] ; [ 3.75652174 68.24347826],0
a3,1,0.136649,2.2153,[25 18] ; [32 41],[21.12931034 21.87068966] ; [35.87068966 37.12931034],0
r3,1,0.14047,2.172806,[42  1] ; [67  7],[40.05982906  2.94017094] ; [68.94017094  5.05982906],0
a4,1,0.161403,1.961031,[13 30] ; [14 60],[ 9.92307692 33.07692308] ; [17.07692308 56.92307692],0
p4,1,0.180241,1.795637,[27 16] ; [37 37],[23.52136752 19.47863248] ; [40.47863248 33.52136752],0
v3,1,0.202697,1.622837,[22 19] ; [31 44],[18.73275862 22.26724138] ; [34.26724138 40.73275862],0
d2,1,0.206061,1.598887,[11 32] ; [12 63],[ 8.38135593 34.61864407] ; [14.61864407 60.38135593],0
d3,1,0.212551,1.553963,[28 15] ; [40 35],[24.77966102 18.22033898] ; [43.22033898 31.77966102],0
v4,1,0.218951,1.511232,[41  1] ; [69  6],[39.48717949  2.51282051] ; [70.51282051  4.48717949],0
b1,1,0.219078,1.5104,[18 25] ; [23 52],[14.94067797 28.05932203] ; [26.05932203 48.94067797],0
