Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,116.32565,[177  57] ; [ 80 205],[115.87283237 118.12716763] ; [141.12716763 143.87283237],1
s6,1,0.0,56.40116,[208  35] ; [162 130],[168.05607477  74.94392523] ; [201.94392523  90.05607477],1
s2,1,0.0,53.258441,[174  70] ; [118 178],[131.94074074 112.05925926] ; [160.05925926 135.94074074],1
s3,1,0.0,50.950188,[178  64] ; [126 168],[137.25373134 104.74626866] ; [166.74626866 127.25373134],1
s5,1,0.0,31.00675,[112 123] ; [ 71 220],[ 81.75855513 153.24144487] ; [101.24144487 189.75855513],1
d1,1,1.3e-05,19.02777,[181  65] ; [166 133],[156.62752294  89.37247706] ; [190.37247706 108.62752294],1
d2,1,1.9e-05,18.286945,[141 105] ; [116 182],[116.21691176 129.78308824] ; [140.78308824 157.21691176],1
p6,1,7.6e-05,15.643999,[116 129] ; [ 91 205],[ 93.74306839 151.25693161] ; [113.25693161 182.74306839],1
u1,1,9e-05,15.335641,[ 72 174] ; [ 46 253],[ 53.26238532 192.73761468] ; [ 64.73761468 234.26238532],1
a3,1,0.000141,14.491384,[195  50] ; [193 105],[175.06445672  69.93554328] ; [212.93554328  85.06445672],1
p5,1,0.001771,9.773143,[ 43 200] ; [ 26 273],[ 30.93542435 212.06457565] ; [ 38.06457565 260.93542435],0
a2,1,0.002165,9.404441,[ 87 159] ; [ 70 229],[ 70.86605505 175.13394495] ; [ 86.13394495 212.86605505],0
v1,1,0.003293,8.637517,[148  89] ; [144 146],[131.31688805 105.68311195] ; [160.68311195 129.31688805],0
p7,1,0.005473,7.716029,[173  64] ; [181 113],[158.  79.] ; [196.  98.],0
u4,1,0.00795,7.044767,[  8 238] ; [  1 297],[  4.06985294 241.93014706] ; [  4.93014706 293.06985294],0
a5,1,0.009479,6.73034,[201  45] ; [216  83],[188.22385321  57.77614679] ; [228.77614679  70.22385321],0
r4,1,0.010215,6.59708,[235  11] ; [268  31],[227.04220183  18.95779817] ; [275.95779817  23.04220183],0
