Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000188,13.9425,[1 7] ; [21  4],[5.33333333 2.66666667] ; [16.66666667  8.33333333],1
n6,1,0.001575,9.988957,[2 6] ; [21  4],[5.57575758 2.42424242] ; [17.42424242  7.57575758],0
s6,1,0.03965,4.232804,[1 7] ; [13 11],[3.5 4.5] ; [10.5 13.5],0
d2,1,0.073679,3.199096,[1 7] ; [12 13],[3.15151515 4.84848485] ; [ 9.84848485 15.15151515],0
n2,1,0.088233,2.906325,[2 3] ; [15  4],[3.54166667 1.45833333] ; [13.45833333  5.54166667],0
n3,1,0.159128,1.982492,[4 1] ; [ 8 10],[2.60869565 2.39130435] ; [9.39130435 8.60869565],0
a6,1,0.181904,1.782,[2 6] ; [13 12],[3.63636364 4.36363636] ; [11.36363636 13.63636364],0
v3,1,0.186449,1.745455,[1 7] ; [ 9 15],[2.5 5.5] ; [ 7.5 16.5],0
p9,1,0.217044,1.52381,[3 5] ; [15  9],[4.5 3.5] ; [13.5 10.5],0
p8,1,0.217044,1.52381,[2 6] ; [12 12],[3.5 4.5] ; [10.5 13.5],0
a3,1,0.241315,1.372897,[5 3] ; [19  4],[6.19354839 1.80645161] ; [17.80645161  5.19354839],0
d3,1,0.251932,1.312556,[6 2] ; [13 12],[4.60606061 3.39393939] ; [14.39393939 10.60606061],0
b4,1,0.281077,1.161875,[7 1] ; [17  8],[5.81818182 2.18181818] ; [18.18181818  6.81818182],0
v4,1,0.314753,1.010625,[5 3] ; [20  5],[6.06060606 1.93939394] ; [18.93939394  6.06060606],0
d5,1,0.338426,0.916385,[6 2] ; [14 11],[4.84848485 3.15151515] ; [15.15151515  9.84848485],0
r4,1,0.338426,0.916385,[2 6] ; [11 14],[3.15151515 4.84848485] ; [ 9.84848485 15.15151515],0
r2,1,0.345779,0.888889,[5 3] ; [19  5],[6. 2.] ; [18.  6.],0
a5,1,0.356957,0.848571,[4 4] ; [17  8],[5.09090909 2.90909091] ; [15.90909091  9.09090909],0
s4,1,0.372078,0.796714,[2 6] ; [ 3 22],[1.21212121 6.78787879] ; [ 3.78787879 21.21212121],0
s2,1,0.373247,0.792825,[1 7] ; [ 7 18],[1.93939394 6.06060606] ; [ 6.06060606 18.93939394],0
a4,1,0.399075,0.711111,[4 4] ; [ 8 16],[3. 5.] ; [ 9. 15.],0
p2,1,0.414216,0.666667,[3 5] ; [13 11],[4. 4.] ; [12. 12.],0
p11,1,0.442695,0.589286,[2 6] ; [10 15],[2.90909091 5.09090909] ; [ 9.09090909 15.90909091],0
s3,1,0.47183,0.517688,[2 6] ; [ 9 14],[2.83870968 5.16129032] ; [ 8.16129032 14.83870968],0
p10,1,0.480584,0.497538,[4 4] ; [16  9],[4.84848485 3.15151515] ; [15.15151515  9.84848485],0
p4,1,0.519149,0.415584,[2 6] ; [ 9 15],[2.75 5.25] ; [ 8.25 15.75],0
v1,1,0.565659,0.33,[2 6] ; [ 9 16],[2.66666667 5.33333333] ; [ 8.33333333 16.66666667],0
b1,1,0.565659,0.33,[6 2] ; [16  9],[5.33333333 2.66666667] ; [16.66666667  8.33333333],0
u2,1,0.57075,0.321429,[1 2] ; [1 5],[0.66666667 2.33333333] ; [1.33333333 4.66666667],0
p7,1,0.588809,0.292208,[3 5] ; [ 6 16],[2.4 5.6] ; [ 6.6 15.4],0
a7,1,0.603667,0.2695,[5 3] ; [13 12],[4.36363636 3.63636364] ; [13.63636364 11.36363636],0
b5,1,0.603667,0.2695,[5 3] ; [13 12],[4.36363636 3.63636364] ; [13.63636364 11.36363636],0
d1,1,0.766735,0.088,[4 4] ; [11 14],[3.63636364 4.36363636] ; [11.36363636 13.63636364],0
a2,1,0.810088,0.05775,[1 7] ; [ 4 21],[1.21212121 6.78787879] ; [ 3.78787879 21.21212121],0
p3,1,0.835378,0.043185,[3 5] ; [10 14],[3.25 4.75] ; [ 9.75 14.25],0
n1,1,0.896743,0.016842,[3 2] ; [12  7],[3.125 1.875] ; [11.875  7.125],0
s1,1,0.969915,0.001422,[1 7] ; [ 3 22],[0.96969697 7.03030303] ; [ 3.03030303 21.96969697],0
