Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.00199,9.55892,[13 36] ; [19 12],[19.6 29.4] ; [12.4 18.6],0
s8,1,0.004895,7.917859,[12 38] ; [17 14],[17.90123457 32.09876543] ; [11.09876543 19.90123457],0
s3,1,0.013538,6.097357,[22 27] ; [22  8],[27.29113924 21.70886076] ; [16.70886076 13.29113924],0
s5,1,0.018752,5.524492,[ 7 43] ; [11 19],[11.25 38.75] ; [ 6.75 23.25],0
p10,1,0.030328,4.690607,[28 21] ; [25  6],[32.4625 16.5375] ; [20.5375 10.4625],0
d5,1,0.041964,4.136669,[33 17] ; [26  4],[36.875 13.125] ; [22.125  7.875],0
s4,1,0.055103,3.678968,[ 6 44] ; [ 9 22],[ 9.25925926 40.74074074] ; [ 5.74074074 25.25925926],0
u3,1,0.066805,3.359819,[9 8] ; [8 1],[11.11538462  5.88461538] ; [5.88461538 3.11538462],0
s6,1,0.069153,3.303013,[27 23] ; [23  8],[30.86419753 19.13580247] ; [19.13580247 11.86419753],0
d3,1,0.105139,2.625802,[27 22] ; [22  8],[30.39240506 18.60759494] ; [18.60759494 11.39240506],0
p9,1,0.1108,2.542767,[32 18] ; [25  6],[35.18518519 14.81481481] ; [21.81481481  9.18518519],0
v4,1,0.123658,2.37037,[43  7] ; [29  1],[45.  5.] ; [27.  3.],0
n4,1,0.146945,2.103676,[24 26] ; [20 11],[27.16049383 22.83950617] ; [16.83950617 14.16049383],0
a4,1,0.148515,2.087436,[19 31] ; [ 7 24],[16.04938272 33.95061728] ; [ 9.95061728 21.04938272],0
b5,1,0.166546,1.913761,[35 15] ; [17 14],[32.09876543 17.90123457] ; [19.90123457 11.09876543],0
v2,1,0.189794,1.719218,[21 26] ; [18 12],[23.80519481 23.19480519] ; [15.19480519 14.80519481],0
r2,1,0.190988,1.70998,[39 11] ; [26  3],[41.13924051  8.86075949] ; [23.86075949  5.13924051],0
a6,1,0.236683,1.400242,[32 18] ; [23  7],[34.375 15.625] ; [20.625  9.375],0
d4,1,0.24454,1.354232,[34 16] ; [24  6],[36.25 13.75] ; [21.75  8.25],0
p4,1,0.260897,1.263989,[27 22] ; [21 10],[29.4 19.6] ; [18.6 12.4],0
p8,1,0.293256,1.104611,[29 19] ; [15 16],[26.73417722 21.26582278] ; [17.26582278 13.73417722],0
u2,1,0.326109,0.964286,[13  5] ; [8 1],[14.  4.] ; [7. 2.],0
p11,1,0.360821,0.835032,[34 16] ; [24  7],[35.80246914 14.19753086] ; [22.19753086  8.80246914],0
d1,1,0.398568,0.712642,[21 29] ; [16 15],[22.83950617 27.16049383] ; [14.16049383 16.83950617],0
b1,1,0.409457,0.680376,[31 19] ; [22  9],[32.71604938 17.28395062] ; [20.28395062 10.71604938],0
p3,1,0.444144,0.585552,[21 28] ; [16 15],[22.6625 26.3375] ; [14.3375 16.6625],0
n5,1,0.452779,0.563686,[24 26] ; [17 13],[25.625 24.375] ; [15.375 14.625],0
n3,1,0.475512,0.509138,[10  3] ; [7 4],[9.20833333 3.79166667] ; [7.79166667 3.20833333],0
b2,1,0.505587,0.44319,[ 7 24] ; [ 3 17],[ 6.07843137 24.92156863] ; [ 3.92156863 16.07843137],0
b3,1,0.505587,0.44319,[ 7 24] ; [ 3 17],[ 6.07843137 24.92156863] ; [ 3.92156863 16.07843137],0
a3,1,0.517904,0.418065,[32 18] ; [22  9],[33.33333333 16.66666667] ; [20.66666667 10.33333333],0
v1,1,0.546807,0.363069,[23 26] ; [12 18],[21.70886076 27.29113924] ; [13.29113924 16.70886076],0
r4,1,0.552953,0.352054,[34 16] ; [23  8],[35.18518519 14.81481481] ; [21.81481481  9.18518519],0
p5,1,0.55645,0.345889,[ 3 46] ; [ 3 28],[ 3.675 45.325] ; [ 2.325 28.675],0
a1,1,0.575408,0.313718,[ 3 47] ; [ 1 30],[ 2.4691358 47.5308642] ; [ 1.5308642 29.4691358],0
p1,1,0.620616,0.245002,[ 2 48] ; [ 2 29],[ 2.4691358 47.5308642] ; [ 1.5308642 29.4691358],0
d2,1,0.637352,0.222222,[21 29] ; [11 19],[20. 30.] ; [12. 18.],0
n2,1,0.642271,0.215784,[11  2] ; [10  1],[11.375  1.625] ; [9.625 1.375],0
a2,1,0.662892,0.190029,[10 40] ; [ 5 26],[ 9.25925926 40.74074074] ; [ 5.74074074 25.25925926],0
p6,1,0.67176,0.179551,[17 29] ; [10 21],[16.12987013 29.87012987] ; [10.87012987 20.12987013],0
a8,1,0.704373,0.143962,[ 5 41] ; [ 4 25],[ 5.52 40.48] ; [ 3.48 25.52],0
v3,1,0.723891,0.124795,[12 36] ; [ 6 22],[11.36842105 36.63157895] ; [ 6.63157895 21.36842105],0
a7,1,0.73071,0.118461,[32 18] ; [21 10],[32.71604938 17.28395062] ; [20.28395062 10.71604938],0
s1,1,0.777046,0.080186,[ 4 45] ; [ 2 29],[ 3.675 45.325] ; [ 2.325 28.675],0
r1,1,0.778679,0.078984,[34 16] ; [22  9],[34.56790123 15.43209877] ; [21.43209877  9.56790123],0
a5,1,0.819703,0.051951,[31 19] ; [20 11],[31.48148148 18.51851852] ; [19.51851852 11.48148148],0
b4,1,0.834258,0.043783,[27 23] ; [16 15],[26.54320988 23.45679012] ; [16.45679012 14.54320988],0
p2,1,0.946638,0.00448,[39  9] ; [25  6],[38.88607595  9.11392405] ; [25.11392405  5.88607595],0
u1,1,0.962276,0.002237,[ 5 45] ; [ 3 28],[ 4.9382716 45.0617284] ; [ 3.0617284 27.9382716],0
n1,1,0.968296,0.00158,[4 9] ; [3 7],[3.95652174 9.04347826] ; [3.04347826 6.95652174],0
