Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.009295,6.765253,[21 14] ; [23 46],[14.80769231 20.19230769] ; [29.19230769 39.80769231],0
b5,1,0.022816,5.182424,[29  6] ; [42 27],[23.89423077 11.10576923] ; [47.10576923 21.89423077],0
v4,1,0.02852,4.79636,[30  5] ; [67  2],[32.64423077  2.35576923] ; [64.35576923  4.64423077],0
s4,1,0.044135,4.051398,[ 9 26] ; [ 7 60],[ 5.49019608 29.50980392] ; [10.50980392 56.49019608],0
a2,1,0.063767,3.436593,[16 19] ; [19 50],[11.77884615 23.22115385] ; [23.22115385 45.77884615],0
p2,1,0.065762,3.385765,[26  9] ; [61  8],[29.27884615  5.72115385] ; [57.72115385 11.27884615],0
p4,1,0.069529,3.294101,[18 17] ; [48 21],[22.21153846 12.78846154] ; [43.78846154 25.21153846],0
r3,1,0.074316,3.185027,[32  3] ; [68  1],[33.65384615  1.34615385] ; [66.34615385  2.65384615],0
s1,1,0.080358,3.057648,[ 3 32] ; [ 1 66],[ 1.37254902 33.62745098] ; [ 2.62745098 64.37254902],0
a6,1,0.10927,2.564747,[29  6] ; [47 22],[25.57692308  9.42307692] ; [50.42307692 18.57692308],0
d2,1,0.111451,2.533521,[23 12] ; [34 35],[19.18269231 15.81730769] ; [37.81730769 31.18269231],0
s5,1,0.125668,2.345219,[14 15] ; [21 45],[10.68421053 18.31578947] ; [24.31578947 41.68421053],0
a7,1,0.126715,2.332292,[28  6] ; [47 22],[24.75728155  9.24271845] ; [50.24271845 18.75728155],0
n6,1,0.132512,2.262827,[27  8] ; [61  8],[29.61538462  5.38461538] ; [58.38461538 10.61538462],0
n3,1,0.169879,1.884007,[10  1] ; [16  7],[8.41176471 2.58823529] ; [17.58823529  5.41176471],0
v2,1,0.254666,1.297526,[24 11] ; [37 28],[21.35 13.65] ; [39.65 25.35],0
s2,1,0.268522,1.224284,[24 11] ; [39 29],[21.40776699 13.59223301] ; [41.59223301 26.40776699],0
p10,1,0.275186,1.190714,[25 10] ; [55 13],[27.18446602  7.81553398] ; [52.81553398 15.18446602],0
s7,1,0.305898,1.048302,[22  9] ; [41 27],[19.72727273 11.27272727] ; [43.27272727 24.72727273],0
r4,1,0.307893,1.039692,[29  6] ; [62  7],[30.625  4.375] ; [60.375  8.625],0
u1,1,0.383175,0.76049,[12 23] ; [18 51],[10.09615385 24.90384615] ; [19.90384615 49.09615385],0
n4,1,0.38849,0.743664,[27  8] ; [58 11],[28.60576923  6.39423077] ; [56.39423077 12.60576923],0
n5,1,0.419554,0.651565,[22 12] ; [50 19],[23.76699029 10.23300971] ; [48.23300971 20.76699029],0
p3,1,0.442189,0.590594,[18 17] ; [30 39],[16.15384615 18.84615385] ; [31.84615385 37.15384615],0
a1,1,0.507819,0.438559,[ 1 34] ; [ 4 65],[ 1.68269231 33.31730769] ; [ 3.31730769 65.68269231],0
v1,1,0.52279,0.408387,[17 18] ; [37 30],[18.52941176 16.47058824] ; [35.47058824 31.52941176],0
b3,1,0.531845,0.390865,[8 9] ; [29 23],[9.11594203 7.88405797] ; [27.88405797 24.11594203],0
b2,1,0.531845,0.390865,[8 9] ; [29 23],[9.11594203 7.88405797] ; [27.88405797 24.11594203],0
p7,1,0.552453,0.352941,[24 10] ; [44 24],[22.66666667 11.33333333] ; [45.33333333 22.66666667],0
p9,1,0.573925,0.316159,[29  6] ; [60  9],[29.95192308  5.04807692] ; [59.04807692  9.95192308],0
s6,1,0.635718,0.224386,[24  9] ; [47 22],[22.97058824 10.02941176] ; [48.02941176 20.97058824],0
s3,1,0.65924,0.194448,[19 16] ; [40 28],[20.04854369 14.95145631] ; [38.95145631 29.04854369],0
a4,1,0.689059,0.160106,[21 14] ; [38 30],[20.04854369 14.95145631] ; [38.95145631 29.04854369],0
p5,1,0.708751,0.139528,[ 1 34] ; [ 3 66],[ 1.34615385 33.65384615] ; [ 2.65384615 66.34615385],0
b4,1,0.720014,0.128479,[19 16] ; [40 29],[19.85576923 15.14423077] ; [39.14423077 29.85576923],0
a5,1,0.725195,0.123569,[26  9] ; [49 20],[25.24038462  9.75961538] ; [49.75961538 19.24038462],0
r2,1,0.728236,0.120737,[33  1] ; [66  3],[32.67961165  1.32038835] ; [66.32038835  2.67961165],0
d5,1,0.729914,0.119191,[29  5] ; [57 12],[28.38834951  5.61165049] ; [57.61165049 11.38834951],0
d1,1,0.734412,0.115099,[21 14] ; [39 30],[20.19230769 14.80769231] ; [39.80769231 29.19230769],0
d3,1,0.75957,0.093664,[23 10] ; [46 23],[22.32352941 10.67647059] ; [46.67647059 22.32352941],0
d4,1,0.761949,0.091762,[27  8] ; [55 14],[27.59615385  7.40384615] ; [54.40384615 14.59615385],0
p1,1,0.797021,0.066154,[ 3 32] ; [ 7 62],[ 3.36538462 31.63461538] ; [ 6.63461538 62.36538462],0
n1,1,0.801106,0.063462,[4 7] ; [ 9 13],[4.33333333 6.66666667] ; [ 8.66666667 13.33333333],0
v3,1,0.805313,0.060751,[10 24] ; [21 45],[10.54 23.46] ; [20.46 45.54],0
u2,1,0.815276,0.054581,[7 2] ; [14  5],[6.75 2.25] ; [14.25  4.75],0
r1,1,0.843095,0.039179,[26  9] ; [50 19],[25.57692308  9.42307692] ; [50.42307692 18.57692308],0
a3,1,0.843095,0.039179,[26  9] ; [50 19],[25.57692308  9.42307692] ; [50.42307692 18.57692308],0
n2,1,0.876578,0.024121,[7 4] ; [14  9],[6.79411765 4.20588235] ; [14.20588235  8.79411765],0
u3,1,0.926036,0.008618,[6 3] ; [13  6],[6.10714286 2.89285714] ; [12.89285714  6.10714286],0
s8,1,0.944854,0.004784,[17 17] ; [35 34],[17.16504854 16.83495146] ; [34.83495146 34.16504854],0
a8,1,1.0,0.0,[ 3 28] ; [ 6 56],[ 3. 28.] ; [ 6. 56.],0
