Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,73.743676,[210  64] ; [32 76],[173.58115183 100.41884817] ; [68.41884817 39.58115183],1
a3,1,0.0,32.478115,[232  42] ; [62 46],[210.87958115  63.12041885] ; [83.12041885 24.87958115],1
n4,1,1e-06,23.875834,[246  28] ; [75 33],[230.2460733  43.7539267] ; [90.7539267 17.2460733],1
n5,1,4e-06,21.412106,[243  32] ; [74 34],[227.61096606  47.38903394] ; [89.38903394 18.61096606],1
s3,1,7e-06,20.188372,[251  22] ; [80 27],[237.79736842  35.20263158] ; [93.20263158 13.79736842],1
s6,1,1.8e-05,18.436987,[249  20] ; [82 25],[236.80585106  32.19414894] ; [94.19414894 12.80585106],1
r1,1,6.8e-05,15.877585,[238  36] ; [75 33],[224.5078534  49.4921466] ; [88.4921466 19.5078534],1
a5,1,0.000521,12.038181,[226  49] ; [71 37],[213.25065274  61.74934726] ; [83.74934726 24.25065274],1
p4,1,0.000676,11.554609,[197  77] ; [58 50],[182.90575916  91.09424084] ; [72.09424084 35.90575916],1
a4,1,0.00093,10.961416,[151 124] ; [39 69],[136.4229765 138.5770235] ; [53.5770235 54.4229765],1
d2,1,0.001232,10.441485,[166 109] ; [45 62],[151.89790576 123.10209424] ; [59.10209424 47.89790576],0
p6,1,0.001884,9.659285,[137 135] ; [35 72],[123.44063325 148.55936675] ; [48.55936675 58.44063325],0
r2,1,0.002133,9.431072,[269   5] ; [98  9],[263.93175853  10.06824147] ; [103.06824147   3.93175853],0
u1,1,0.006772,7.33241,[ 77 198] ; [16 92],[ 66.77545692 208.22454308] ; [26.22454308 81.77545692],0
n1,1,0.007019,7.268041,[27 23] ; [ 5 19],[21.62162162 28.37837838] ; [10.37837838 13.62162162],0
p9,1,0.007553,7.136507,[252  21] ; [88 18],[244.90765172  28.09234828] ; [95.09234828 10.90765172],0
p3,1,0.008594,6.905271,[160 114] ; [47 61],[148.47643979 125.52356021] ; [58.52356021 49.47643979],0
r4,1,0.010499,6.548177,[262  13] ; [95 13],[256.33159269  18.66840731] ; [100.66840731   7.33159269],0
s5,1,0.013837,6.058844,[141 119] ; [42 63],[130.35616438 129.64383562] ; [52.64383562 52.35616438],0
a2,1,0.017032,5.693023,[ 87 188] ; [21 87],[ 77.54569191 197.45430809] ; [30.45430809 77.54569191],0
v3,1,0.018905,5.510301,[129 137] ; [36 67],[118.94308943 147.05691057] ; [46.05691057 56.94308943],0
p8,1,0.020357,5.381017,[161 110] ; [50 58],[150.87335092 120.12664908] ; [60.12664908 47.87335092],0
p5,1,0.027655,4.849471,[ 47 224] ; [ 9 98],[ 40.14814815 230.85185185] ; [15.85185185 91.14814815],0
s1,1,0.028524,4.796091,[ 17 255] ; [  1 106],[ 12.9182058 259.0817942] ; [  5.0817942 101.9182058],0
a7,1,0.030523,4.67959,[193  82] ; [86 20],[201.37795276  73.62204724] ; [77.62204724 28.37795276],0
p1,1,0.032748,4.558907,[ 33 241] ; [  5 101],[ 27.4 246.6] ; [10.6 95.4],0
d1,1,0.035952,4.399366,[189  86] ; [62 46],[180.22193211  94.77806789] ; [70.77806789 37.22193211],0
v2,1,0.039528,4.238042,[167 101] ; [51 50],[158.33062331 109.66937669] ; [59.66937669 41.33062331],0
a8,1,0.041773,4.144381,[ 46 206] ; [10 94],[ 39.64044944 212.35955056] ; [16.35955056 87.64044944],0
p7,1,0.043027,4.094358,[191  74] ; [65 41],[182.85714286  82.14285714] ; [73.14285714 32.85714286],0
u4,1,0.04624,3.972838,[ 15 260] ; [  1 107],[ 11.48825065 263.51174935] ; [  4.51174935 103.48825065],0
v4,1,0.046736,3.95485,[270   5] ; [101   6],[267.08115183   7.91884817] ; [103.91884817   3.08115183],0
b1,1,0.116324,2.466127,[113 162] ; [35 73],[106.26631854 168.73368146] ; [41.73368146 66.26631854],0
u3,1,0.119346,2.425884,[29 14] ; [23 22],[25.40909091 17.59090909] ; [26.59090909 18.40909091],0
p2,1,0.144329,2.131184,[241  33] ; [88 19],[236.60367454  37.39632546] ; [92.39632546 14.60367454],0
d5,1,0.186281,1.746788,[233  41] ; [85 22],[228.69291339  45.30708661] ; [89.30708661 17.69291339],0
a1,1,0.234805,1.411516,[ 19 256] ; [  4 104],[ 16.51436031 258.48563969] ; [  6.48563969 101.51436031],0
