Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,115.697208,[ 49 129] ; [124  17],[96.53291536 81.46708464] ; [76.46708464 64.53291536],1
s7,1,0.0,72.436971,[ 45 128] ; [101  34],[82.00649351 90.99350649] ; [63.99350649 71.00649351],1
s6,1,0.0,63.996014,[ 71 106] ; [119  22],[105.75471698  71.24528302] ; [84.24528302 56.75471698],1
s8,1,0.0,27.956034,[ 42 138] ; [74 69],[ 64.64396285 115.35603715] ; [51.35603715 91.64396285],1
p2,1,5.5e-05,16.271352,[121  59] ; [123  19],[136.39751553  43.60248447] ; [107.60248447  34.39751553],1
s4,1,7.5e-05,15.668561,[ 16 165] ; [ 35 104],[ 28.846875 152.153125] ; [ 22.153125 116.846875],1
p4,1,0.000106,15.03459,[ 74 104] ; [90 52],[91.225 86.775] ; [72.775 69.225],1
p10,1,0.000124,14.730296,[116  61] ; [120  22],[130.94670846  46.05329154] ; [105.05329154  36.94670846],1
s5,1,0.00017,14.141402,[ 33 142] ; [52 85],[ 47.67628205 127.32371795] ; [37.32371795 99.67628205],1
p9,1,0.000697,11.49667,[123  54] ; [120  20],[135.68138801  41.31861199] ; [107.31861199  32.68138801],1
u1,1,0.000757,11.342903,[ 18 163] ; [ 34 109],[ 29.04938272 151.95061728] ; [ 22.95061728 120.04938272],1
v4,1,0.001082,10.682048,[153  28] ; [136   6],[161.94736842  19.05263158] ; [127.05263158  14.94736842],0
r1,1,0.001405,10.199077,[124  57] ; [120  23],[136.30864198  44.69135802] ; [107.69135802  35.30864198],0
p6,1,0.001884,9.659038,[ 41 135] ; [56 86],[ 53.68553459 122.31446541] ; [43.31446541 98.68553459],0
p7,1,0.002656,9.029885,[87 91] ; [92 48],[100.19496855  77.80503145] ; [78.80503145 61.19496855],0
n6,1,0.004555,8.048322,[141  39] ; [128  14],[150.37267081  29.62732919] ; [118.62732919  23.37267081],0
r3,1,0.00536,7.753916,[152  28] ; [133   8],[159.81308411  20.18691589] ; [125.18691589  15.81308411],0
a7,1,0.009121,6.798996,[111  69] ; [107  35],[121.86335404  58.13664596] ; [96.13664596 45.86335404],0
u3,1,0.018031,5.593122,[23 40] ; [22 14],[28.63636364 34.36363636] ; [16.36363636 19.63636364],0
r4,1,0.018689,5.530394,[143  38] ; [127  16],[150.83333333  30.16666667] ; [119.16666667  23.83333333],0
d3,1,0.021917,5.252383,[106  75] ; [100  41],[115.79503106  65.20496894] ; [90.20496894 50.79503106],0
d1,1,0.024487,5.059776,[90 91] ; [89 54],[99.99691358 81.00308642] ; [79.00308642 63.99691358],0
p3,1,0.036082,4.393235,[ 70 111] ; [71 70],[ 79.25776398 101.74223602] ; [61.74223602 79.25776398],0
r2,1,0.04253,4.113973,[155  22] ; [132   8],[160.24921136  16.75078864] ; [126.75078864  13.24921136],0
a3,1,0.045019,4.017914,[117  63] ; [107  35],[125.2173913  54.7826087] ; [98.7826087 43.2173913],0
d4,1,0.045411,4.003315,[134  46] ; [118  23],[141.30841121  38.69158879] ; [110.69158879  30.30841121],0
a2,1,0.048962,3.876671,[ 35 146] ; [ 41 102],[ 42.45679012 138.54320988] ; [ 33.54320988 109.45679012],0
d2,1,0.054167,3.707537,[81 97] ; [80 62],[89.55625 88.44375] ; [71.44375 70.55625],0
p8,1,0.056875,3.626241,[ 69 108] ; [70 71],[77.36792453 99.63207547] ; [61.63207547 79.36792453],0
s1,1,0.077514,3.116273,[  5 173] ; [ 10 133],[  8.31775701 169.68224299] ; [  6.68224299 136.31775701],0
n5,1,0.122384,2.386539,[139  40] ; [120  22],[144.42679128  34.57320872] ; [114.57320872  27.42679128],0
a4,1,0.156673,2.006049,[ 77 103] ; [72 70],[83.29192547 96.70807453] ; [65.70807453 76.29192547],0
p11,1,0.172956,1.85713,[127  54] ; [110  33],[132.39814815  48.60185185] ; [104.60185185  38.39814815],0
n2,1,0.182752,1.775101,[38 20] ; [26  7],[40.79120879 17.20879121] ; [23.20879121  9.79120879],0
u2,1,0.185032,1.756741,[29 34] ; [21 14],[32.14285714 30.85714286] ; [17.85714286 17.14285714],0
n3,1,0.237256,1.396825,[35 20] ; [25  8],[37.5 17.5] ; [22.5 10.5],0
d5,1,0.254022,1.301047,[137  44] ; [115  27],[141.21362229  39.78637771] ; [110.78637771  31.21362229],0
v2,1,0.272303,1.205108,[ 66 107] ; [62 78],[ 70.74760383 102.25239617] ; [57.25239617 82.74760383],0
v3,1,0.280721,1.163597,[ 48 128] ; [46 94],[ 52.35443038 123.64556962] ; [41.64556962 98.35443038],0
p12,1,0.316908,1.001667,[  9 170] ; [ 11 131],[ 11.15264798 167.84735202] ; [  8.84735202 133.15264798],0
b5,1,0.359588,0.839333,[92 89] ; [80 63],[96.08641975 84.91358025] ; [75.91358025 67.08641975],0
a6,1,0.554637,0.349075,[125  56] ; [93 48],[122.54037267  58.45962733] ; [95.45962733 45.54037267],0
p5,1,0.591344,0.28825,[ 17 163] ; [ 11 131],[ 15.65217391 164.34782609] ; [ 12.34782609 129.65217391],0
a1,1,0.644579,0.212804,[ 11 170] ; [  7 136],[ 10.05555556 170.94444444] ; [  7.94444444 135.05555556],0
b4,1,0.67294,0.178182,[108  73] ; [82 61],[106.14197531  74.85802469] ; [83.85802469 59.14197531],0
a8,1,0.686998,0.162355,[ 25 145] ; [ 17 113],[ 23.8 146.2] ; [ 18.2 111.8],0
a5,1,0.862605,0.02995,[131  50] ; [104  38],[131.6873065  49.3126935] ; [103.3126935  38.6873065],0
n1,1,0.864569,0.029091,[21 34] ; [12 21],[20.625 34.375] ; [12.375 20.625],0
u4,1,0.866949,0.028068,[  1 180] ; [  1 142],[  1.11728395 179.88271605] ; [  0.88271605 142.11728395],0
b1,1,0.894682,0.017525,[ 76 105] ; [59 84],[ 75.41666667 105.58333333] ; [59.58333333 83.41666667],0
p1,1,0.918234,0.010539,[ 16 164] ; [ 13 128],[ 16.26168224 163.73831776] ; [ 12.73831776 128.26168224],0
b2,1,0.965429,0.001879,[37 75] ; [27 54],[37.13989637 74.86010363] ; [26.86010363 54.13989637],0
b3,1,0.965429,0.001879,[37 75] ; [27 54],[37.13989637 74.86010363] ; [26.86010363 54.13989637],0
