Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,36.410618,[27  9] ; [16 72],[12.48387097 23.51612903] ; [30.51612903 57.48387097],1
s2,1,5e-06,20.798599,[27 11] ; [26 67],[15.3740458 22.6259542] ; [37.6259542 55.3740458],1
s3,1,2.5e-05,17.744317,[28 10] ; [31 62],[17.11450382 20.88549618] ; [41.88549618 51.11450382],1
p6,1,0.00036,12.731369,[20 16] ; [21 71],[11.53125 24.46875] ; [29.46875 62.53125],1
s6,1,0.002885,8.87874,[27 10] ; [40 51],[19.3671875 17.6328125] ; [47.6328125 43.3671875],0
s5,1,0.004964,7.892415,[14 18] ; [17 74],[ 8.06504065 23.93495935] ; [22.93495935 68.06504065],0
d1,1,0.005413,7.735878,[24 14] ; [34 59],[16.82442748 21.17557252] ; [41.17557252 51.82442748],0
p7,1,0.009439,6.737889,[25 12] ; [38 52],[18.35433071 18.64566929] ; [44.64566929 45.35433071],0
r4,1,0.009949,6.643989,[30  8] ; [51 42],[23.49618321 14.50381679] ; [57.50381679 35.49618321],0
u2,1,0.036536,4.371901,[10  3] ; [16 21],[6.76 6.24] ; [19.24 17.76],0
p3,1,0.038018,4.304207,[22 16] ; [35 57],[16.66153846 21.33846154] ; [40.33846154 51.66153846],0
v4,1,0.039818,4.225608,[36  2] ; [74 18],[32.15384615  5.84615385] ; [77.84615385 14.15384615],0
p4,1,0.040586,4.193209,[23 15] ; [38 55],[17.69465649 20.30534351] ; [43.30534351 49.69465649],0
p11,1,0.042961,4.09693,[32  6] ; [62 31],[27.26717557 10.73282443] ; [66.73282443 26.26717557],0
p10,1,0.051831,3.781208,[32  5] ; [63 27],[27.67716535  9.32283465] ; [67.32283465 22.67716535],0
r2,1,0.076978,3.12758,[32  3] ; [70 20],[28.56  6.44] ; [73.44 16.56],0
v2,1,0.093072,2.820424,[19 17] ; [34 59],[14.79069767 21.20930233] ; [38.20930233 54.79069767],0
p8,1,0.109053,2.567897,[20 18] ; [34 57],[15.90697674 22.09302326] ; [38.09302326 52.90697674],0
s4,1,0.131598,2.273546,[11 27] ; [16 77],[ 7.83206107 30.16793893] ; [19.16793893 73.83206107],0
p9,1,0.152716,2.044906,[33  5] ; [68 22],[29.984375  8.015625] ; [71.015625 18.984375],0
v1,1,0.154682,2.025463,[19 17] ; [35 55],[15.42857143 20.57142857] ; [38.57142857 51.42857143],0
p2,1,0.160153,1.972781,[31  7] ; [64 28],[27.76923077 10.23076923] ; [67.23076923 24.76923077],0
b4,1,0.164944,1.928302,[27 11] ; [54 39],[23.49618321 14.50381679] ; [57.50381679 35.49618321],0
u3,1,0.191302,1.70756,[8 5] ; [15 22],[5.98 7.02] ; [17.02 19.98],0
v3,1,0.195429,1.67621,[14 22] ; [25 67],[10.96875 25.03125] ; [28.03125 63.96875],0
d4,1,0.215649,1.533094,[32  6] ; [69 24],[29.29770992  8.70229008] ; [71.70229008 21.29770992],0
a2,1,0.235935,1.404719,[ 7 31] ; [10 83],[ 4.93129771 33.06870229] ; [12.06870229 80.93129771],0
d3,1,0.347791,0.881502,[28 10] ; [60 32],[25.72307692 12.27692308] ; [62.27692308 29.72307692],0
s1,1,0.385526,0.753005,[ 3 34] ; [ 4 89],[ 1.99230769 35.00769231] ; [ 5.00769231 87.99230769],0
n6,1,0.418081,0.655702,[31  7] ; [69 23],[29.23076923  8.76923077] ; [70.76923077 21.23076923],0
p5,1,0.422675,0.642865,[ 5 32] ; [ 8 83],[ 3.7578125 33.2421875] ; [ 9.2421875 81.7578125],0
d2,1,0.429995,0.622837,[15 23] ; [30 63],[13.05343511 24.94656489] ; [31.94656489 61.05343511],0
b5,1,0.431848,0.617848,[28 10] ; [62 31],[26.10687023 11.89312977] ; [63.89312977 29.10687023],0
d5,1,0.4354,0.608376,[31  7] ; [70 23],[29.29770992  8.70229008] ; [71.70229008 21.29770992],0
n4,1,0.442086,0.590863,[26 12] ; [57 36],[24.07633588 13.92366412] ; [58.92366412 34.07633588],0
a3,1,0.478736,0.501742,[25 13] ; [55 38],[23.20610687 14.79389313] ; [56.79389313 36.20610687],0
r3,1,0.481219,0.4961,[34  4] ; [78 14],[32.73846154  5.26153846] ; [79.26153846 12.73846154],0
u4,1,0.50973,0.434621,[ 1 37] ; [ 1 92],[ 0.58015267 37.41984733] ; [ 1.41984733 91.58015267],0
