Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,33.610516,[103  10] ; [17 19],[91.00671141 21.99328859] ; [28.99328859  7.00671141],1
n6,1,8.1e-05,15.544259,[103  10] ; [23 13],[95.55704698 17.44295302] ; [30.44295302  5.55704698],1
s4,1,0.001814,9.729262,[  4 106] ; [ 7 29],[  8.28767123 101.71232877] ; [ 2.71232877 33.28767123],0
p4,1,0.007824,7.073353,[69 41] ; [13 22],[62.20689655 47.79310345] ; [19.79310345 15.20689655],0
p3,1,0.012143,6.289924,[65 46] ; [12 23],[58.54109589 52.45890411] ; [18.45890411 16.54109589],0
n2,1,0.019532,5.453259,[19  6] ; [2 5],[16.40625  8.59375] ; [4.59375 2.40625],0
p7,1,0.022054,5.241532,[74 36] ; [16 19],[68.27586207 41.72413793] ; [21.72413793 13.27586207],0
p10,1,0.025429,4.994456,[94 16] ; [24 11],[89.51724138 20.48275862] ; [28.48275862  6.51724138],0
u1,1,0.03852,4.281901,[23 90] ; [ 2 34],[18.95973154 94.04026846] ; [ 6.04026846 29.95973154],0
d2,1,0.044508,4.037202,[62 50] ; [13 23],[56.75675676 55.24324324] ; [18.24324324 17.75675676],0
r1,1,0.046672,3.957161,[93 20] ; [24 12],[88.73154362 24.26845638] ; [28.26845638  7.73154362],0
d3,1,0.059723,3.545062,[72 41] ; [29  7],[76.59731544 36.40268456] ; [24.40268456 11.59731544],0
a5,1,0.101277,2.68532,[85 28] ; [22 14],[81.14765101 31.85234899] ; [25.85234899 10.14765101],0
a7,1,0.107607,2.589021,[78 34] ; [30  6],[81.72972973 30.27027027] ; [26.27027027  9.72972973],0
a2,1,0.142634,2.149313,[29 84] ; [ 5 31],[25.7852349 87.2147651] ; [ 8.2147651 27.7852349],0
p2,1,0.163007,1.946104,[86 25] ; [23 12],[82.86986301 28.13013699] ; [26.13013699  8.86986301],0
a1,1,0.181618,1.784335,[ 11 102] ; [ 1 35],[  9.10067114 103.89932886] ; [ 2.89932886 33.10067114],0
s1,1,0.229005,1.447033,[  2 109] ; [ 2 34],[  3.02040816 107.97959184] ; [ 0.97959184 35.02040816],0
b5,1,0.236885,1.399035,[66 47] ; [25 11],[69.01342282 43.98657718] ; [21.98657718 14.01342282],0
r2,1,0.243496,1.360238,[104   6] ; [32  4],[102.46575342   7.53424658] ; [33.53424658  2.46575342],0
p9,1,0.249861,1.324081,[93 19] ; [26  9],[90.66666667 21.33333333] ; [28.33333333  6.66666667],0
b4,1,0.286535,1.135829,[64 49] ; [24 12],[66.73825503 46.26174497] ; [21.26174497 14.73825503],0
n1,1,0.300123,1.073647,[ 8 15] ; [1 6],[ 6.9 16.1] ; [2.1 4.9],0
b1,1,0.317412,0.999579,[45 68] ; [11 25],[42.46979866 70.53020134] ; [13.53020134 22.46979866],0
a4,1,0.32872,0.953933,[54 58] ; [14 22],[51.45945946 60.54054054] ; [16.54054054 19.45945946],0
d5,1,0.335277,0.928408,[93 20] ; [27  9],[91.00671141 21.99328859] ; [28.99328859  7.00671141],0
v4,1,0.364917,0.8209,[108   5] ; [33  3],[106.93288591   6.06711409] ; [34.06711409  1.93288591],0
p11,1,0.369541,0.805206,[84 29] ; [24 12],[81.90604027 31.09395973] ; [26.09395973  9.90604027],0
p6,1,0.377674,0.778261,[43 68] ; [10 23],[40.85416667 70.14583333] ; [12.14583333 20.85416667],0
s7,1,0.393046,0.729499,[41 60] ; [11 23],[38.9037037 62.0962963] ; [13.0962963 20.9037037],0
b2,1,0.459142,0.547986,[32 47] ; [ 7 15],[30.5049505 48.4950495] ; [ 8.4950495 13.5049505],0
b3,1,0.459142,0.547986,[32 47] ; [ 7 15],[30.5049505 48.4950495] ; [ 8.4950495 13.5049505],0
s6,1,0.47792,0.503606,[52 59] ; [14 21],[50.17808219 60.82191781] ; [15.82191781 19.17808219],0
v1,1,0.479942,0.498995,[72 39] ; [21 15],[70.2244898 40.7755102] ; [22.7755102 13.2244898],0
s8,1,0.486516,0.484223,[41 70] ; [11 25],[39.26530612 71.73469388] ; [12.73469388 23.26530612],0
d1,1,0.490813,0.474742,[67 46] ; [19 17],[65.22147651 47.77852349] ; [20.77852349 15.22147651],0
n3,1,0.495378,0.464824,[17  7] ; [4 3],[16.25806452  7.74193548] ; [4.74193548 2.25806452],0
p8,1,0.49818,0.458811,[57 52] ; [16 19],[55.25694444 53.74305556] ; [17.74305556 17.25694444],0
p5,1,0.501533,0.451691,[18 94] ; [ 4 31],[16.76190476 95.23809524] ; [ 5.23809524 29.76190476],0
p1,1,0.505018,0.444376,[14 99] ; [ 3 33],[ 12.89261745 100.10738255] ; [ 4.10738255 31.89261745],0
r4,1,0.512079,0.429818,[99 14] ; [30  6],[97.83221477 15.16778523] ; [31.16778523  4.83221477],0
a6,1,0.56565,0.330016,[78 35] ; [23 13],[76.59731544 36.40268456] ; [24.40268456 11.59731544],0
r3,1,0.570652,0.321594,[103   9] ; [32  4],[102.16216216   9.83783784] ; [32.83783784  3.16216216],0
v2,1,0.616787,0.250409,[84 26] ; [26 10],[82.87671233 27.12328767] ; [27.12328767  8.87671233],0
d4,1,0.663209,0.189649,[93 19] ; [31  5],[93.83783784 18.16216216] ; [30.16216216  5.83783784],0
a8,1,0.674143,0.176794,[13 78] ; [ 4 31],[12.27777778 78.72222222] ; [ 4.72222222 30.27777778],0
a3,1,0.67702,0.1735,[80 32] ; [27  9],[80.97297297 31.02702703] ; [26.02702703  9.97297297],0
u2,1,0.691977,0.156953,[19 13] ; [6 3],[19.51219512 12.48780488] ; [5.48780488 3.51219512],0
u3,1,0.706879,0.141414,[17 16] ; [4 5],[16.5 16.5] ; [4.5 4.5],0
p12,1,0.760452,0.092956,[  8 103] ; [ 2 33],[  7.60273973 103.39726027] ; [ 2.39726027 32.60273973],0
s2,1,0.870294,0.026662,[20 92] ; [ 6 30],[19.67567568 92.32432432] ; [ 6.32432432 29.67567568],0
s5,1,0.987266,0.000255,[25 85] ; [ 8 27],[25.03448276 84.96551724] ; [ 7.96551724 27.03448276],0
