Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,68.119358,[78 22] ; [20 81],[48.75621891 51.24378109] ; [49.24378109 51.75621891],1
d5,1,0.0,56.805856,[98  1] ; [54 47],[75.24 23.76] ; [76.76 24.24],1
d4,1,0.0,46.780389,[97  1] ; [60 41],[77.31658291 20.68341709] ; [79.68341709 21.31658291],1
d3,1,0.0,45.082162,[70 30] ; [23 78],[46.26865672 53.73134328] ; [46.73134328 54.26865672],1
a4,1,1e-06,24.800081,[62 38] ; [27 73],[44.5 55.5] ; [44.5 55.5],1
a5,1,1e-06,24.37108,[87 13] ; [56 45],[71.14427861 28.85572139] ; [71.85572139 29.14427861],1
a3,1,0.001041,10.753199,[83 17] ; [63 38],[72.63681592 27.36318408] ; [73.36318408 27.63681592],0
p8,1,0.00349,8.532016,[57 41] ; [37 62],[46.76142132 51.23857868] ; [47.23857868 51.76142132],0
s8,1,0.01936,5.468744,[57 42] ; [41 59],[48.75376884 50.24623116] ; [49.24623116 50.75376884],0
b1,1,0.019913,5.419498,[55 45] ; [39 62],[46.76616915 53.23383085] ; [47.23383085 53.76616915],0
a2,1,0.021285,5.30334,[13 87] ; [ 4 97],[ 8.45771144 91.54228856] ; [ 8.54228856 92.45771144],0
p2,1,0.032904,4.550786,[81 17] ; [69 30],[74.61928934 23.38071066] ; [75.38071066 23.61928934],0
p7,1,0.033445,4.52286,[68 28] ; [55 43],[60.86597938 35.13402062] ; [62.13402062 35.86597938],0
s5,1,0.033917,4.498859,[46 49] ; [32 64],[38.79581152 56.20418848] ; [39.20418848 56.79581152],0
p9,1,0.036603,4.368778,[81 16] ; [71 29],[74.84263959 22.15736041] ; [77.15736041 22.84263959],0
u1,1,0.042762,4.104783,[10 90] ; [ 3 98],[ 6.46766169 93.53233831] ; [ 6.53233831 94.46766169],0
p6,1,0.044208,4.048616,[40 57] ; [27 71],[33.32820513 63.67179487] ; [33.67179487 64.32820513],0
p10,1,0.051959,3.777087,[80 17] ; [70 29],[74.23469388 22.76530612] ; [75.76530612 23.23469388],0
s7,1,0.054292,3.703703,[56 36] ; [46 52],[49.38947368 42.61052632] ; [52.61052632 45.38947368],0
n4,1,0.068784,3.311809,[83 15] ; [75 26],[77.80904523 20.19095477] ; [80.19095477 20.80904523],0
p4,1,0.074284,3.185718,[57 41] ; [45 54],[50.74111675 47.25888325] ; [51.25888325 47.74111675],0
s2,1,0.076589,3.135831,[54 45] ; [42 58],[47.75879397 51.24120603] ; [48.24120603 51.75879397],0
r2,1,0.086309,2.941898,[94  3] ; [92  9],[91.12121212  5.87878788] ; [94.87878788  6.12121212],0
n6,1,0.115524,2.476974,[83 15] ; [75 24],[78.59898477 19.40101523] ; [79.40101523 19.59898477],0
s1,1,0.124983,2.353733,[ 3 95] ; [ 8 91],[ 5.47208122 92.52791878] ; [ 5.52791878 93.47208122],0
p3,1,0.136812,2.213459,[54 45] ; [44 56],[48.75376884 50.24623116] ; [49.24623116 50.75376884],0
r4,1,0.144282,2.13169,[94  6] ; [89 12],[91.04477612  8.95522388] ; [91.95522388  9.04477612],0
n5,1,0.149194,2.080471,[78 20] ; [70 29],[73.62436548 24.37563452] ; [74.37563452 24.62436548],0
s4,1,0.168435,1.896813,[22 76] ; [15 86],[18.22110553 79.77889447] ; [18.77889447 82.22110553],0
p5,1,0.173565,1.851878,[15 82] ; [ 9 90],[11.87755102 85.12244898] ; [12.12244898 86.87755102],0
n2,1,0.176271,1.828789,[15  9] ; [23  6],[17.20754717  6.79245283] ; [20.79245283  8.20754717],0
r3,1,0.19288,1.695485,[94  5] ; [91 10],[91.575  7.425] ; [93.425  7.575],0
b5,1,0.225821,1.466989,[41 59] ; [50 51],[45.27363184 54.72636816] ; [45.72636816 55.27363184],0
u2,1,0.274055,1.196335,[11  5] ; [20 18],[9.18518519 6.81481481] ; [21.81481481 16.18518519],0
n3,1,0.275633,1.188498,[17  6] ; [16 11],[15.18  7.82] ; [17.82  9.18],0
v2,1,0.280699,1.163701,[53 45] ; [44 51],[49.25388601 48.74611399] ; [47.74611399 47.25388601],0
s3,1,0.343936,0.895704,[61 38] ; [55 45],[57.70854271 41.29145729] ; [58.29145729 41.70854271],0
s6,1,0.390577,0.737143,[66 30] ; [61 36],[63.17098446 32.82901554] ; [63.82901554 33.17098446],0
v4,1,0.432265,0.61673,[93  6] ; [91  9],[91.53768844  7.46231156] ; [92.46231156  7.53768844],0
u3,1,0.432277,0.616697,[10  7] ; [18 20],[8.65454545 8.34545455] ; [19.34545455 18.65454545],0
b2,1,0.539366,0.376717,[30 35] ; [34 32],[31.75572519 33.24427481] ; [32.24427481 33.75572519],0
b3,1,0.539366,0.376717,[30 35] ; [34 32],[31.75572519 33.24427481] ; [32.24427481 33.75572519],0
n1,1,0.561125,0.33776,[11 13] ; [11 18],[ 9.96226415 14.03773585] ; [12.03773585 16.96226415],0
p1,1,0.563509,0.333664,[ 5 94] ; [ 7 93],[ 5.96984925 93.03015075] ; [ 6.03015075 93.96984925],0
p12,1,0.620516,0.245143,[ 6 90] ; [ 8 91],[ 6.89230769 89.10769231] ; [ 7.10769231 91.89230769],0
a6,1,0.710919,0.13736,[40 60] ; [43 58],[41.29353234 58.70646766] ; [41.70646766 59.29353234],0
a1,1,0.769409,0.085936,[ 5 95] ; [ 6 95],[ 5.47263682 94.52736318] ; [ 5.52736318 95.47263682],0
a8,1,0.803279,0.062054,[11 85] ; [12 83],[11.56020942 84.43979058] ; [11.43979058 83.56020942],0
p11,1,0.892448,0.018281,[79 21] ; [79 22],[78.60696517 21.39303483] ; [79.39303483 21.60696517],0
