Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.443483,[166  11] ; [42 24],[151.50617284  25.49382716] ; [56.49382716  9.50617284],1
v4,1,9e-06,19.675885,[172   4] ; [54 12],[164.36363636  11.63636364] ; [61.63636364  4.36363636],1
r2,1,3e-05,17.425153,[172   5] ; [54 12],[164.61728395  12.38271605] ; [61.38271605  4.61728395],1
a6,1,0.000166,14.184916,[131  46] ; [32 34],[118.72839506  58.27160494] ; [44.27160494 21.72839506],1
v2,1,0.000219,13.66315,[96 71] ; [19 44],[83.5 83.5] ; [31.5 31.5],1
d3,1,0.00181,9.732991,[124  53] ; [32 34],[113.62962963  63.37037037] ; [42.37037037 23.62962963],0
a2,1,0.002903,8.867426,[ 40 137] ; [ 4 62],[ 32.04938272 144.95061728] ; [11.95061728 54.04938272],0
s6,1,0.003437,8.559362,[117  58] ; [30 35],[107.1875  67.8125] ; [39.8125 25.1875],0
a5,1,0.004205,8.193137,[135  42] ; [38 28],[126.01234568  50.98765432] ; [46.98765432 19.01234568],0
d1,1,0.023003,5.168314,[104  73] ; [28 38],[96.14814815 80.85185185] ; [35.85185185 30.14814815],0
s7,1,0.023009,5.167824,[76 95] ; [18 46],[ 68.4 102.6] ; [25.6 38.4],0
n4,1,0.023377,5.140282,[138  39] ; [42 24],[131.11111111  45.88888889] ; [48.88888889 17.11111111],0
s8,1,0.024234,5.077784,[ 73 103] ; [17 49],[ 65.45454545 110.54545455] ; [24.54545455 41.45454545],0
v3,1,0.028254,4.8125,[ 63 105] ; [14 49],[ 56. 112.] ; [21. 42.],0
p12,1,0.038829,4.268341,[ 21 156] ; [ 2 63],[ 16.82231405 160.17768595] ; [ 6.17768595 58.82231405],0
u1,1,0.042662,4.108746,[ 32 145] ; [ 5 61],[ 26.95061728 150.04938272] ; [10.04938272 55.95061728],0
a4,1,0.070996,3.259843,[79 98] ; [21 45],[ 72.83950617 104.16049383] ; [27.16049383 38.83950617],0
p4,1,0.07822,3.101501,[84 93] ; [23 43],[77.9382716 99.0617284] ; [29.0617284 36.9382716],0
a3,1,0.106181,2.610155,[119  58] ; [37 29],[113.62962963  63.37037037] ; [42.37037037 23.62962963],0
b3,1,0.144794,2.12626,[33 61] ; [15 15],[36.38709677 57.61290323] ; [11.61290323 18.38709677],0
b2,1,0.144794,2.12626,[33 61] ; [15 15],[36.38709677 57.61290323] ; [11.61290323 18.38709677],0
n6,1,0.149125,2.081183,[152  24] ; [52 14],[148.36363636  27.63636364] ; [55.63636364 10.36363636],0
d5,1,0.150748,2.064661,[139  38] ; [46 20],[134.75308642  42.24691358] ; [50.24691358 15.75308642],0
p1,1,0.174964,1.839885,[ 14 163] ; [ 9 57],[ 16.75308642 160.24691358] ; [ 6.24691358 59.75308642],0
s3,1,0.178262,1.812054,[96 78] ; [30 36],[91.35 82.65] ; [34.65 31.35],0
a7,1,0.186483,1.745188,[133  44] ; [44 22],[128.92592593  48.07407407] ; [48.07407407 17.92592593],0
p9,1,0.219082,1.510376,[163  13] ; [63  2],[165.04564315  10.95435685] ; [60.95435685  4.04564315],0
d4,1,0.222441,1.488551,[144  33] ; [49 17],[140.58024691  36.41975309] ; [52.41975309 13.58024691],0
r3,1,0.23137,1.432421,[166  11] ; [58  7],[163.83471074  13.16528926] ; [60.16528926  4.83471074],0
b4,1,0.241719,1.370539,[109  68] ; [46 20],[112.90123457  64.09876543] ; [42.09876543 23.90123457],0
a8,1,0.256202,1.289166,[ 11 153] ; [ 7 55],[ 13.0619469 150.9380531] ; [ 4.9380531 57.0619469],0
u2,1,0.284654,1.144737,[35 23] ; [14 15],[32.66666667 25.33333333] ; [16.33333333 12.66666667],0
p2,1,0.341722,0.903962,[134  43] ; [46 20],[131.11111111  45.88888889] ; [48.88888889 17.11111111],0
u3,1,0.355722,0.852941,[36 22] ; [15 14],[34. 24.] ; [17. 12.],0
d2,1,0.392301,0.731798,[84 92] ; [27 38],[81.06224066 94.93775934] ; [29.93775934 35.06224066],0
s2,1,0.401506,0.703812,[87 87] ; [29 37],[84.1 89.9] ; [31.9 34.1],0
v1,1,0.439939,0.596441,[83 88] ; [27 36],[80.38461538 90.61538462] ; [29.61538462 33.38461538],0
p5,1,0.534986,0.384912,[ 12 163] ; [ 6 59],[ 13.125 161.875] ; [ 4.875 60.125],0
n5,1,0.549809,0.35766,[132  44] ; [47 19],[130.18181818  45.81818182] ; [48.81818182 17.18181818],0
a1,1,0.55843,0.34243,[  5 172] ; [ 1 65],[  4.37037037 172.62962963] ; [ 1.62962963 64.37037037],0
p11,1,0.575122,0.314187,[140  37] ; [50 16],[138.39506173  38.60493827] ; [51.60493827 14.39506173],0
b5,1,0.623957,0.240345,[112  65] ; [44 22],[113.62962963  63.37037037] ; [42.37037037 23.62962963],0
p6,1,0.631684,0.229785,[ 25 151] ; [11 55],[ 26.18181818 149.81818182] ; [ 9.81818182 56.18181818],0
s1,1,0.71777,0.130639,[  7 167] ; [ 2 64],[  6.525 167.475] ; [ 2.475 63.525],0
p3,1,0.801784,0.063021,[ 59 117] ; [21 45],[ 58.18181818 117.81818182] ; [21.81818182 44.18181818],0
s4,1,0.814063,0.055313,[ 27 148] ; [11 55],[ 27.593361 147.406639] ; [10.406639 55.593361],0
n2,1,0.814581,0.055,[36 12] ; [14  4],[36.36363636 11.63636364] ; [13.63636364  4.36363636],0
n1,1,0.838029,0.041785,[20 28] ; [ 7 11],[19.63636364 28.36363636] ; [ 7.36363636 10.63636364],0
s5,1,0.889751,0.019215,[ 45 122] ; [17 44],[ 45.4122807 121.5877193] ; [16.5877193 44.4122807],0
p8,1,0.912622,0.012041,[ 50 126] ; [18 47],[ 49.65975104 126.34024896] ; [18.34024896 46.65975104],0
n3,1,0.912865,0.011974,[32 15] ; [12  6],[31.81538462 15.18461538] ; [12.18461538  5.81538462],0
u4,1,0.921967,0.009596,[  3 174] ; [ 1 65],[  2.91358025 174.08641975] ; [ 1.08641975 64.91358025],0
b1,1,1.0,0.0,[ 59 118] ; [22 44],[ 59. 118.] ; [22. 44.],0
