Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,56.946685,[ 33 113] ; [142  85],[68.49865952 77.50134048] ; [106.50134048 120.49865952],1
p6,1,0.0,50.260132,[ 15 132] ; [101 123],[ 45.96226415 101.03773585] ; [ 70.03773585 153.96226415],1
p3,1,0.0,26.402185,[ 40 107] ; [123 104],[64.06684492 82.93315508] ; [ 98.93315508 128.06684492],1
p4,1,0.0,25.509602,[49 97] ; [137  90],[72.80428954 73.19571046] ; [113.19571046 113.80428954],1
p2,1,6e-06,20.421892,[99 48] ; [197  30],[116.34224599  30.65775401] ; [179.65775401  47.34224599],1
s7,1,0.000152,14.342126,[41 99] ; [107 109],[58.20224719 81.79775281] ; [ 89.79775281 126.20224719],1
s8,1,0.000947,10.927952,[ 36 111] ; [ 93 133],[50.83914209 96.16085791] ; [ 78.16085791 147.83914209],1
s3,1,0.001162,10.549979,[59 86] ; [131  95],[74.25876011 70.74123989] ; [115.74123989 110.25876011],0
s6,1,0.002157,9.411312,[76 69] ; [151  70],[89.93169399 55.06830601] ; [137.06830601  83.93169399],0
b4,1,0.007852,7.067033,[95 52] ; [115 112],[82.54010695 64.45989305] ; [127.45989305  99.54010695],0
n5,1,0.008811,6.860732,[89 58] ; [166  60],[100.49597855  46.50402145] ; [154.50402145  71.49597855],0
p5,1,0.010705,6.513606,[  8 139] ; [ 31 195],[ 15.36997319 131.63002681] ; [ 23.63002681 202.36997319],0
s2,1,0.011646,6.363984,[49 94] ; [108 119],[60.67837838 82.32162162] ; [ 96.32162162 130.67837838],0
s5,1,0.012389,6.254361,[ 28 110] ; [ 72 150],[38.33333333 99.66666667] ; [ 61.66666667 160.33333333],0
v2,1,0.017022,5.694154,[58 82] ; [119 100],[69.02506964 70.97493036] ; [107.97493036 111.02506964],0
p10,1,0.020277,5.387909,[99 46] ; [177  47],[108.45528455  36.54471545] ; [167.54471545  56.45528455],0
b1,1,0.03149,4.62603,[49 98] ; [101 126],[58.95721925 88.04278075] ; [ 91.04278075 135.95721925],0
b5,1,0.055176,3.676758,[95 52] ; [124 103],[86.07754011 60.92245989] ; [132.92245989  94.07754011],0
n6,1,0.058926,3.567369,[109  37] ; [187  39],[116.17204301  29.82795699] ; [179.82795699  46.17204301],0
v4,1,0.077691,3.112555,[132  14] ; [214  11],[136.16172507   9.83827493] ; [209.83827493  15.16172507],0
v3,1,0.141788,2.158445,[ 40 102] ; [ 80 145],[46.43051771 95.56948229] ; [ 73.56948229 151.43051771],0
p12,1,0.142285,2.153076,[  5 140] ; [ 16 211],[  8.18548387 136.81451613] ; [ 12.81451613 214.18548387],0
u1,1,0.162773,1.948272,[  3 144] ; [ 11 216],[  5.5026738 141.4973262] ; [  8.4973262 218.5026738],0
p11,1,0.163544,1.94115,[106  41] ; [178  49],[111.62566845  35.37433155] ; [172.37433155  54.62566845],0
v1,1,0.171991,1.865507,[62 81] ; [112 109],[68.35714286 74.64285714] ; [105.64285714 115.35714286],0
r1,1,0.209196,1.576982,[101  46] ; [168  57],[106.2983871  40.7016129] ; [162.7016129  62.2983871],0
a2,1,0.233648,1.418513,[  6 141] ; [ 16 211],[  8.64705882 138.35294118] ; [ 13.35294118 213.64705882],0
d5,1,0.235141,1.40949,[78 69] ; [134  92],[83.54959786 63.45040214] ; [128.45040214  97.54959786],0
p9,1,0.238432,1.38984,[110  35] ; [183  43],[114.5148248  30.4851752] ; [178.4851752  47.5148248],0
a3,1,0.328908,0.953192,[77 70] ; [130  96],[81.57908847 65.42091153] ; [125.42091153 100.57908847],0
a6,1,0.379352,0.772802,[89 58] ; [127 100],[84.89839572 62.10160428] ; [131.10160428  95.89839572],0
a1,1,0.401986,0.702377,[  4 143] ; [ 10 217],[  5.5026738 141.4973262] ; [  8.4973262 218.5026738],0
s1,1,0.535594,0.383767,[  7 137] ; [  8 217],[  5.85365854 138.14634146] ; [  9.14634146 215.85365854],0
b3,1,0.549218,0.358719,[24 45] ; [42 95],[22.10679612 46.89320388] ; [43.89320388 93.10679612],0
b2,1,0.549218,0.358719,[24 45] ; [42 95],[22.10679612 46.89320388] ; [43.89320388 93.10679612],0
u3,1,0.632822,0.228253,[38 32] ; [48 47],[36.48484848 33.51515152] ; [49.51515152 45.48484848],0
n1,1,0.719148,0.12931,[12 24] ; [20 34],[12.8 23.2] ; [19.2 34.8],0
p1,1,0.76273,0.091142,[ 11 135] ; [ 19 207],[ 11.77419355 134.22580645] ; [ 18.22580645 207.77419355],0
a7,1,0.784114,0.075055,[94 53] ; [147  78],[95.23387097 51.76612903] ; [145.76612903  79.23387097],0
a5,1,0.790624,0.07049,[83 64] ; [125 102],[81.7540107 65.2459893] ; [126.2459893 100.7540107],0
n4,1,0.805171,0.060841,[101  46] ; [158  68],[102.07238606  44.92761394] ; [156.92761394  69.07238606],0
u2,1,0.834925,0.043426,[36 33] ; [48 47],[35.34146341 33.65853659] ; [48.65853659 46.34146341],0
s4,1,0.841937,0.039767,[ 26 121] ; [ 38 187],[ 25.29032258 121.70967742] ; [ 38.70967742 186.29032258],0
a8,1,0.872025,0.025949,[ 21 118] ; [ 31 183],[ 20.47592068 118.52407932] ; [ 31.52407932 182.47592068],0
r2,1,0.904238,0.014474,[132  15] ; [202  22],[132.33962264  14.66037736] ; [201.66037736  22.33962264],0
n2,1,0.928828,0.007978,[30  7] ; [45 10],[30.16304348  6.83695652] ; [44.83695652 10.16304348],0
d3,1,0.95273,0.003514,[59 88] ; [ 91 134],[59.27419355 87.72580645] ; [ 90.72580645 134.27419355],0
d4,1,0.955878,0.003061,[87 60] ; [135  92],[87.25668449 59.74331551] ; [134.74331551  92.25668449],0
n3,1,0.963699,0.002071,[28  8] ; [43 12],[28.08791209  7.91208791] ; [42.91208791 12.08791209],0
d2,1,0.967118,0.001699,[ 21 125] ; [ 33 194],[ 21.13672922 124.86327078] ; [ 32.86327078 194.13672922],0
r4,1,0.973807,0.001078,[130  17] ; [201  26],[130.09893048  16.90106952] ; [200.90106952  26.09893048],0
a4,1,0.991125,0.000124,[ 37 110] ; [ 57 169],[ 37.04557641 109.95442359] ; [ 56.95442359 169.04557641],0
