Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,99.51263,[ 3 48] ; [253  78],[34.17801047 16.82198953] ; [221.82198953 109.17801047],1
s7,1,0.310148,1.030044,[21 25] ; [169 146],[24.21052632 21.78947368] ; [165.78947368 149.21052632],0
r2,1,0.345586,0.889599,[50  1] ; [310  16],[48.70026525  2.29973475] ; [311.29973475  14.70026525],0
s8,1,0.348639,0.878404,[20 30] ; [154 173],[23.07692308 26.92307692] ; [150.92307692 176.07692308],0
r1,1,0.358652,0.842607,[46  5] ; [281  48],[43.88684211  7.11315789] ; [283.11315789  45.88684211],0
n5,1,0.363253,0.826615,[40 10] ; [242  85],[37.4005305 12.5994695] ; [244.5994695  82.4005305],0
n6,1,0.378257,0.776359,[46  5] ; [280  47],[43.98412698  7.01587302] ; [282.01587302  44.98412698],0
p1,1,0.417066,0.658568,[ 6 44] ; [ 28 302],[ 4.47368421 45.52631579] ; [ 29.52631579 300.47368421],0
u3,1,0.488261,0.480355,[11 10] ; [45 29],[12.37894737  8.62105263] ; [43.62105263 30.37894737],0
s4,1,0.54231,0.371274,[ 6 44] ; [ 50 277],[ 7.4270557 42.5729443] ; [ 48.5729443 278.4270557],0
v1,1,0.565773,0.329806,[30 20] ; [208 116],[31.81818182 18.18181818] ; [206.18181818 117.81818182],0
s5,1,0.574392,0.315389,[15 34] ; [110 207],[16.73497268 32.26502732] ; [108.26502732 208.73497268],0
b5,1,0.591841,0.287478,[31 20] ; [214 117],[32.70942408 18.29057592] ; [212.29057592 118.70942408],0
p2,1,0.604259,0.26862,[41  9] ; [280  50],[42.23684211  7.76315789] ; [278.76315789  51.23684211],0
p4,1,0.611385,0.258164,[30 20] ; [209 119],[31.61375661 18.38624339] ; [207.38624339 120.61375661],0
p10,1,0.684809,0.164762,[43  7] ; [273  53],[42.0212766  7.9787234] ; [273.9787234  52.0212766],0
p7,1,0.689157,0.159999,[34 16] ; [209 112],[32.74932615 17.25067385] ; [210.25067385 110.74932615],0
p5,1,0.708082,0.140201,[ 5 45] ; [ 39 291],[ 5.78947368 44.21052632] ; [ 38.21052632 291.78947368],0
p8,1,0.711552,0.136731,[26 24] ; [177 146],[27.21179625 22.78820375] ; [175.78820375 147.21179625],0
p6,1,0.718393,0.130037,[21 29] ; [127 196],[19.83914209 30.16085791] ; [128.16085791 194.83914209],0
v3,1,0.786164,0.073601,[29 22] ; [176 145],[28.10483871 22.89516129] ; [176.89516129 144.10483871],0
r3,1,0.834704,0.043544,[50  1] ; [320   8],[49.78891821  1.21108179] ; [320.21108179   7.78891821],0
p12,1,0.841593,0.039943,[ 5 45] ; [ 36 293],[ 5.40897098 44.59102902] ; [ 35.59102902 293.40897098],0
n4,1,0.860529,0.030871,[39 12] ; [256  74],[39.48818898 11.51181102] ; [255.51181102  74.48818898],0
p11,1,0.922604,0.009439,[41 10] ; [268  63],[41.2539267  9.7460733] ; [267.7460733  63.2539267],0
s3,1,0.948935,0.004102,[27 22] ; [179 143],[27.20754717 21.79245283] ; [178.79245283 143.20754717],0
s6,1,0.958635,0.00269,[34 15] ; [226  98],[34.15549598 14.84450402] ; [225.84450402  98.15549598],0
n1,1,0.984491,0.000378,[3 7] ; [20 46],[3.02631579 6.97368421] ; [19.97368421 46.02631579],0
b1,1,0.988662,0.000202,[17 34] ; [110 221],[16.95549738 34.04450262] ; [110.04450262 220.95549738],0
