Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,87.933648,[233  50] ; [31 67],[196.09448819  86.90551181] ; [67.90551181 30.09448819],1
n6,1,6.8e-05,15.874127,[237  47] ; [63 35],[223.03664921  60.96335079] ; [76.96335079 21.03664921],1
a5,1,0.000387,12.595887,[226  59] ; [60 38],[212.81984334  72.18015666] ; [73.18015666 24.81984334],1
a8,1,0.000647,11.635593,[ 40 212] ; [ 2 89],[ 30.85714286 221.14285714] ; [11.14285714 79.85714286],1
p11,1,0.000779,11.29109,[226  59] ; [61 37],[213.56396867  71.43603133] ; [73.43603133 24.56396867],1
p2,1,0.003475,8.539615,[234  48] ; [67 30],[223.96306069  58.03693931] ; [77.03693931 19.96306069],0
s8,1,0.004183,8.202552,[ 79 205] ; [13 84],[ 68.57742782 215.42257218] ; [23.42257218 73.57742782],0
p4,1,0.005425,7.732114,[161 121] ; [40 58],[149.16315789 132.83684211] ; [51.83684211 46.16315789],0
p6,1,0.00612,7.514536,[ 90 188] ; [17 79],[ 79.53475936 198.46524064] ; [27.46524064 68.53475936],0
d2,1,0.007072,7.254689,[151 131] ; [37 61],[139.51578947 142.48421053] ; [48.48421053 49.51578947],0
a6,1,0.007758,7.088433,[212  73] ; [59 39],[201.65796345  83.34203655] ; [69.34203655 28.65796345],0
p9,1,0.008131,7.004432,[227  54] ; [65 31],[217.64456233  63.35543767] ; [74.35543767 21.64456233],0
p10,1,0.008578,6.908736,[217  63] ; [62 35],[207.21485411  72.78514589] ; [71.78514589 25.21485411],0
p7,1,0.011404,6.401291,[174 104] ; [47 51],[163.39893617 114.60106383] ; [57.60106383 40.39893617],0
p3,1,0.011779,6.343799,[138 145] ; [33 64],[127.35 155.65] ; [43.65 53.35],0
r4,1,0.013747,6.070337,[248  37] ; [75 23],[240.35248042  44.64751958] ; [82.64751958 15.35248042],0
u1,1,0.018183,5.578396,[ 48 237] ; [ 7 91],[ 40.92689295 244.07310705] ; [14.07310705 83.92689295],0
a3,1,0.027852,4.837216,[210  74] ; [61 37],[201.47643979  82.52356021] ; [69.52356021 28.47643979],0
r3,1,0.029908,4.714567,[264  20] ; [84 14],[258.72251309  25.27748691] ; [89.27748691  8.72251309],0
v1,1,0.030299,4.692265,[142 137] ; [37 60],[132.82180851 146.17819149] ; [46.17819149 50.82180851],0
a2,1,0.046247,3.972558,[ 68 217] ; [14 84],[ 61.01827676 223.98172324] ; [20.98172324 77.01827676],0
a4,1,0.052246,3.76788,[136 147] ; [36 62],[127.75853018 155.24146982] ; [44.24146982 53.75853018],0
r2,1,0.064699,3.412644,[257  20] ; [84 13],[252.55882353  24.44117647] ; [88.44117647  8.55882353],0
v3,1,0.064968,3.405786,[104 174] ; [25 68],[ 96.66307278 181.33692722] ; [32.33692722 60.66307278],0
a1,1,0.086664,2.935269,[ 14 271] ; [ 1 97],[ 11.1618799 273.8381201] ; [ 3.8381201 94.1618799],0
p5,1,0.087836,2.913586,[ 31 252] ; [ 5 93],[ 26.74015748 256.25984252] ; [ 9.25984252 88.74015748],0
n1,1,0.088222,2.906525,[25 37] ; [ 9 29],[21.08 40.92] ; [12.92 25.08],0
d1,1,0.102758,2.662201,[189  96] ; [56 42],[182.31070496 102.68929504] ; [62.68929504 35.31070496],0
s1,1,0.113642,2.502829,[  4 278] ; [ 4 94],[  5.93684211 276.06315789] ; [ 2.06315789 95.93684211],0
s6,1,0.120211,2.414564,[134 147] ; [37 59],[127.45623342 153.54376658] ; [43.54376658 52.45623342],0
p12,1,0.126844,2.330706,[ 12 268] ; [ 1 97],[  9.62962963 270.37037037] ; [ 3.37037037 94.62962963],0
s4,1,0.136791,2.21369,[ 23 259] ; [13 85],[ 26.71578947 255.28421053] ; [ 9.28421053 88.71578947],0
n2,1,0.189281,1.723202,[43 21] ; [20 17],[39.92079208 24.07920792] ; [23.07920792 13.92079208],0
s7,1,0.192878,1.695496,[ 76 194] ; [20 74],[ 71.20879121 198.79120879] ; [24.79120879 69.20879121],0
p1,1,0.22184,1.492431,[ 22 262] ; [ 4 93],[ 19.38057743 264.61942257] ; [ 6.61942257 90.38057743],0
r1,1,0.28802,1.128852,[220  63] ; [71 27],[216.1496063  66.8503937] ; [74.8503937 23.1496063],0
n3,1,0.36479,0.821334,[44 18] ; [23 14],[41.95959596 20.04040404] ; [25.04040404 11.95959596],0
b2,1,0.378225,0.776464,[ 67 112] ; [15 34],[ 64.37719298 114.62280702] ; [17.62280702 31.37719298],0
b3,1,0.378225,0.776464,[ 67 112] ; [15 34],[ 64.37719298 114.62280702] ; [17.62280702 31.37719298],0
p8,1,0.396354,0.71936,[141 136] ; [45 53],[137.392 139.608] ; [48.608 49.392],0
s5,1,0.447581,0.57677,[ 56 221] ; [16 80],[ 53.4691689 223.5308311] ; [18.5308311 77.4691689],0
a7,1,0.47931,0.500433,[207  77] ; [75 23],[209.65445026  74.34554974] ; [72.34554974 25.65445026],0
v2,1,0.512801,0.428347,[151 124] ; [49 47],[148.24797844 126.75202156] ; [51.75202156 44.24797844],0
u2,1,0.588752,0.292298,[40 34] ; [22 15],[41.33333333 32.66666667] ; [20.66666667 16.33333333],0
s3,1,0.600739,0.273882,[ 63 219] ; [19 77],[ 61.17460317 220.82539683] ; [20.82539683 75.17460317],0
v4,1,0.657404,0.196692,[259  25] ; [87 10],[257.91076115  26.08923885] ; [88.08923885  8.91076115],0
d3,1,0.759755,0.093515,[207  78] ; [72 25],[208.15445026  76.84554974] ; [70.84554974 26.15445026],0
b5,1,0.833597,0.044138,[175 110] ; [59 39],[174.12532637 110.87467363] ; [59.87467363 38.12532637],0
b1,1,0.886404,0.020408,[107 178] ; [36 62],[106.40992167 178.59007833] ; [36.59007833 61.40992167],0
u3,1,0.893008,0.01809,[39 35] ; [20 17],[39.33333333 34.66666667] ; [19.66666667 17.33333333],0
d4,1,0.952145,0.003602,[247  37] ; [85 13],[246.82722513  37.17277487] ; [85.17277487 12.82722513],0
b4,1,0.984113,0.000397,[169 116] ; [58 40],[168.91644909 116.08355091] ; [58.08355091 39.91644909],0
