Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000407,12.499573,[3 6] ; [60 11],[7.0875 1.9125] ; [55.9125 15.0875],1
v4,1,0.005425,7.732051,[5 4] ; [62  7],[7.73076923 1.26923077] ; [59.26923077  9.73076923],0
r1,1,0.011709,6.354463,[4 5] ; [58 13],[6.975 2.025] ; [55.025 15.975],0
a5,1,0.014063,6.030256,[2 7] ; [46 25],[5.4 3.6] ; [42.6 28.4],0
r3,1,0.026043,4.953162,[6 3] ; [65  6],[7.9875 1.0125] ; [63.0125  7.9875],0
s1,1,0.02956,4.73472,[3 6] ; [ 6 63],[1.03846154 7.96153846] ; [ 7.96153846 61.03846154],0
p2,1,0.034497,4.469896,[3 6] ; [49 22],[5.85 3.15] ; [46.15 24.85],0
n2,1,0.055451,3.668478,[1 3] ; [17  6],[2.66666667 1.33333333] ; [15.33333333  7.66666667],0
b4,1,0.083024,3.004695,[3 6] ; [45 26],[5.4 3.6] ; [42.6 28.4],0
a7,1,0.100147,2.703208,[3 6] ; [44 27],[5.2875 3.7125] ; [41.7125 29.2875],0
n3,1,0.102483,2.666477,[1 3] ; [15  7],[2.46153846 1.53846154] ; [13.53846154  8.46153846],0
s8,1,0.145884,2.114772,[1 8] ; [25 46],[2.925 6.075] ; [23.075 47.925],0
p11,1,0.165476,1.92346,[3 6] ; [41 30],[4.95 4.05] ; [39.05 31.95],0
a8,1,0.169225,1.889795,[2 7] ; [ 5 59],[0.8630137 8.1369863] ; [ 6.1369863 57.8630137],0
p1,1,0.194502,1.683186,[2 7] ; [ 6 65],[0.9 8.1] ; [ 7.1 63.9],0
s7,1,0.208108,1.584537,[2 6] ; [32 34],[3.67567568 4.32432432] ; [30.32432432 35.67567568],0
n6,1,0.271985,1.206708,[4 5] ; [45 26],[5.5125 3.4875] ; [43.4875 27.5125],0
b2,1,0.286718,1.134968,[1 7] ; [13 29],[2.24 5.76] ; [11.76 30.24],0
b3,1,0.286718,1.134968,[1 7] ; [13 29],[2.24 5.76] ; [11.76 30.24],0
s5,1,0.324908,0.969088,[1 8] ; [18 51],[2.19230769 6.80769231] ; [16.80769231 52.19230769],0
d4,1,0.329725,0.949976,[5 4] ; [50 20],[6.26582278 2.73417722] ; [48.73417722 21.26582278],0
a6,1,0.354762,0.856351,[4 5] ; [43 28],[5.2875 3.7125] ; [41.7125 29.2875],0
n4,1,0.364672,0.821739,[5 4] ; [50 21],[6.1875 2.8125] ; [48.8125 22.1875],0
s4,1,0.372688,0.794684,[3 6] ; [14 55],[1.96153846 7.03846154] ; [15.03846154 53.96153846],0
d5,1,0.416734,0.659506,[5 4] ; [49 22],[6.075 2.925] ; [47.925 23.075],0
p6,1,0.417435,0.657525,[3 5] ; [17 53],[2.05128205 5.94871795] ; [17.94871795 52.05128205],0
p3,1,0.428338,0.627325,[4 4] ; [25 45],[2.97435897 5.02564103] ; [26.02564103 43.97435897],0
p5,1,0.449564,0.57175,[1 7] ; [ 4 67],[0.50632911 7.49367089] ; [ 4.49367089 66.50632911],0
d1,1,0.455193,0.55769,[3 6] ; [33 38],[4.05 4.95] ; [31.95 39.05],0
v3,1,0.468458,0.525611,[2 7] ; [24 46],[2.96202532 6.03797468] ; [23.03797468 46.96202532],0
a4,1,0.468458,0.525611,[2 7] ; [24 46],[2.96202532 6.03797468] ; [23.03797468 46.96202532],0
p10,1,0.468458,0.525611,[2 7] ; [24 46],[2.96202532 6.03797468] ; [23.03797468 46.96202532],0
u3,1,0.546386,0.363832,[3 1] ; [16 11],[2.4516129 1.5483871] ; [16.5483871 10.4516129],0
b1,1,0.554855,0.348691,[6 3] ; [40 31],[5.175 3.825] ; [40.825 30.175],0
s2,1,0.554855,0.348691,[6 3] ; [40 31],[5.175 3.825] ; [40.825 30.175],0
p7,1,0.562319,0.335705,[6 3] ; [39 30],[5.19230769 3.80769231] ; [39.80769231 29.19230769],0
v1,1,0.608574,0.262257,[3 6] ; [30 41],[3.7125 5.2875] ; [29.2875 41.7125],0
a3,1,0.709729,0.138548,[5 4] ; [44 27],[5.5125 3.4875] ; [43.4875 27.5125],0
n5,1,0.709729,0.138548,[5 4] ; [44 27],[5.5125 3.4875] ; [43.4875 27.5125],0
v2,1,0.719626,0.128851,[4 5] ; [26 42],[3.50649351 5.49350649] ; [26.49350649 41.50649351],0
p4,1,0.723466,0.125196,[5 4] ; [35 36],[4.5 4.5] ; [35.5 35.5],0
u2,1,0.726161,0.122665,[2 2] ; [16 11],[2.32258065 1.67741935] ; [15.67741935 11.32258065],0
d3,1,0.83629,0.042701,[5 4] ; [42 29],[5.2875 3.7125] ; [41.7125 29.2875],0
d2,1,0.84551,0.037967,[4 5] ; [34 37],[4.275 4.725] ; [33.725 37.275],0
s6,1,0.846794,0.03733,[6 3] ; [45 26],[5.7375 3.2625] ; [45.2625 25.7375],0
b5,1,0.908192,0.013299,[5 4] ; [38 33],[4.8375 4.1625] ; [38.1625 32.8375],0
n1,1,0.930388,0.007631,[2 2] ; [10 11],[1.92 2.08] ; [10.08 10.92],0
p8,1,0.97672,0.000852,[3 5] ; [27 44],[3.03797468 4.96202532] ; [26.96202532 44.03797468],0
