Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,31.793974,[32 74] ; [29  5],[46.18571429 59.81428571] ; [14.81428571 19.18571429],1
s7,1,0.0,26.486273,[16 80] ; [21 12],[27.53488372 68.46511628] ; [ 9.46511628 23.53488372],1
s5,1,4.9e-05,16.500023,[ 9 94] ; [13 21],[16.54014599 86.45985401] ; [ 5.45985401 28.54014599],1
p10,1,9e-05,15.326337,[46 59] ; [28  6],[55.89928058 49.10071942] ; [18.10071942 15.89928058],1
p11,1,0.00017,14.13638,[46 60] ; [28  7],[55.63120567 50.36879433] ; [18.36879433 16.63120567],1
s2,1,0.000339,12.840188,[27 79] ; [20 14],[35.58571429 70.41428571] ; [11.41428571 22.58571429],1
p7,1,0.00158,9.982649,[34 70] ; [21 12],[41.75182482 62.24817518] ; [13.24817518 19.75182482],0
p9,1,0.002634,9.045324,[56 49] ; [28  6],[63.45323741 41.54676259] ; [20.54676259 13.45323741],0
p5,1,0.003255,8.658574,[  1 104] ; [ 4 30],[  3.77697842 101.22302158] ; [ 1.22302158 32.77697842],0
v1,1,0.005512,7.703362,[32 72] ; [19 14],[38.71532847 65.28467153] ; [12.28467153 20.71532847],0
r3,1,0.005672,7.651679,[76 30] ; [33  2],[81.94326241 24.05673759] ; [27.05673759  7.94326241],0
p2,1,0.005971,7.558993,[57 49] ; [28  7],[63.90070922 42.09929078] ; [21.09929078 13.90070922],0
p4,1,0.00979,6.672767,[29 76] ; [18 17],[35.25 69.75] ; [11.75 23.25],0
s3,1,0.011963,6.316345,[45 60] ; [23 11],[51.36690647 53.63309353] ; [16.63309353 17.36690647],0
u3,1,0.017805,5.615226,[21 18] ; [11  1],[24.47058824 14.52941176] ; [7.52941176 4.47058824],0
r4,1,0.019106,5.491779,[65 41] ; [29  6],[70.66666667 35.33333333] ; [23.33333333 11.66666667],0
p3,1,0.020438,5.374065,[24 82] ; [15 20],[29.31914894 76.68085106] ; [ 9.68085106 25.31914894],0
u2,1,0.029143,4.759136,[22 18] ; [10  1],[25.09803922 14.90196078] ; [6.90196078 4.09803922],0
d5,1,0.035537,4.419192,[67 38] ; [29  6],[72. 33.] ; [24. 11.],0
v2,1,0.080893,3.046875,[35 63] ; [17 15],[39.2 58.8] ; [12.8 19.2],0
d1,1,0.085267,2.96153,[40 66] ; [19 16],[44.35460993 61.64539007] ; [14.64539007 20.35460993],0
p8,1,0.089978,2.874773,[26 78] ; [14 21],[29.92805755 74.07194245] ; [10.07194245 24.92805755],0
r1,1,0.112597,2.517382,[69 36] ; [28  7],[72.75 32.25] ; [24.25 10.75],0
a6,1,0.128273,2.313285,[63 42] ; [26  9],[66.75 38.25] ; [22.25 12.75],0
a5,1,0.137599,2.204611,[64 42] ; [26  9],[67.65957447 38.34042553] ; [22.34042553 12.65957447],0
b1,1,0.157634,1.996782,[49 57] ; [21 14],[52.62411348 53.37588652] ; [17.37588652 17.62411348],0
n2,1,0.16962,1.886295,[22 16] ; [11  3],[24.11538462 13.88461538] ; [8.88461538 5.11538462],0
d3,1,0.196658,1.667019,[59 46] ; [24 11],[62.25 42.75] ; [20.75 14.25],0
a8,1,0.200942,1.635514,[ 8 93] ; [ 5 27],[ 9.87218045 91.12781955] ; [ 3.12781955 28.87218045],0
r2,1,0.217746,1.519163,[86 19] ; [30  3],[88.26086957 16.73913043] ; [27.73913043  5.26086957],0
p1,1,0.255623,1.292308,[ 6 99] ; [ 4 31],[ 7.5 97.5] ; [ 2.5 32.5],0
