Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,34.103643,[56  5] ; [16 26],[42.6407767 18.3592233] ; [29.3592233 12.6407767],1
s7,1,0.006056,7.533617,[40 20] ; [16 25],[33.26732673 26.73267327] ; [22.73267327 18.26732673],0
d4,1,0.021686,5.270808,[40 22] ; [18 25],[34.24761905 27.75238095] ; [23.75238095 19.24761905],0
p4,1,0.036934,4.353436,[38 24] ; [17 25],[32.78846154 29.21153846] ; [22.21153846 19.78846154],0
a5,1,0.049708,3.851275,[38 24] ; [18 25],[33.06666667 28.93333333] ; [22.93333333 20.06666667],0
s5,1,0.053266,3.735555,[29 32] ; [12 30],[24.2815534 36.7184466] ; [16.7184466 25.2815534],0
p8,1,0.066764,3.36084,[40 22] ; [20 23],[35.42857143 26.57142857] ; [24.57142857 18.42857143],0
s8,1,0.088613,2.899396,[31 32] ; [14 29],[26.74528302 36.25471698] ; [18.25471698 24.74528302],0
a3,1,0.109872,2.556068,[35 27] ; [17 25],[31. 31.] ; [21. 21.],0
a8,1,0.110888,2.541523,[11 47] ; [ 3 37],[ 8.28571429 49.71428571] ; [ 5.71428571 34.28571429],0
d3,1,0.124735,2.356836,[31 31] ; [15 28],[27.16190476 34.83809524] ; [18.83809524 24.16190476],0
b5,1,0.133904,2.246651,[40 23] ; [21 22],[36.25471698 26.74528302] ; [24.74528302 18.25471698],0
a7,1,0.155651,2.015975,[43 19] ; [24 19],[39.56190476 22.43809524] ; [27.43809524 15.56190476],0
p10,1,0.187029,1.74087,[52 10] ; [30 11],[49.3592233 12.6407767] ; [32.6407767  8.3592233],0
n6,1,0.218188,1.516248,[53 10] ; [32 11],[50.51886792 12.48113208] ; [34.48113208  8.51886792],0
s1,1,0.222561,1.487779,[ 5 57] ; [ 1 41],[ 3.57692308 58.42307692] ; [ 2.42307692 39.57692308],0
p1,1,0.224255,1.476932,[11 51] ; [ 4 39],[ 8.85714286 53.14285714] ; [ 6.14285714 36.85714286],0
a2,1,0.241358,1.372647,[ 7 56] ; [ 2 41],[ 5.3490566 57.6509434] ; [ 3.6509434 39.3490566],0
s4,1,0.263456,1.250503,[16 47] ; [ 7 36],[13.66981132 49.33018868] ; [ 9.33018868 33.66981132],0
n5,1,0.352671,0.863824,[49 14] ; [30 13],[46.95283019 16.04716981] ; [32.04716981 10.95283019],0
d2,1,0.411958,0.673143,[16 47] ; [ 8 35],[14.26415094 48.73584906] ; [ 9.73584906 33.26415094],0
a6,1,0.418106,0.655634,[37 25] ; [29 14],[38.97142857 23.02857143] ; [27.02857143 15.97142857],0
b1,1,0.457903,0.551017,[28 35] ; [16 27],[26.1509434 36.8490566] ; [17.8490566 25.1509434],0
p7,1,0.487062,0.48301,[39 22] ; [24 18],[37.31067961 23.68932039] ; [25.68932039 16.31067961],0
v4,1,0.490499,0.475431,[57  5] ; [41  2],[57.86666667  4.13333333] ; [40.13333333  2.86666667],0
u3,1,0.498416,0.458307,[16 11] ; [13 13],[14.77358491 12.22641509] ; [14.22641509 11.77358491],0
p6,1,0.511416,0.431169,[22 40] ; [12 29],[20.46601942 41.53398058] ; [13.53398058 27.46601942],0
p2,1,0.534072,0.386639,[48 14] ; [31 12],[46.64761905 15.35238095] ; [32.35238095 10.64761905],0
r2,1,0.568474,0.325243,[54  8] ; [39  4],[54.91428571  7.08571429] ; [38.08571429  4.91428571],0
a4,1,0.579549,0.306964,[10 52] ; [ 5 36],[ 9.02912621 52.97087379] ; [ 5.97087379 35.02912621],0
b2,1,0.612668,0.256307,[12 26] ; [ 8 13],[12.88135593 25.11864407] ; [ 7.11864407 13.88135593],0
b3,1,0.612668,0.256307,[12 26] ; [ 8 13],[12.88135593 25.11864407] ; [ 7.11864407 13.88135593],0
v3,1,0.618879,0.247447,[24 39] ; [14 28],[22.8 40.2] ; [15.2 26.8],0
n2,1,0.653368,0.201681,[9 3] ; [8 4],[8.5 3.5] ; [8.5 3.5],0
v2,1,0.658047,0.195905,[28 33] ; [17 24],[26.91176471 34.08823529] ; [18.08823529 22.91176471],0
n3,1,0.67329,0.177778,[7 5] ; [8 4],[7.5 4.5] ; [7.5 4.5],0
p9,1,0.682446,0.167386,[51 11] ; [34  9],[50.19047619 11.80952381] ; [34.80952381  8.19047619],0
u1,1,0.695263,0.153446,[ 2 61] ; [ 2 41],[ 2.37735849 60.62264151] ; [ 1.62264151 41.37735849],0
u2,1,0.725526,0.123259,[16 11] ; [16  9],[16.61538462 10.38461538] ; [15.38461538  9.61538462],0
p11,1,0.747875,0.103326,[50 13] ; [33 10],[49.33018868 13.66981132] ; [33.66981132  9.33018868],0
p12,1,0.748265,0.102995,[ 6 56] ; [ 5 38],[ 6.4952381 55.5047619] ; [ 4.5047619 38.4952381],0
n4,1,0.793348,0.068626,[44 19] ; [29 14],[43.38679245 19.61320755] ; [29.61320755 13.38679245],0
a1,1,0.795774,0.066988,[ 2 61] ; [ 1 42],[ 1.78301887 61.21698113] ; [ 1.21698113 41.78301887],0
r1,1,0.802397,0.062623,[44 19] ; [31 12],[44.5754717 18.4245283] ; [30.4245283 12.5754717],0
r3,1,0.804359,0.06136,[58  5] ; [39  4],[57.6509434  5.3490566] ; [39.3490566  3.6509434],0
p3,1,0.818747,0.052513,[26 36] ; [19 24],[26.57142857 35.42857143] ; [18.42857143 24.57142857],0
p5,1,0.844936,0.038253,[11 51] ; [ 7 36],[10.62857143 51.37142857] ; [ 7.37142857 35.62857143],0
r4,1,0.851347,0.035119,[55  8] ; [37  6],[54.67924528  8.32075472] ; [37.32075472  5.67924528],0
b4,1,0.892178,0.018374,[36 27] ; [24 19],[35.66037736 27.33962264] ; [24.33962264 18.66037736],0
n1,1,0.901321,0.015374,[3 9] ; [3 8],[3.13043478 8.86956522] ; [2.86956522 8.13043478],0
v1,1,0.938686,0.005917,[30 32] ; [20 22],[29.80769231 32.19230769] ; [20.19230769 21.80769231],0
