Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,40.777248,[10 54] ; [47 19],[28.06153846 35.93846154] ; [28.93846154 37.06153846],1
s6,1,0.0,27.784758,[21 42] ; [51 13],[35.71653543 27.28346457] ; [36.28346457 27.71653543],1
s8,1,0.0,27.334675,[11 53] ; [41 25],[25.6 38.4] ; [26.4 39.6],1
s7,1,2e-05,18.160872,[13 47] ; [39 27],[24.76190476 35.23809524] ; [27.23809524 38.76190476],1
s5,1,0.00058,11.838227,[10 54] ; [27 35],[18.79365079 45.20634921] ; [18.20634921 43.79365079],1
r2,1,0.014548,5.970385,[56  8] ; [64  1],[59.53488372  4.46511628] ; [60.46511628  4.53488372],0
n1,1,0.044353,4.043062,[ 4 14] ; [7 5],[ 6.6 11.4] ; [4.4 7.6],0
r1,1,0.048665,3.88688,[42 21] ; [54 12],[46.88372093 16.11627907] ; [49.11627907 16.88372093],0
p6,1,0.070672,3.267335,[10 52] ; [19 45],[14.26984127 47.73015873] ; [14.73015873 49.26984127],0
s4,1,0.073809,3.196222,[ 5 59] ; [12 53],[ 8.43410853 55.56589147] ; [ 8.56589147 56.43410853],0
b5,1,0.092304,2.833723,[45 19] ; [37 29],[40.36923077 23.63076923] ; [41.63076923 24.36923077],0
v1,1,0.105953,2.613572,[23 40] ; [32 31],[27.5 35.5] ; [27.5 35.5],0
b3,1,0.10637,2.607335,[ 8 26] ; [15 21],[11.17142857 22.82857143] ; [11.82857143 24.17142857],0
b2,1,0.10637,2.607335,[ 8 26] ; [15 21],[11.17142857 22.82857143] ; [11.82857143 24.17142857],0
a8,1,0.119806,2.419858,[ 7 53] ; [13 45],[10.16949153 49.83050847] ; [ 9.83050847 48.16949153],0
p9,1,0.124329,2.361919,[50 13] ; [58  7],[53.15625  9.84375] ; [54.84375 10.15625],0
p7,1,0.125286,2.349959,[41 23] ; [46 14],[44.90322581 19.09677419] ; [42.09677419 17.90322581],0
p5,1,0.138101,2.198992,[ 6 58] ; [ 2 63],[ 3.96899225 60.03100775] ; [ 4.03100775 60.96899225],0
d3,1,0.139975,2.178235,[43 21] ; [36 30],[38.89230769 25.10769231] ; [40.10769231 25.89230769],0
n3,1,0.179452,1.802153,[14  5] ; [6 6],[12.25806452  6.74193548] ; [7.74193548 4.25806452],0
u3,1,0.215159,1.536371,[ 9 17] ; [12 11],[11.14285714 14.85714286] ; [ 9.85714286 13.14285714],0
b1,1,0.237318,1.396452,[18 46] ; [25 41],[21.16923077 42.83076923] ; [21.83076923 44.16923077],0
p10,1,0.264948,1.242718,[49 15] ; [54 10],[51.5 12.5] ; [51.5 12.5],0
n5,1,0.297664,1.08463,[37 27] ; [44 22],[39.87692308 24.12307692] ; [41.12307692 24.87692308],0
u1,1,0.316211,1.004556,[ 6 58] ; [10 56],[ 7.87692308 56.12307692] ; [ 8.12307692 57.87692308],0
a5,1,0.323762,0.97369,[45 19] ; [41 25],[42.33846154 21.66153846] ; [43.66153846 22.33846154],0
n6,1,0.334606,0.93099,[49 15] ; [55 11],[51.2 12.8] ; [52.8 13.2],0
d2,1,0.345629,0.889441,[22 42] ; [28 38],[24.61538462 39.38461538] ; [25.38461538 40.61538462],0
d4,1,0.366643,0.815012,[45 19] ; [51 15],[47.26153846 16.73846154] ; [48.73846154 17.26153846],0
v2,1,0.369109,0.806661,[29 34] ; [33 28],[31.5 31.5] ; [30.5 30.5],0
r4,1,0.375067,0.786808,[55  9] ; [60  6],[56.61538462  7.38461538] ; [58.38461538  7.61538462],0
b4,1,0.38181,0.764866,[30 34] ; [36 30],[32.49230769 31.50769231] ; [33.50769231 32.49230769],0
n4,1,0.385954,0.75165,[40 24] ; [46 20],[42.33846154 21.66153846] ; [43.66153846 22.33846154],0
a4,1,0.418605,0.654229,[19 45] ; [24 42],[21.16923077 42.83076923] ; [21.83076923 44.16923077],0
a3,1,0.425796,0.634261,[38 26] ; [43 22],[40.18604651 23.81395349] ; [40.81395349 24.18604651],0
p2,1,0.434252,0.611424,[53 11] ; [57  8],[54.57364341  9.42635659] ; [55.42635659  9.57364341],0
