Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.28706,[17 32] ; [60 11],[31.44166667 17.55833333] ; [45.55833333 25.44166667],1
s6,1,0.000486,12.167652,[16 33] ; [45 24],[25.33050847 23.66949153] ; [35.66949153 33.33050847],1
r2,1,0.001228,10.448079,[34 14] ; [66  5],[40.33613445  7.66386555] ; [59.66386555 11.33613445],0
u2,1,0.004129,8.226295,[ 5 18] ; [13  7],[ 9.62790698 13.37209302] ; [ 8.37209302 11.62790698],0
r3,1,0.007874,7.061849,[32 17] ; [61 10],[37.975 11.025] ; [55.025 15.975],0
v4,1,0.009083,6.806511,[33 16] ; [61  9],[38.70588235 10.29411765] ; [55.29411765 14.70588235],0
v3,1,0.011261,6.423611,[ 6 42] ; [21 42],[11.67567568 36.32432432] ; [15.32432432 47.67567568],0
v1,1,0.01255,6.231522,[12 36] ; [33 36],[18.46153846 29.53846154] ; [26.53846154 42.46153846],0
a6,1,0.012993,6.170108,[15 34] ; [38 33],[21.64166667 27.35833333] ; [31.35833333 39.64166667],0
s5,1,0.022991,5.169162,[ 5 41] ; [19 47],[ 9.85714286 36.14285714] ; [14.14285714 51.85714286],0
a3,1,0.035062,4.442158,[26 23] ; [51 20],[31.44166667 17.55833333] ; [45.55833333 25.44166667],0
s8,1,0.039937,4.220539,[10 39] ; [27 44],[15.10833333 33.89166667] ; [21.89166667 49.10833333],0
a5,1,0.040642,4.190859,[24 25] ; [48 23],[29.4 19.6] ; [42.6 28.4],0
u3,1,0.052449,3.761387,[ 5 18] ; [10 10],[ 8.02325581 14.97674419] ; [ 6.97674419 13.02325581],0
d5,1,0.059282,3.557345,[24 25] ; [47 24],[28.99166667 20.00833333] ; [42.00833333 28.99166667],0
s3,1,0.060692,3.518386,[15 33] ; [34 36],[19.93220339 28.06779661] ; [29.06779661 40.93220339],0
p10,1,0.067286,3.348016,[22 26] ; [44 26],[26.84745763 21.15254237] ; [39.15254237 30.84745763],0
s7,1,0.077556,3.115385,[13 34] ; [29 37],[17.46902655 29.53097345] ; [24.53097345 41.46902655],0
p3,1,0.079501,3.075065,[10 39] ; [25 46],[14.29166667 34.70833333] ; [20.70833333 50.29166667],0
s2,1,0.083153,3.002179,[13 36] ; [29 40],[17.44067797 31.55932203] ; [24.55932203 44.44067797],0
v2,1,0.086591,2.936628,[11 35] ; [26 40],[15.19642857 30.80357143] ; [21.80357143 44.19642857],0
s1,1,0.087932,2.911824,[ 1 48] ; [ 7 63],[ 3.29411765 45.70588235] ; [ 4.70588235 65.29411765],0
p12,1,0.087932,2.911824,[ 1 48] ; [ 7 63],[ 3.29411765 45.70588235] ; [ 4.70588235 65.29411765],0
a1,1,0.089677,2.88016,[ 5 44] ; [ 2 69],[ 2.85833333 46.14166667] ; [ 4.14166667 66.85833333],0
n5,1,0.098488,2.729863,[38 11] ; [45 26],[33.89166667 15.10833333] ; [49.10833333 21.89166667],0
d4,1,0.120078,2.416302,[27 22] ; [49 22],[31.03333333 17.96666667] ; [44.96666667 26.03333333],0
p11,1,0.120078,2.416302,[27 22] ; [49 22],[31.03333333 17.96666667] ; [44.96666667 26.03333333],0
p5,1,0.210627,1.567109,[ 1 48] ; [ 5 65],[ 2.47058824 46.52941176] ; [ 3.52941176 66.47058824],0
b4,1,0.232936,1.422845,[25 24] ; [44 27],[28.175 20.825] ; [40.825 30.175],0
p6,1,0.292767,1.106855,[ 7 41] ; [ 6 65],[ 5.24369748 42.75630252] ; [ 7.75630252 63.24369748],0
d3,1,0.315002,1.009586,[13 36] ; [25 46],[15.51666667 33.48333333] ; [22.48333333 48.51666667],0
p4,1,0.315002,1.009586,[13 36] ; [25 46],[15.51666667 33.48333333] ; [22.48333333 48.51666667],0
n4,1,0.382998,0.761056,[33 16] ; [53 18],[35.11666667 13.88333333] ; [50.88333333 20.11666667],0
b2,1,0.413956,0.667411,[13 19] ; [23 23],[14.76923077 17.23076923] ; [21.23076923 24.76923077],0
b3,1,0.413956,0.667411,[13 19] ; [23 23],[14.76923077 17.23076923] ; [21.23076923 24.76923077],0
p2,1,0.42709,0.630723,[24 25] ; [40 31],[26.13333333 22.86666667] ; [37.86666667 33.13333333],0
d2,1,0.474948,0.510442,[23 24] ; [30 41],[21.11016949 25.88983051] ; [31.88983051 39.11016949],0
n1,1,0.554464,0.349381,[10 15] ; [13 14],[11.05769231 13.94230769] ; [11.94230769 15.05769231],0
s4,1,0.594525,0.283333,[ 6 43] ; [11 59],[ 7. 42.] ; [10. 60.],0
a2,1,0.634107,0.226533,[ 3 46] ; [ 6 65],[ 3.675 45.325] ; [ 5.325 65.675],0
b5,1,0.635369,0.224851,[27 22] ; [36 35],[25.725 23.275] ; [37.275 33.725],0
p9,1,0.706532,0.141766,[30 16] ; [48 22],[30.93103448 15.06896552] ; [47.06896552 22.93103448],0
a4,1,0.713445,0.134861,[20 28] ; [32 39],[20.97478992 27.02521008] ; [31.02521008 39.97478992],0
b1,1,0.735784,0.113867,[25 24] ; [34 37],[24.09166667 24.90833333] ; [34.90833333 36.09166667],0
p1,1,0.743534,0.107045,[ 5 44] ; [ 6 65],[ 4.49166667 44.50833333] ; [ 6.50833333 64.49166667],0
d1,1,0.764769,0.089535,[18 31] ; [28 43],[18.78333333 30.21666667] ; [27.21666667 43.78333333],0
n6,1,0.80997,0.057823,[34 15] ; [50 20],[34.58823529 14.41176471] ; [49.41176471 20.58823529],0
p8,1,0.853383,0.034153,[ 9 40] ; [14 57],[ 9.39166667 39.60833333] ; [13.60833333 57.39166667],0
n3,1,0.868951,0.027222,[14 11] ; [14 10],[14.28571429 10.71428571] ; [13.71428571 10.28571429],0
n2,1,0.918433,0.010487,[17  8] ; [18  9],[16.82692308  8.17307692] ; [18.17307692  8.82692308],0
u1,1,0.969109,0.0015,[ 2 47] ; [ 3 68],[ 2.04166667 46.95833333] ; [ 2.95833333 68.04166667],0
a8,1,0.971562,0.001271,[ 4 41] ; [ 6 63],[ 3.94736842 41.05263158] ; [ 6.05263158 62.94736842],0
