Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3.2e-05,17.30745,[44 63] ; [53 20],[57.66111111 49.33888889] ; [39.33888889 33.66111111],1
p2,1,0.000134,14.589659,[74 37] ; [69  7],[84.88235294 26.11764706] ; [58.11764706 17.88235294],1
d2,1,0.007255,7.208612,[64 46] ; [29 47],[55. 55.] ; [38. 38.],0
a2,1,0.014791,5.941215,[35 76] ; [12 64],[27.89839572 83.10160428] ; [19.10160428 56.89839572],0
p11,1,0.017764,5.619266,[73 38] ; [62 14],[80.13368984 30.86631016] ; [54.86631016 21.13368984],0
p5,1,0.032393,4.577593,[  4 105] ; [ 9 67],[  7.65945946 101.34054054] ; [ 5.34054054 70.65945946],0
n2,1,0.036588,4.36948,[30 13] ; [17  1],[33.13114754  9.86885246] ; [13.86885246  4.13114754],0
v4,1,0.043685,4.068714,[100   9] ; [73  1],[103.04371585   5.95628415] ; [69.95628415  4.04371585],0
u1,1,0.059755,3.544164,[27 84] ; [10 66],[21.96256684 89.03743316] ; [15.03743316 60.96256684],0
p10,1,0.070537,3.270469,[82 28] ; [65 11],[86.93548387 23.06451613] ; [60.06451613 15.93548387],0
a4,1,0.0754,3.161372,[57 54] ; [29 47],[51.04812834 59.95187166] ; [34.95187166 41.04812834],0
p4,1,0.079378,3.077582,[44 67] ; [40 36],[49.86096257 61.13903743] ; [34.13903743 41.86096257],0
v1,1,0.09136,2.850238,[49 59] ; [43 31],[54.59340659 53.40659341] ; [37.40659341 36.59340659],0
b1,1,0.126126,2.339556,[36 75] ; [33 43],[40.95721925 70.04278075] ; [28.04278075 47.95721925],0
b5,1,0.133734,2.24861,[72 39] ; [41 35],[67.07486631 43.92513369] ; [45.92513369 30.07486631],0
d5,1,0.136407,2.218035,[91 19] ; [56 20],[86.93548387 23.06451613] ; [60.06451613 15.93548387],0
s6,1,0.199781,1.643976,[87 23] ; [64 10],[90.27173913 19.72826087] ; [60.72826087 13.27173913],0
p1,1,0.200167,1.641152,[  4 107] ; [ 6 70],[  5.93582888 105.06417112] ; [ 4.06417112 71.93582888],0
d1,1,0.220208,1.503015,[67 44] ; [39 37],[62.9197861 48.0802139] ; [43.0802139 32.9197861],0
b4,1,0.220208,1.503015,[67 44] ; [39 37],[62.9197861 48.0802139] ; [43.0802139 32.9197861],0
s2,1,0.242181,1.367856,[76 35] ; [58 18],[79.54010695 31.45989305] ; [54.45989305 21.54010695],0
s8,1,0.252138,1.311418,[71 40] ; [54 21],[74.59677419 36.40322581] ; [50.40322581 24.59677419],0
p12,1,0.256481,1.287651,[  7 104] ; [ 2 73],[  5.37096774 105.62903226] ; [ 3.62903226 71.37096774],0
s3,1,0.257893,1.280031,[78 32] ; [58 16],[81.30434783 28.69565217] ; [54.69565217 19.30434783],0
r1,1,0.303262,1.059797,[89 21] ; [65 10],[91.56756757 18.43243243] ; [62.43243243 12.56756757],0
p9,1,0.31826,0.996085,[87 22] ; [65 11],[89.55675676 19.44324324] ; [62.44324324 13.55675676],0
a6,1,0.319362,0.991558,[73 37] ; [45 31],[69.78494624 40.21505376] ; [48.21505376 27.78494624],0
a3,1,0.31983,0.989641,[86 25] ; [54 22],[83.10160428 27.89839572] ; [56.89839572 19.10160428],0
r4,1,0.320726,0.985984,[92 19] ; [67  9],[94.37967914 16.62032086] ; [64.62032086 11.37967914],0
a7,1,0.333038,0.93705,[76 35] ; [57 19],[78.94652406 32.05347594] ; [54.05347594 21.94652406],0
p6,1,0.33305,0.937001,[32 79] ; [27 49],[35.02139037 75.97860963] ; [23.97860963 52.02139037],0
a1,1,0.357231,0.847605,[  6 105] ; [ 2 74],[  4.7486631 106.2513369] ; [ 3.2513369 72.7486631],0
b3,1,0.373259,0.792785,[33 50] ; [15 32],[30.64615385 52.35384615] ; [17.35384615 29.64615385],0
b2,1,0.373259,0.792785,[33 50] ; [15 32],[30.64615385 52.35384615] ; [17.35384615 29.64615385],0
v3,1,0.418409,0.654779,[37 69] ; [31 45],[39.6043956 66.3956044] ; [28.3956044 47.6043956],0
a8,1,0.446146,0.580425,[18 80] ; [16 53],[19.95209581 78.04790419] ; [14.04790419 54.95209581],0
n4,1,0.449365,0.572252,[89 21] ; [58 18],[86.93548387 23.06451613] ; [60.06451613 15.93548387],0
r2,1,0.458837,0.548729,[100   7] ; [72  3],[101.12087912   5.87912088] ; [70.87912088  4.12087912],0
s4,1,0.547726,0.361406,[22 88] ; [18 58],[23.65591398 86.34408602] ; [16.34408602 59.65591398],0
n5,1,0.567878,0.326246,[81 29] ; [58 17],[82.64864865 27.35135135] ; [56.35135135 18.64864865],0
a5,1,0.572172,0.319061,[83 28] ; [54 22],[81.32085561 29.67914439] ; [55.67914439 20.32085561],0
s1,1,0.583417,0.300742,[  8 102] ; [ 4 72],[  7.09677419 102.90322581] ; [ 4.90322581 71.09677419],0
n3,1,0.679278,0.17094,[28 14] ; [11  7],[27.3 14.7] ; [11.7  6.3],0
d3,1,0.72648,0.122368,[77 33] ; [55 21],[78.06451613 31.93548387] ; [53.93548387 22.06451613],0
d4,1,0.741808,0.108544,[89 21] ; [60 16],[88.11827957 21.88172043] ; [60.88172043 15.11827957],0
s5,1,0.766007,0.088567,[42 66] ; [30 43],[42.96132597 65.03867403] ; [29.03867403 43.96132597],0
u3,1,0.775181,0.08157,[18  7] ; [15  7],[17.55319149  7.44680851] ; [15.44680851  6.55319149],0
n6,1,0.798821,0.06496,[90 19] ; [63 12],[90.63586957 18.36413043] ; [62.36413043 12.63586957],0
u2,1,0.812923,0.056006,[15  9] ; [13  9],[14.60869565  9.39130435] ; [13.39130435  8.60869565],0
r3,1,0.874408,0.024984,[102   8] ; [70  6],[101.72043011   8.27956989] ; [70.27956989  5.72043011],0
n1,1,0.954842,0.003207,[19 23] ; [ 8 10],[18.9 23.1] ; [8.1 9.9],0
u4,1,0.976376,0.000877,[  3 108] ; [ 2 74],[  2.96791444 108.03208556] ; [ 2.03208556 73.96791444],0
v2,1,0.982558,0.000478,[59 49] ; [40 33],[59.0718232 48.9281768] ; [39.9281768 33.0718232],0
