Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.026309,4.935566,[ 2 70] ; [1 3],[ 2.84210526 69.15789474] ; [0.15789474 3.84210526],0
v1,1,0.051018,3.807697,[20 50] ; [3 1],[21.75675676 48.24324324] ; [1.24324324 2.75675676],0
p8,1,0.085949,2.948649,[23 47] ; [3 1],[24.59459459 45.40540541] ; [1.40540541 2.59459459],0
p3,1,0.09489,2.789393,[24 47] ; [3 1],[25.56 45.44] ; [1.44 2.56],0
s1,1,0.126809,2.331142,[ 4 68] ; [1 3],[ 4.73684211 67.26315789] ; [0.26315789 3.73684211],0
s2,1,0.152603,2.046037,[28 44] ; [3 1],[29.36842105 42.63157895] ; [1.63157895 2.36842105],0
a1,1,0.192426,1.698942,[ 5 67] ; [1 3],[ 5.68421053 66.31578947] ; [0.31578947 3.68421053],0
a3,1,0.199237,1.647956,[41 30] ; [1 3],[39.76 31.24] ; [2.24 1.76],0
s6,1,0.220582,1.500583,[31 40] ; [3 1],[32.18666667 38.81333333] ; [1.81333333 2.18666667],0
a6,1,0.255486,1.293056,[33 39] ; [3 1],[34.10526316 37.89473684] ; [1.89473684 2.10526316],0
b1,1,0.330223,0.948025,[36 36] ; [1 3],[35.05263158 36.94736842] ; [1.94736842 2.05263158],0
p11,1,0.414707,0.665266,[39 33] ; [3 1],[39.78947368 32.21052632] ; [2.21052632 1.78947368],0
n4,1,0.415466,0.663105,[22 50] ; [2 2],[22.73684211 49.26315789] ; [1.26315789 2.73684211],0
b5,1,0.494051,0.467692,[48 24] ; [2 2],[47.36842105 24.63157895] ; [2.63157895 1.36842105],0
d1,1,0.54289,0.370209,[29 43] ; [1 3],[28.42105263 43.57894737] ; [1.57894737 2.42105263],0
s3,1,0.62229,0.242662,[26 43] ; [2 2],[26.46575342 42.53424658] ; [1.53424658 2.46575342],0
p4,1,0.63238,0.228847,[27 44] ; [2 2],[27.45333333 43.54666667] ; [1.54666667 2.45333333],0
d3,1,0.637593,0.221904,[45 26] ; [3 1],[45.44 25.56] ; [2.56 1.44],0
v2,1,0.651312,0.20425,[26 46] ; [1 3],[25.57894737 46.42105263] ; [1.42105263 2.57894737],0
u3,1,0.6936,0.155216,[17 14] ; [2 1],[17.32352941 13.67647059] ; [1.67647059 1.32352941],0
r2,1,0.721817,0.126758,[53 17] ; [2 1],[52.73972603 17.26027397] ; [2.26027397 0.73972603],0
a5,1,0.742485,0.107955,[30 42] ; [2 2],[30.31578947 41.68421053] ; [1.68421053 2.31578947],0
d5,1,0.757732,0.095148,[48 23] ; [3 1],[48.28 22.72] ; [2.72 1.28],0
p6,1,0.780416,0.077717,[18 51] ; [1 2],[18.20833333 50.79166667] ; [0.79166667 2.20833333],0
s7,1,0.831491,0.04528,[21 49] ; [1 3],[20.81081081 49.18918919] ; [1.18918919 2.81081081],0
b4,1,0.870732,0.026481,[39 33] ; [2 2],[38.84210526 33.15789474] ; [2.15789474 1.84210526],0
v3,1,0.908794,0.013124,[16 55] ; [1 3],[16.09333333 54.90666667] ; [0.90666667 3.09333333],0
r4,1,0.91376,0.011728,[38 34] ; [2 2],[37.89473684 34.10526316] ; [2.10526316 1.89473684],0
a4,1,0.951041,0.00377,[19 53] ; [1 3],[18.94736842 53.05263158] ; [1.05263158 2.94736842],0
p7,1,0.978133,0.000751,[36 35] ; [2 2],[35.97333333 35.02666667] ; [2.02666667 1.97333333],0
s8,1,1.0,0.0,[18 54] ; [1 3],[18. 54.] ; [1. 3.],0
