Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,134.020311,[335  18] ; [26 37],[306.32932692  46.67067308] ; [54.67067308  8.32932692],1
p11,1,0.0,30.447264,[303  51] ; [36 28],[287.09569378  66.90430622] ; [51.90430622 12.09569378],1
n5,1,0.0,27.519967,[285  66] ; [32 31],[268.76086957  82.23913043] ; [48.23913043 14.76086957],1
n6,1,1.9e-05,18.265875,[314  36] ; [44 19],[303.38983051  46.61016949] ; [54.61016949  8.38983051],1
p7,1,6.6e-05,15.915557,[251  96] ; [29 33],[237.55501222 109.44498778] ; [42.44498778 19.55501222],1
p3,1,0.000391,12.573689,[206 147] ; [22 42],[193.00719424 159.99280576] ; [34.99280576 29.00719424],1
p2,1,0.002557,9.099488,[307  47] ; [46 18],[298.95215311  55.04784689] ; [54.04784689  9.95215311],0
v4,1,0.003833,8.361135,[343   8] ; [58  6],[339.15903614  11.84096386] ; [61.84096386  2.15903614],0
n4,1,0.004612,8.025557,[291  63] ; [42 21],[282.69064748  71.30935252] ; [50.30935252 12.69064748],0
a5,1,0.004967,7.891575,[296  58] ; [44 20],[287.94258373  66.05741627] ; [52.05741627 11.94258373],0
p5,1,0.00604,7.538232,[ 48 306] ; [ 1 63],[ 41.49760766 312.50239234] ; [ 7.50239234 56.49760766],0
s8,1,0.007215,7.218731,[181 169] ; [21 42],[171.18644068 178.81355932] ; [30.81355932 32.18644068],0
p4,1,0.008058,7.020457,[231 120] ; [31 33],[221.59518072 129.40481928] ; [40.40481928 23.59518072],0
p12,1,0.012539,6.23297,[ 42 312] ; [ 1 63],[ 36.41626794 317.58373206] ; [ 6.58373206 57.41626794],0
u3,1,0.018584,5.540217,[49 27] ; [ 8 14],[44.20408163 31.79591837] ; [12.79591837  9.20408163],0
r4,1,0.019487,5.457283,[343  11] ; [58  6],[339.60287081  14.39712919] ; [61.39712919  2.60287081],0
p8,1,0.02066,5.35527,[205 145] ; [27 36],[196.61016949 153.38983051] ; [35.38983051 27.61016949],0
