Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,55.587481,[26 52] ; [238  70],[53.34715026 24.65284974] ; [210.65284974  97.34715026],1
p11,1,0.063902,3.433093,[60 21] ; [265  54],[65.8125 15.1875] ; [259.1875  59.8125],0
v3,1,0.064023,3.429983,[28 53] ; [140 164],[35.34545455 45.65454545] ; [132.65454545 171.34545455],0
r3,1,0.06732,3.347179,[74  7] ; [305  12],[77.13316583  3.86683417] ; [301.86683417  15.13316583],0
n6,1,0.071201,3.25512,[68 13] ; [288  29],[72.45226131  8.54773869] ; [283.54773869  33.45226131],0
u2,1,0.072357,3.228729,[12 19] ; [39 28],[16.13265306 14.86734694] ; [34.86734694 32.13265306],0
p2,1,0.093315,2.816232,[64 17] ; [275  43],[68.81954887 12.18045113] ; [270.18045113  47.81954887],0
u1,1,0.094393,2.797809,[11 70] ; [ 70 249],[16.4025 64.5975] ; [ 64.5975 254.4025],0
a2,1,0.095566,2.778019,[15 66] ; [ 88 231],[20.8575 60.1425] ; [ 82.1425 236.8575],0
u3,1,0.104021,2.642785,[15 16] ; [44 23],[18.66326531 12.33673469] ; [40.33673469 26.66326531],0
r4,1,0.106453,2.606104,[71 10] ; [297  22],[74.52  6.48] ; [293.48  25.52],0
d3,1,0.121274,2.400786,[50 31] ; [224  93],[55.7638191 25.2361809] ; [218.2361809  98.7638191],0
u4,1,0.131944,2.269477,[ 1 80] ; [ 16 303],[ 3.4425 77.5575] ; [ 13.5575 305.4425],0
p3,1,0.136373,2.218416,[38 43] ; [178 139],[43.95979899 37.04020101] ; [172.04020101 144.95979899],0
a6,1,0.144975,2.124337,[59 22] ; [203 113],[53.4559194 27.5440806] ; [208.5440806 107.4559194],0
d2,1,0.152395,2.048113,[37 44] ; [173 144],[42.73869347 38.26130653] ; [167.26130653 149.73869347],0
p5,1,0.271578,1.208758,[ 9 71] ; [ 51 264],[12.15189873 67.84810127] ; [ 47.84810127 267.15189873],0
n3,1,0.329313,0.951598,[11  7] ; [46 17],[12.66666667  5.33333333] ; [44.33333333 18.66666667],0
b4,1,0.335471,0.927662,[51 30] ; [182 137],[47.1825 33.8175] ; [185.8175 133.1825],0
s1,1,0.380536,0.76897,[ 2 77] ; [ 15 299],[ 3.4173028 75.5826972] ; [ 13.5826972 300.4173028],0
p8,1,0.398134,0.713956,[41 39] ; [178 137],[44.35443038 35.64556962] ; [174.64556962 140.35443038],0
p1,1,0.417233,0.658095,[ 6 75] ; [ 33 284],[ 7.93718593 73.06281407] ; [ 31.06281407 285.93718593],0
b3,1,0.481596,0.495246,[16 30] ; [ 84 124],[18.11023622 27.88976378] ; [ 81.88976378 126.11023622],0
b2,1,0.481596,0.495246,[16 30] ; [ 84 124],[18.11023622 27.88976378] ; [ 81.88976378 126.11023622],0
a1,1,0.48473,0.488204,[ 3 78] ; [ 18 301],[ 4.2525 76.7475] ; [ 16.7475 302.2525],0
a7,1,0.501704,0.45133,[55 26] ; [228  90],[57.45112782 23.54887218] ; [225.54887218  92.45112782],0
p7,1,0.505944,0.442446,[52 27] ; [214  93],[54.44041451 24.55958549] ; [211.55958549  95.44041451],0
b5,1,0.513132,0.427674,[45 36] ; [190 129],[47.5875 33.4125] ; [187.4125 131.5875],0
n4,1,0.550072,0.357189,[71 10] ; [286  32],[72.47368421  8.52631579] ; [284.52631579  33.47368421],0
a8,1,0.55757,0.34393,[12 65] ; [ 55 243],[13.75733333 63.24266667] ; [ 53.24266667 244.75733333],0
b1,1,0.574852,0.314631,[33 48] ; [141 178],[35.235 45.765] ; [138.765 180.235],0
n2,1,0.668122,0.183807,[14  4] ; [51 11],[14.625  3.375] ; [50.375 11.625],0
n1,1,0.783887,0.075217,[9 8] ; [30 31],[8.5 8.5] ; [30.5 30.5],0
