Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,27.115309,[14 39] ; [107  52],[30.25 22.75] ; [90.75 68.25],1
p3,1,0.0,26.434171,[20 34] ; [120  39],[35.49295775 18.50704225] ; [104.50704225  54.49295775],1
d3,1,5.8e-05,16.151974,[27 27] ; [125  34],[38.53521127 15.46478873] ; [113.46478873  45.53521127],1
d1,1,0.000418,12.45108,[24 30] ; [113  46],[34.73239437 19.26760563] ; [102.26760563  56.73239437],1
p8,1,0.000725,11.424392,[29 24] ; [125  34],[38.5 14.5] ; [115.5  43.5],1
p5,1,0.001621,9.93559,[ 4 50] ; [ 45 114],[12.42253521 41.57746479] ; [ 36.57746479 122.42253521],0
a4,1,0.00187,9.673366,[17 37] ; [89 70],[26.87323944 27.12676056] ; [79.12676056 79.87323944],0
s7,1,0.012161,6.287204,[29 24] ; [110  40],[36.29064039 16.70935961] ; [102.70935961  47.29064039],0
v3,1,0.013254,6.134888,[17 37] ; [80 77],[24.82464455 29.17535545] ; [72.17535545 84.82464455],0
d5,1,0.014997,5.916807,[40 14] ; [139  19],[45.59433962  8.40566038] ; [133.40566038  24.59433962],0
a5,1,0.019475,5.458366,[39 15] ; [137  22],[44.61971831  9.38028169] ; [131.38028169  27.61971831],0
a8,1,0.020663,5.354971,[13 36] ; [ 19 132],[ 7.84 41.16] ; [ 24.16 126.84],0
r4,1,0.022284,5.223443,[48  6] ; [154   5],[51.21126761  2.78873239] ; [150.78873239   8.21126761],0
n5,1,0.042331,4.12191,[38 14] ; [135  23],[42.83809524  9.16190476] ; [130.16190476  27.83809524],0
a2,1,0.043558,4.07363,[ 9 45] ; [ 49 110],[14.70422535 39.29577465] ; [ 43.29577465 115.70422535],0
u2,1,0.04567,3.993711,[ 4 11] ; [18 13],[7.17391304 7.82608696] ; [14.82608696 16.17391304],0
v1,1,0.070097,3.280753,[28 24] ; [107  51],[33.42857143 18.57142857] ; [101.57142857  56.42857143],0
d4,1,0.097424,2.74722,[43 11] ; [140  18],[46.61320755  7.38679245] ; [136.38679245  21.61320755],0
p11,1,0.10356,2.649847,[41 13] ; [136  23],[44.87323944  9.12676056] ; [132.12676056  26.87323944],0
s2,1,0.152352,2.048538,[34 20] ; [115  42],[38.13270142 15.86729858] ; [110.86729858  46.13270142],0
p10,1,0.161876,1.956613,[46  8] ; [145  13],[48.6509434  5.3490566] ; [142.3490566  15.6509434],0
p2,1,0.167656,1.903778,[47  7] ; [148  11],[49.43661972  4.56338028] ; [145.56338028  13.43661972],0
s4,1,0.187197,1.739544,[10 43] ; [ 44 113],[13.62857143 39.37142857] ; [ 40.37142857 116.62857143],0
a7,1,0.212234,1.556119,[32 22] ; [109  50],[35.74647887 18.25352113] ; [105.25352113  53.74647887],0
s8,1,0.220911,1.498445,[29 24] ; [102  57],[32.75 20.25] ; [98.25 60.75],0
a6,1,0.220911,1.498445,[29 24] ; [102  57],[32.75 20.25] ; [98.25 60.75],0
u1,1,0.232229,1.427155,[ 9 45] ; [ 39 120],[12.16901408 41.83098592] ; [ 35.83098592 123.16901408],0
d2,1,0.252209,1.311024,[24 30] ; [85 74],[27.63380282 26.36619718] ; [81.36619718 77.63380282],0
n4,1,0.258633,1.276059,[41 12] ; [133  25],[43.70616114  9.29383886] ; [130.29383886  27.70616114],0
a1,1,0.267082,1.231671,[ 2 52] ; [ 13 146],[ 3.8028169 50.1971831] ; [ 11.1971831 147.8028169],0
u3,1,0.296709,1.088929,[8 8] ; [21 11],[9.66666667 6.33333333] ; [19.33333333 12.66666667],0
a3,1,0.302766,1.061971,[38 14] ; [127  32],[40.66350711 11.33649289] ; [124.33649289  34.66350711],0
n3,1,0.350711,0.870882,[14  3] ; [21  9],[12.65957447  4.34042553] ; [22.34042553  7.65957447],0
n1,1,0.351371,0.868501,[9 7] ; [13 18],[7.4893617 8.5106383] ; [14.5106383 16.4893617],0
p1,1,0.397116,0.71704,[ 5 48] ; [ 22 136],[ 6.78199052 46.21800948] ; [ 20.21800948 137.78199052],0
p9,1,0.417817,0.656448,[47  5] ; [149  10],[48.30331754  3.69668246] ; [147.69668246  11.30331754],0
v4,1,0.4243,0.638374,[50  2] ; [155   3],[50.76190476  1.23809524] ; [154.23809524   3.76190476],0
r3,1,0.437439,0.602992,[51  2] ; [155   3],[51.74407583  1.25592417] ; [154.25592417   3.74407583],0
s1,1,0.459457,0.547217,[ 2 52] ; [  3 153],[ 1.28571429 52.71428571] ; [  3.71428571 152.28571429],0
s6,1,0.467671,0.527473,[44  8] ; [138  18],[45.5  6.5] ; [136.5  19.5],0
n2,1,0.553496,0.351091,[14  2] ; [25  6],[13.27659574  2.72340426] ; [25.72340426  5.27659574],0
b4,1,0.588762,0.292281,[30 24] ; [95 64],[31.69014085 22.30985915] ; [93.30985915 65.69014085],0
v2,1,0.606224,0.26571,[34 18] ; [97 61],[32.43809524 19.56190476] ; [98.56190476 59.43809524],0
r1,1,0.606699,0.265011,[46  8] ; [138  19],[47.09004739  6.90995261] ; [136.90995261  20.09004739],0
b2,1,0.672527,0.17866,[14 20] ; [44 53],[15.05343511 18.94656489] ; [42.94656489 54.05343511],0
b3,1,0.672527,0.17866,[14 20] ; [44 53],[15.05343511 18.94656489] ; [42.94656489 54.05343511],0
b1,1,0.695001,0.153724,[22 32] ; [60 99],[20.78873239 33.21126761] ; [61.21126761 97.78873239],0
n6,1,0.879353,0.02304,[47  5] ; [143  14],[47.27272727  4.72727273] ; [142.72727273  14.27272727],0
s3,1,0.923049,0.00933,[37 16] ; [110  46],[37.27751196 15.72248804] ; [109.72248804  46.27751196],0
r2,1,0.961686,0.002308,[49  2] ; [153   6],[49.05714286  1.94285714] ; [152.94285714   6.05714286],0
b5,1,0.96458,0.001972,[26 28] ; [76 83],[25.85915493 28.14084507] ; [76.14084507 82.85915493],0
p12,1,1.0,0.0,[ 6 47] ; [ 18 141],[ 6. 47.] ; [ 18. 141.],0
