Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,134.009852,[41 66] ; [418  54],[84.8238342 22.1761658] ; [374.1761658  97.8238342],1
n6,1,0.0,25.933037,[78 29] ; [429  43],[93.69430052 13.30569948] ; [413.30569948  58.69430052],1
p6,1,0.000475,12.212583,[28 80] ; [208 262],[44.09688581 63.90311419] ; [191.90311419 278.09688581],1
s7,1,0.000774,11.302357,[42 62] ; [267 189],[57.38571429 46.61428571] ; [251.61428571 204.38571429],1
d2,1,0.001136,10.591358,[47 61] ; [287 186],[62.08605852 45.91394148] ; [271.91394148 201.08605852],0
p4,1,0.002018,9.533545,[57 51] ; [323 149],[70.75862069 37.24137931] ; [309.24137931 162.75862069],0
s4,1,0.003037,8.784839,[29 79] ; [ 70 399],[18.53032929 89.46967071] ; [ 80.46967071 388.53032929],0
a4,1,0.0073,7.197598,[46 62] ; [270 205],[58.53859348 49.46140652] ; [257.46140652 217.53859348],0
d5,1,0.009678,6.693211,[85 23] ; [417  56],[93.31497418 14.68502582] ; [408.68502582  64.31497418],0
d1,1,0.010391,6.566543,[62 46] ; [334 142],[73.23287671 34.76712329] ; [322.76712329 153.23287671],0
v3,1,0.01333,6.124734,[32 70] ; [205 253],[43.16785714 58.83214286] ; [193.83214286 264.16785714],0
u1,1,0.016477,5.751263,[15 93] ; [117 359],[24.4109589 83.5890411] ; [107.5890411 368.4109589],0
a8,1,0.016574,5.740925,[ 7 92] ; [ 71 358],[14.625 84.375] ; [ 63.375 365.625],0
p2,1,0.017365,5.659071,[85 22] ; [416  56],[92.58549223 14.41450777] ; [408.41450777  63.58549223],0
r2,1,0.01738,5.657555,[97 10] ; [449  18],[101.7804878   5.2195122] ; [444.2195122  22.7804878],0
p3,1,0.025295,5.003555,[50 58] ; [275 198],[60.4130809 47.5869191] ; [264.5869191 208.4130809],0
a3,1,0.025548,4.986352,[79 29] ; [392  83],[87.25214408 20.74785592] ; [383.74785592  91.25214408],0
a2,1,0.031567,4.621834,[25 83] ; [161 315],[34.39726027 73.60273973] ; [151.60273973 324.39726027],0
s8,1,0.034095,4.489938,[45 63] ; [250 222],[54.93103448 53.06896552] ; [240.06896552 231.93103448],0
p11,1,0.063257,3.449855,[84 24] ; [405  71],[90.43150685 17.56849315] ; [398.56849315  77.43150685],0
r1,1,0.068547,3.317465,[83 24] ; [402  72],[89.32013769 17.67986231] ; [395.67986231  78.32013769],0
p5,1,0.081918,3.026423,[ 9 98] ; [ 70 403],[14.57413793 92.42586207] ; [ 64.42586207 408.57413793],0
n1,1,0.084653,2.973228,[12 31] ; [35 45],[16.43089431 26.56910569] ; [30.56910569 49.43089431],0
n3,1,0.1684,1.897127,[29 14] ; [63 17],[32.16260163 10.83739837] ; [59.83739837 20.16260163],0
p10,1,0.171013,1.874042,[96 12] ; [440  34],[99.46391753  8.53608247] ; [436.53608247  37.46391753],0
p12,1,0.176657,1.825521,[  7 101] ; [ 51 421],[10.8 97.2] ; [ 47.2 424.8],0
s2,1,0.195051,1.67905,[53 55] ; [263 207],[59.0449827 48.9550173] ; [256.9550173 213.0449827],0
d4,1,0.220639,1.500207,[90 18] ; [415  58],[93.87263339 14.12736661] ; [411.12736661  61.87263339],0
s3,1,0.225885,1.466588,[55 51] ; [273 195],[60.57142857 45.42857143] ; [267.42857143 200.57142857],0
s1,1,0.226294,1.464003,[  1 107] ; [ 14 456],[  2.80276817 105.19723183] ; [ 12.19723183 457.80276817],0
p8,1,0.277346,1.180048,[56 52] ; [269 198],[61.04347826 46.95652174] ; [263.95652174 203.04347826],0
a1,1,0.297735,1.08431,[  4 104] ; [ 30 446],[  6.28767123 101.71232877] ; [ 27.71232877 448.28767123],0
v1,1,0.333872,0.933822,[57 49] ; [271 189],[61.42756184 44.57243816] ; [266.57243816 193.42756184],0
a7,1,0.361594,0.832351,[84 24] ; [350 126],[80.26027397 27.73972603] ; [353.73972603 122.26027397],0
v2,1,0.489847,0.476862,[57 41] ; [286 176],[60.025 37.975] ; [282.975 179.025],0
b1,1,0.489939,0.47666,[37 71] ; [180 296],[40.13013699 67.86986301] ; [176.86986301 299.13013699],0
r4,1,0.504174,0.44614,[97 11] ; [437  39],[98.75342466  9.24657534] ; [435.24657534  40.75342466],0
s6,1,0.523164,0.407651,[75 33] ; [335 127],[77.68421053 30.31578947] ; [332.31578947 129.68421053],0
p7,1,0.528241,0.397775,[68 37] ; [316 149],[70.73684211 34.26315789] ; [313.26315789 151.73684211],0
u4,1,0.52934,0.395659,[  2 106] ; [ 14 461],[  2.96397942 105.03602058] ; [ 13.03602058 461.96397942],0
p1,1,0.533363,0.387981,[ 8 98] ; [ 45 430],[ 9.66953528 96.33046472] ; [ 43.33046472 431.66953528],0
v4,1,0.536627,0.381827,[101   6] ; [452  20],[102.19516408   4.80483592] ; [450.80483592  21.19516408],0
s5,1,0.567258,0.327293,[38 67] ; [178 276],[40.57245081 64.42754919] ; [175.42754919 278.57245081],0
b3,1,0.614108,0.254236,[22 34] ; [133 177],[23.71584699 32.28415301] ; [131.28415301 178.71584699],0
