Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.00013,14.648773,[ 7 20] ; [30 11],[14.69117647 12.30882353] ; [22.30882353 18.69117647],1
d2,1,0.005716,7.637676,[ 6 21] ; [23 18],[11.51470588 15.48529412] ; [17.48529412 23.51470588],0
p3,1,0.009862,6.659645,[ 4 23] ; [18 22],[ 8.86567164 18.13432836] ; [13.13432836 26.86567164],0
r4,1,0.013943,6.045322,[11 16] ; [29 12],[15.88235294 11.11764706] ; [24.11764706 16.88235294],0
a4,1,0.019952,5.416119,[ 4 23] ; [17 24],[ 8.33823529 18.66176471] ; [12.66176471 28.33823529],0
n5,1,0.030131,4.701811,[16 11] ; [13 27],[11.68656716 15.31343284] ; [17.31343284 22.68656716],0
d3,1,0.030403,4.686338,[ 5 22] ; [18 23],[ 9.13235294 17.86764706] ; [13.86764706 27.13235294],0
r3,1,0.030425,4.685127,[16 11] ; [34  7],[19.85294118  7.14705882] ; [30.14705882 10.85294118],0
u2,1,0.038434,4.285714,[8 8] ; [12  2],[10.66666667  5.33333333] ; [9.33333333 4.66666667],0
a3,1,0.041284,4.164339,[11 16] ; [27 14],[15.08823529 11.91176471] ; [22.91176471 18.08823529],0
r1,1,0.041284,4.164339,[11 16] ; [27 14],[15.08823529 11.91176471] ; [22.91176471 18.08823529],0
s3,1,0.050149,3.83646,[11 16] ; [26 14],[14.91044776 12.08955224] ; [22.08955224 17.91044776],0
s5,1,0.071423,3.25,[ 3 23] ; [12 27],[ 6. 20.] ; [ 9. 30.],0
s6,1,0.12174,2.394797,[ 9 18] ; [21 19],[12.08955224 14.91044776] ; [17.91044776 22.08955224],0
a5,1,0.123862,2.367796,[10 17] ; [23 18],[13.10294118 13.89705882] ; [19.89705882 21.10294118],0
u3,1,0.143235,2.142857,[ 6 10] ; [9 5],[8. 8.] ; [7. 7.],0
b4,1,0.180501,1.793495,[12 15] ; [25 16],[14.69117647 12.30882353] ; [22.30882353 18.69117647],0
b1,1,0.200081,1.641784,[15 12] ; [29 12],[17.47058824  9.52941176] ; [26.52941176 14.47058824],0
a6,1,0.200081,1.641784,[12 15] ; [12 29],[ 9.52941176 17.47058824] ; [14.47058824 26.52941176],0
p10,1,0.223763,1.480076,[10 16] ; [21 18],[12.4 13.6] ; [18.6 20.4],0
v3,1,0.249453,1.326363,[ 4 22] ; [10 26],[ 5.87096774 20.12903226] ; [ 8.12903226 27.87096774],0
s8,1,0.31651,1.003312,[ 5 22] ; [12 29],[ 6.75 20.25] ; [10.25 30.75],0
s2,1,0.322049,0.980608,[ 8 19] ; [17 24],[ 9.92647059 17.07352941] ; [15.07352941 25.92647059],0
p9,1,0.366819,0.814413,[12 14] ; [23 17],[13.78787879 12.21212121] ; [21.21212121 18.78787879],0
v1,1,0.396964,0.717505,[11 16] ; [21 20],[12.70588235 14.29411765] ; [19.29411765 21.70588235],0
p7,1,0.398861,0.711757,[11 16] ; [20 19],[12.68181818 14.31818182] ; [18.31818182 20.68181818],0
p4,1,0.461235,0.542896,[10 17] ; [18 21],[11.45454545 15.54545455] ; [16.54545455 22.45454545],0
n4,1,0.514845,0.424207,[16 11] ; [21 20],[14.69117647 12.30882353] ; [22.30882353 18.69117647],0
s1,1,0.520034,0.413826,[ 1 26] ; [ 3 37],[ 1.6119403 25.3880597] ; [ 2.3880597 37.6119403],0
a2,1,0.535512,0.383921,[ 1 26] ; [ 3 38],[ 1.58823529 25.41176471] ; [ 2.41176471 38.58823529],0
p8,1,0.564079,0.33269,[ 7 20] ; [13 27],[ 8.05970149 18.94029851] ; [11.94029851 28.05970149],0
s4,1,0.567755,0.326453,[ 5 22] ; [10 31],[ 5.95588235 21.04411765] ; [ 9.04411765 31.95588235],0
p11,1,0.649027,0.207128,[16 11] ; [22 19],[15.08823529 11.91176471] ; [22.91176471 18.08823529],0
v2,1,0.687646,0.161645,[ 9 16] ; [16 23],[ 9.765625 15.234375] ; [15.234375 23.765625],0
n3,1,0.704786,0.143541,[10  5] ; [9 6],[9.5 5.5] ; [9.5 5.5],0
s7,1,0.710368,0.13791,[ 7 18] ; [12 25],[ 7.66129032 17.33870968] ; [11.33870968 25.66129032],0
n1,1,0.715001,0.133333,[7 8] ; [8 7],[7.5 7.5] ; [7.5 7.5],0
p2,1,0.732334,0.11698,[15 12] ; [20 19],[14.31818182 12.68181818] ; [20.68181818 18.31818182],0
p1,1,0.738301,0.111626,[ 2 25] ; [ 4 37],[ 2.38235294 24.61764706] ; [ 3.61764706 37.38235294],0
a1,1,0.738301,0.111626,[ 2 25] ; [ 4 37],[ 2.38235294 24.61764706] ; [ 3.61764706 37.38235294],0
