Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.011614,6.368904,[ 3 56] ; [1 1],[ 3.86885246 55.13114754] ; [0.13114754 1.86885246],0
r4,1,0.313745,1.014844,[47 12] ; [1 1],[46.42622951 12.57377049] ; [1.57377049 0.42622951],0
r1,1,0.558281,0.342689,[41 18] ; [1 1],[40.62295082 18.37704918] ; [1.37704918 0.62295082],0
a3,1,0.637395,0.222165,[39 20] ; [1 1],[38.68852459 20.31147541] ; [1.31147541 0.68852459],0
a5,1,0.637395,0.222165,[39 20] ; [1 1],[38.68852459 20.31147541] ; [1.31147541 0.68852459],0
d3,1,0.651015,0.204623,[38 20] ; [1 1],[37.7 20.3] ; [1.3 0.7],0
a6,1,0.753778,0.098383,[36 23] ; [1 1],[35.78688525 23.21311475] ; [1.21311475 0.78688525],0
v3,1,0.760853,0.092635,[22 34] ; [1 1],[22.20689655 33.79310345] ; [0.79310345 1.20689655],0
d2,1,0.792065,0.069501,[24 35] ; [1 1],[24.18032787 34.81967213] ; [0.81967213 1.18032787],0
p8,1,0.792065,0.069501,[24 35] ; [1 1],[24.18032787 34.81967213] ; [0.81967213 1.18032787],0
b1,1,0.868069,0.027593,[26 33] ; [1 1],[26.1147541 32.8852459] ; [0.8852459 1.1147541],0
p3,1,0.885055,0.020899,[26 32] ; [1 1],[26.1 31.9] ; [0.9 1.1],0
v2,1,0.902603,0.014975,[31 26] ; [1 1],[30.91525424 26.08474576] ; [1.08474576 0.91525424],0
