Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000785,11.277291,[ 7 34] ; [9 5],[11.92727273 29.07272727] ; [4.07272727 9.92727273],1
s3,1,0.236553,1.401018,[ 8 32] ; [5 9],[ 9.62962963 30.37037037] ; [ 3.37037037 10.62962963],0
a7,1,0.246219,1.344632,[19 22] ; [9 5],[20.87272727 20.12727273] ; [7.12727273 6.87272727],0
s4,1,0.257871,1.280151,[ 4 37] ; [ 3 11],[ 5.21818182 35.78181818] ; [ 1.78181818 12.21818182],0
d1,1,0.291797,1.11131,[14 27] ; [7 7],[15.65454545 25.34545455] ; [5.34545455 8.65454545],0
d4,1,0.2967,1.088968,[26 15] ; [11  3],[27.58181818 13.41818182] ; [9.41818182 4.58181818],0
b1,1,0.309024,1.034843,[24 17] ; [6 8],[22.36363636 18.63636364] ; [7.63636364 6.36363636],0
v1,1,0.331525,0.942934,[ 9 31] ; [5 9],[10.37037037 29.62962963] ; [ 3.62962963 10.37037037],0
v3,1,0.335869,0.926136,[ 5 36] ; [ 3 10],[ 6.07407407 34.92592593] ; [ 1.92592593 11.07407407],0
n5,1,0.376371,0.78252,[26 15] ; [7 7],[24.6 16.4] ; [8.4 5.6],0
a5,1,0.39659,0.718641,[21 20] ; [9 5],[22.36363636 18.63636364] ; [7.63636364 6.36363636],0
p12,1,0.41692,0.65898,[ 1 40] ; [ 1 13],[ 1.49090909 39.50909091] ; [ 0.50909091 13.49090909],0
d2,1,0.433855,0.61248,[18 22] ; [8 6],[19.25925926 20.74074074] ; [6.74074074 7.25925926],0
n4,1,0.448756,0.573792,[28 13] ; [8 6],[26.83636364 14.16363636] ; [9.16363636 4.83636364],0
r2,1,0.452929,0.563312,[20 18] ; [9 5],[21.19230769 16.80769231] ; [7.80769231 6.19230769],0
a8,1,0.500432,0.454021,[ 6 34] ; [ 3 10],[ 6.79245283 33.20754717] ; [ 2.20754717 10.79245283],0
b2,1,0.523593,0.40681,[12 17] ; [3 7],[11.15384615 17.84615385] ; [3.84615385 6.15384615],0
b3,1,0.523593,0.40681,[12 17] ; [3 7],[11.15384615 17.84615385] ; [3.84615385 6.15384615],0
a2,1,0.638798,0.220318,[ 4 37] ; [ 2 12],[ 4.47272727 36.52727273] ; [ 1.52727273 12.47272727],0
n2,1,0.688921,0.160256,[10 10] ; [2 3],[ 9.6 10.4] ; [2.4 2.6],0
a4,1,0.723428,0.125232,[15 25] ; [6 8],[15.55555556 24.44444444] ; [5.44444444 8.55555556],0
u1,1,0.747312,0.103804,[ 2 39] ; [ 1 13],[ 2.23636364 38.76363636] ; [ 0.76363636 13.23636364],0
a3,1,0.777096,0.080148,[24 16] ; [9 5],[24.44444444 15.55555556] ; [8.55555556 5.44444444],0
a6,1,0.821154,0.051103,[19 22] ; [6 8],[18.63636364 22.36363636] ; [6.36363636 7.63636364],0
b4,1,0.953351,0.003422,[26 15] ; [9 5],[26.09090909 14.90909091] ; [8.90909091 5.09090909],0
p1,1,0.97453,0.001019,[ 6 35] ; [ 2 12],[ 5.96363636 35.03636364] ; [ 2.03636364 11.96363636],0
