Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,3e-06,22.112821,[34  5] ; [11 22],[24.375 14.625] ; [20.625 12.375],1
p11,1,0.002753,8.964448,[28 11] ; [13 22],[21.60810811 17.39189189] ; [19.39189189 15.60810811],0
a7,1,0.0033,8.633644,[30  8] ; [16 19],[23.94520548 14.05479452] ; [22.05479452 12.94520548],0
r2,1,0.00947,6.731935,[34  5] ; [20 13],[29.25  9.75] ; [24.75  8.25],0
p2,1,0.010838,6.491731,[31  8] ; [18 17],[25.82432432 13.17567568] ; [23.17567568 11.82432432],0
s2,1,0.027796,4.840688,[21 18] ; [10 25],[16.33783784 22.66216216] ; [14.66216216 20.33783784],0
b1,1,0.036125,4.391209,[15 24] ; [22 13],[19.5 19.5] ; [17.5 17.5],0
s8,1,0.056554,3.635676,[13 26] ; [ 5 30],[ 9.48648649 29.51351351] ; [ 8.51351351 26.48648649],0
v4,1,0.081055,3.043623,[35  4] ; [26  9],[32.14864865  6.85135135] ; [28.85135135  6.14864865],0
r4,1,0.108048,2.582538,[24 15] ; [15 20],[20.55405405 18.44594595] ; [18.44594595 16.55405405],0
b5,1,0.117976,2.443986,[29 10] ; [20 15],[25.82432432 13.17567568] ; [23.17567568 11.82432432],0
s5,1,0.151835,2.053721,[13 24] ; [ 7 28],[10.27777778 26.72222222] ; [ 9.72222222 25.27777778],0
p6,1,0.167258,1.907346,[13 26] ; [ 6 26],[10.43661972 28.56338028] ; [ 8.56338028 23.43661972],0
v2,1,0.187446,1.737579,[11 28] ; [15 20],[13.7027027 25.2972973] ; [12.2972973 22.7027027],0
a4,1,0.197237,1.662716,[13 26] ; [ 7 28],[10.54054054 28.45945946] ; [ 9.45945946 25.54054054],0
u2,1,0.200628,1.637794,[13  6] ; [7 8],[11.17647059  7.82352941] ; [8.82352941 6.17647059],0
n2,1,0.212183,1.556471,[6 6] ; [11  4],[7.55555556 4.44444444] ; [9.44444444 5.55555556],0
d5,1,0.213728,1.54599,[28 10] ; [21 14],[25.50684932 12.49315068] ; [23.49315068 11.50684932],0
b4,1,0.262542,1.255301,[24 15] ; [17 18],[21.60810811 17.39189189] ; [19.39189189 15.60810811],0
b2,1,0.283802,1.148794,[ 9 12] ; [ 6 16],[ 7.3255814 13.6744186] ; [ 7.6744186 14.3255814],0
b3,1,0.283802,1.148794,[ 9 12] ; [ 6 16],[ 7.3255814 13.6744186] ; [ 7.6744186 14.3255814],0
p1,1,0.297003,1.087601,[ 5 34] ; [ 2 33],[ 3.68918919 35.31081081] ; [ 3.31081081 31.68918919],0
u3,1,0.336253,0.924666,[12  7] ; [7 8],[10.61764706  8.38235294] ; [8.38235294 6.61764706],0
u1,1,0.358429,0.843391,[ 3 36] ; [ 1 34],[ 2.10810811 36.89189189] ; [ 1.89189189 33.10810811],0
p8,1,0.370637,0.801528,[15 23] ; [10 24],[13.19444444 24.80555556] ; [11.80555556 22.19444444],0
s4,1,0.375288,0.786081,[10 29] ; [ 6 29],[ 8.43243243 30.56756757] ; [ 7.56756757 27.43243243],0
s6,1,0.391096,0.73553,[19 19] ; [14 21],[17.17808219 20.82191781] ; [15.82191781 19.17808219],0
s7,1,0.397773,0.71505,[13 26] ; [ 8 25],[11.375 27.625] ; [ 9.625 23.375],0
s3,1,0.447619,0.576673,[16 22] ; [11 22],[14.45070423 23.54929577] ; [12.54929577 20.45070423],0
a1,1,0.474807,0.510766,[ 4 35] ; [ 2 33],[ 3.16216216 35.83783784] ; [ 2.83783784 32.16216216],0
a2,1,0.474807,0.510766,[ 4 35] ; [ 2 33],[ 3.16216216 35.83783784] ; [ 2.83783784 32.16216216],0
a6,1,0.500107,0.454709,[17 22] ; [18 17],[18.44594595 20.55405405] ; [16.55405405 18.44594595],0
a3,1,0.518404,0.417067,[20 19] ; [20 14],[21.36986301 17.63013699] ; [18.63013699 15.36986301],0
v1,1,0.578035,0.309421,[13 26] ; [ 9 24],[11.91666667 27.08333333] ; [10.08333333 22.91666667],0
r3,1,0.602437,0.271336,[33  6] ; [28  7],[32.14864865  6.85135135] ; [28.85135135  6.14864865],0
p12,1,0.620909,0.244592,[ 2 37] ; [ 1 34],[ 1.58108108 37.41891892] ; [ 1.41891892 33.58108108],0
n4,1,0.658569,0.195267,[13 26] ; [10 25],[12.12162162 26.87837838] ; [10.87837838 24.12162162],0
p3,1,0.662632,0.190342,[13 26] ; [13 21],[13.89041096 25.10958904] ; [12.10958904 21.89041096],0
a5,1,0.684396,0.165219,[16 23] ; [16 19],[16.86486486 22.13513514] ; [15.13513514 19.86486486],0
n6,1,0.716372,0.131996,[25 14] ; [21 14],[24.24324324 14.75675676] ; [21.75675676 13.24324324],0
n1,1,0.756158,0.096429,[3 9] ; [ 3 12],[2.66666667 9.33333333] ; [ 3.33333333 11.66666667],0
d4,1,0.791772,0.069702,[30  9] ; [26  9],[29.51351351  9.48648649] ; [26.48648649  8.51351351],0
d3,1,0.793803,0.068317,[25 13] ; [22 13],[24.46575342 13.53424658] ; [22.53424658 12.46575342],0
p4,1,0.813072,0.055916,[15 24] ; [14 20],[15.49315068 23.50684932] ; [13.50684932 20.49315068],0
p7,1,0.902926,0.014876,[19 19] ; [18 17],[19.26027397 18.73972603] ; [17.73972603 17.26027397],0
s1,1,0.911365,0.012391,[ 2 37] ; [ 2 33],[ 2.10810811 36.89189189] ; [ 1.89189189 33.10810811],0
d2,1,0.92851,0.00805,[16 23] ; [14 21],[15.81081081 23.18918919] ; [14.18918919 20.81081081],0
d1,1,0.92851,0.00805,[16 23] ; [14 21],[15.81081081 23.18918919] ; [14.18918919 20.81081081],0
n3,1,0.93021,0.00767,[7 5] ; [9 6],[7.11111111 4.88888889] ; [8.88888889 6.11111111],0
a8,1,0.954395,0.00327,[ 2 35] ; [ 2 33],[ 2.05555556 34.94444444] ; [ 1.94444444 33.05555556],0
v3,1,0.963608,0.002082,[ 9 30] ; [ 8 26],[ 9.08219178 29.91780822] ; [ 7.91780822 26.08219178],0
