Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b4,1,0.032532,4.57023,[11 17] ; [28 15],[15.38028169 12.61971831] ; [23.61971831 19.38028169],0
n5,1,0.548053,0.360816,[19  9] ; [32 11],[20.11267606  7.88732394] ; [30.88732394 12.11267606],0
d3,1,0.578587,0.308525,[ 8 20] ; [15 28],[ 9.07042254 18.92957746] ; [13.92957746 29.07042254],0
p8,1,0.596312,0.280594,[ 6 21] ; [12 31],[ 6.94285714 20.05714286] ; [11.05714286 31.94285714],0
n3,1,0.625444,0.23829,[7 8] ; [11  9],[7.71428571 7.28571429] ; [10.28571429  9.71428571],0
n2,1,0.650147,0.205714,[9 6] ; [11 10],[8.33333333 6.66666667] ; [11.66666667  9.33333333],0
s3,1,0.674116,0.176825,[11 16] ; [15 27],[10.17391304 16.82608696] ; [15.82608696 26.17391304],0
p5,1,0.674166,0.176768,[ 2 26] ; [ 2 40],[ 1.6 26.4] ; [ 2.4 39.6],0
a4,1,0.674166,0.176768,[ 8 20] ; [14 28],[ 8.8 19.2] ; [13.2 28.8],0
r1,1,0.68861,0.160594,[ 6 22] ; [11 32],[ 6.70422535 21.29577465] ; [10.29577465 32.70422535],0
a8,1,0.762644,0.09121,[ 1 26] ; [ 1 40],[ 0.79411765 26.20588235] ; [ 1.20588235 39.79411765],0
r2,1,0.813041,0.055935,[15 11] ; [23 19],[14.52941176 11.47058824] ; [23.47058824 18.52941176],0
s5,1,0.820534,0.051465,[ 4 24] ; [ 7 36],[ 4.33802817 23.66197183] ; [ 6.66197183 36.33802817],0
a2,1,0.825072,0.048853,[ 1 27] ; [ 2 41],[ 1.18309859 26.81690141] ; [ 1.81690141 41.18309859],0
u3,1,0.837944,0.04183,[ 4 11] ; [ 4 13],[ 3.75 11.25] ; [ 4.25 12.75],0
v2,1,0.856017,0.032923,[ 8 19] ; [13 28],[ 8.33823529 18.66176471] ; [12.66176471 28.33823529],0
a6,1,0.898315,0.01633,[10 18] ; [16 27],[10.25352113 17.74647887] ; [15.74647887 27.25352113],0
n1,1,0.907988,0.013358,[6 9] ; [ 8 13],[5.83333333 9.16666667] ; [ 8.16666667 12.83333333],0
s2,1,0.97085,0.001335,[ 9 19] ; [14 29],[ 9.07042254 18.92957746] ; [13.92957746 29.07042254],0
p6,1,0.985109,0.000348,[ 5 21] ; [ 8 34],[ 4.97058824 21.02941176] ; [ 8.02941176 33.97058824],0
