Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,38.369128,[ 57 114] ; [54 16],[78.7593361 92.2406639] ; [32.2406639 37.7593361],1
v1,1,8.4e-05,15.458089,[ 55 120] ; [41 29],[ 68.57142857 106.42857143] ; [27.42857143 42.57142857],1
s8,1,8.7e-05,15.39517,[ 10 167] ; [16 55],[ 18.55645161 158.44354839] ; [ 7.44354839 63.55645161],1
r2,1,0.0007,11.489465,[144  31] ; [68  1],[152.04918033  22.95081967] ; [59.95081967  9.04918033],1
n4,1,0.001719,9.827389,[105  72] ; [57 14],[115.62096774  61.37903226] ; [46.37903226 24.62096774],0
p4,1,0.005819,7.605522,[ 57 119] ; [35 33],[ 66.36065574 109.63934426] ; [25.63934426 42.36065574],0
v4,1,0.009337,6.757272,[144  33] ; [67  4],[150.59274194  26.40725806] ; [60.40725806 10.59274194],0
r1,1,0.014877,5.931029,[105  71] ; [54 17],[113.29554656  62.70445344] ; [45.70445344 25.29554656],0
a3,1,0.014973,5.919682,[99 76] ; [52 19],[107.41869919  67.58130081] ; [43.58130081 27.41869919],0
r4,1,0.01873,5.526548,[124  53] ; [60 11],[131.32258065  45.67741935] ; [52.67741935 18.32258065],0
p8,1,0.019303,5.473837,[ 60 114] ; [35 34],[ 68.02469136 105.97530864] ; [26.97530864 42.02469136],0
d2,1,0.027666,4.848785,[ 68 107] ; [38 32],[75.71428571 99.28571429] ; [30.28571429 39.71428571],0
p10,1,0.033361,4.527174,[102  73] ; [51 19],[109.28571429  65.71428571] ; [43.71428571 26.28571429],0
p12,1,0.034944,4.44789,[  2 175] ; [ 4 66],[  4.29959514 172.70040486] ; [ 1.70040486 68.29959514],0
d1,1,0.042331,4.121931,[ 77 100] ; [41 30],[84.21774194 92.78225806] ; [33.78225806 37.21774194],0
p1,1,0.049772,3.849114,[ 13 164] ; [11 60],[ 17.12903226 159.87096774] ; [ 6.87096774 64.12903226],0
p5,1,0.053074,3.741599,[  5 171] ; [ 6 65],[  7.83805668 168.16194332] ; [ 3.16194332 67.83805668],0
n2,1,0.081722,3.030323,[36 25] ; [11  2],[38.74324324 22.25675676] ; [8.25675676 4.74324324],0
