Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001612,9.94566,[28 29] ; [18 60],[19.42222222 37.57777778] ; [26.57777778 51.42222222],0
a3,1,0.005395,7.74198,[38 22] ; [33 50],[29.79020979 30.20979021] ; [41.20979021 41.79020979],0
s7,1,0.012373,6.256578,[24 36] ; [16 62],[17.39130435 42.60869565] ; [22.60869565 55.39130435],0
s2,1,0.012598,6.224739,[28 32] ; [22 61],[20.97902098 39.02097902] ; [29.02097902 53.97902098],0
a5,1,0.049803,3.848085,[34 27] ; [33 51],[28.1862069 32.8137931] ; [38.8137931 45.1862069],0
b3,1,0.052973,3.744761,[20 24] ; [11 32],[15.67816092 28.32183908] ; [15.32183908 27.67816092],0
b2,1,0.052973,3.744761,[20 24] ; [11 32],[15.67816092 28.32183908] ; [15.32183908 27.67816092],0
p10,1,0.060329,3.528304,[44 17] ; [46 35],[38.66197183 22.33802817] ; [51.33802817 29.66197183],0
u3,1,0.069241,3.300919,[13 10] ; [17 33],[ 9.45205479 13.54794521] ; [20.54794521 29.45205479],0
r3,1,0.09392,2.805873,[51  8] ; [63 21],[47.03496503 11.96503497] ; [66.96503497 17.03496503],0
v3,1,0.102536,2.665651,[21 39] ; [18 62],[16.71428571 43.28571429] ; [22.28571429 57.71428571],0
p8,1,0.115012,2.483967,[26 34] ; [25 57],[21.54929577 38.45070423] ; [29.45070423 52.54929577],0
p9,1,0.121139,2.402534,[47 14] ; [52 28],[42.82978723 18.17021277] ; [56.17021277 23.82978723],0
s3,1,0.125711,2.344681,[33 27] ; [34 47],[28.5106383 31.4893617] ; [38.4893617 42.5106383],0
a2,1,0.131743,2.271843,[ 7 54] ; [ 4 80],[ 4.62758621 56.37241379] ; [ 6.37241379 77.62758621],0
r1,1,0.132967,2.257514,[41 19] ; [47 37],[36.66666667 23.33333333] ; [51.33333333 32.66666667],0
n2,1,0.135458,2.228813,[14  2] ; [23 11],[11.84  4.16] ; [25.16  8.84],0
s8,1,0.144147,2.133123,[19 42] ; [17 66],[15.25 45.75] ; [20.75 62.25],0
s4,1,0.151858,2.053486,[ 7 54] ; [17 66],[10.16666667 50.83333333] ; [13.83333333 69.16666667],0
n5,1,0.185584,1.752329,[43 17] ; [50 32],[39.29577465 20.70422535] ; [53.70422535 28.29577465],0
r4,1,0.198992,1.649759,[46 15] ; [55 29],[42.48965517 18.51034483] ; [58.51034483 25.48965517],0
r2,1,0.210347,1.569039,[50  9] ; [64 20],[47.03496503 11.96503497] ; [66.96503497 17.03496503],0
p7,1,0.216474,1.527594,[28 31] ; [30 51],[24.44285714 34.55714286] ; [33.55714286 47.44285714],0
v4,1,0.237388,1.396036,[52  7] ; [67 16],[49.44366197  9.55633803] ; [69.55633803 13.44366197],0
s1,1,0.238656,1.388514,[ 6 54] ; [ 4 78],[ 4.22535211 55.77464789] ; [ 5.77464789 76.22535211],0
a7,1,0.248027,1.334384,[33 27] ; [38 46],[29.58333333 30.41666667] ; [41.41666667 42.58333333],0
d4,1,0.258716,1.275613,[33 28] ; [37 46],[29.65277778 31.34722222] ; [40.34722222 42.65277778],0
s6,1,0.266463,1.234862,[32 28] ; [36 46],[28.73239437 31.26760563] ; [39.26760563 42.73239437],0
b4,1,0.274563,1.193805,[30 31] ; [49 35],[33.23448276 27.76551724] ; [45.76551724 38.23448276],0
p4,1,0.274642,1.193414,[25 36] ; [26 55],[21.9084507 39.0915493] ; [29.0915493 51.9084507],0
d3,1,0.27629,1.185251,[28 33] ; [31 53],[24.82068966 36.17931034] ; [34.17931034 49.82068966],0
a4,1,0.278272,1.17551,[16 44] ; [16 68],[13.33333333 46.66666667] ; [18.66666667 65.33333333],0
d2,1,0.370963,0.800435,[17 44] ; [18 66],[14.72413793 46.27586207] ; [20.27586207 63.72413793],0
d1,1,0.39741,0.716148,[ 5 56] ; [ 4 80],[ 3.7862069 57.2137931] ; [ 5.2137931 78.7862069],0
u1,1,0.407614,0.685748,[ 4 57] ; [ 3 81],[ 2.94482759 58.05517241] ; [ 4.05517241 79.94482759],0
n6,1,0.427952,0.628374,[43 16] ; [56 28],[40.84615385 18.15384615] ; [58.15384615 25.84615385],0
s5,1,0.484393,0.488958,[10 49] ; [18 65],[11.63380282 47.36619718] ; [16.36619718 66.63380282],0
p2,1,0.550152,0.357045,[40 21] ; [51 33],[38.28275862 22.71724138] ; [52.71724138 31.28275862],0
b5,1,0.588045,0.293407,[34 27] ; [43 41],[32.39310345 28.60689655] ; [44.60689655 39.39310345],0
a6,1,0.601409,0.272876,[30 31] ; [45 39],[31.55172414 29.44827586] ; [43.44827586 40.55172414],0
a1,1,0.640157,0.218536,[ 4 57] ; [ 4 80],[ 3.36551724 57.63448276] ; [ 4.63448276 79.36551724],0
n4,1,0.7512,0.100525,[37 23] ; [49 34],[36.08391608 23.91608392] ; [49.91608392 33.08391608],0
p1,1,0.754518,0.097774,[ 6 55] ; [ 7 77],[ 5.46896552 55.53103448] ; [ 7.53103448 76.46896552],0
p11,1,0.781312,0.077067,[42 19] ; [56 28],[41.22758621 19.77241379] ; [56.77241379 27.22758621],0
n3,1,0.828593,0.046875,[11  5] ; [21 11],[10.66666667  5.33333333] ; [21.33333333 10.66666667],0
b1,1,0.866179,0.028397,[27 34] ; [36 48],[26.50344828 34.49655172] ; [36.49655172 47.50344828],0
a8,1,0.884179,0.021221,[ 6 49] ; [ 8 71],[ 5.74626866 49.25373134] ; [ 8.25373134 70.74626866],0
u2,1,0.908908,0.013091,[10 12] ; [22 28],[ 9.77777778 12.22222222] ; [22.22222222 27.77777778],0
n1,1,0.938323,0.005987,[ 6 10] ; [12 21],[ 5.87755102 10.12244898] ; [12.12244898 20.87755102],0
p3,1,0.94826,0.004211,[17 44] ; [23 61],[16.82758621 44.17241379] ; [23.17241379 60.82758621],0
p5,1,0.960578,0.002443,[ 3 57] ; [ 4 79],[ 2.93706294 57.06293706] ; [ 4.06293706 78.93706294],0
