Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,67.04828,[208  89] ; [ 50 114],[166.21691974 130.78308026] ; [91.78308026 72.21691974],1
p8,1,0.0,53.329553,[204  89] ; [ 55 106],[167.15198238 125.84801762] ; [91.84801762 69.15198238],1
p6,1,0.0,45.983926,[159 133] ; [ 34 125],[124.9578714 167.0421286] ; [68.0421286 90.9578714],1
p7,1,0.0,30.576152,[223  70] ; [78 77],[196.859375  96.140625] ; [104.140625  50.859375],1
p2,1,0.0,26.303354,[272  24] ; [122  42],[253.53043478  42.46956522] ; [140.46956522  23.53043478],1
p10,1,1e-06,23.398905,[266  29] ; [118  44],[247.87746171  47.12253829] ; [136.12253829  25.87746171],1
n5,1,2e-06,23.143733,[259  36] ; [114  50],[239.72766885  55.27233115] ; [133.27233115  30.72766885],1
d1,1,5e-06,20.710601,[206  91] ; [79 86],[183.21428571 113.78571429] ; [101.78571429  63.21428571],1
n6,1,6e-06,20.578792,[270  25] ; [125  39],[253.8671024  41.1328976] ; [141.1328976  22.8671024],1
p5,1,1.2e-05,19.093987,[ 56 239] ; [  7 156],[ 40.57860262 254.42139738] ; [ 22.42139738 140.57860262],1
n4,1,2.4e-05,17.82045,[257  39] ; [116  48],[240.0173913  55.9826087] ; [132.9826087  31.0173913],1
d3,1,0.000146,14.419382,[228  69] ; [99 66],[210.21428571  86.78571429] ; [116.78571429  48.21428571],1
r4,1,0.000241,13.479981,[289   8] ; [147  18],[280.28571429  16.71428571] ; [155.71428571   9.28571429],1
p9,1,0.000248,13.430192,[272  24] ; [129  32],[259.72866521  36.27133479] ; [141.27133479  19.72866521],1
u1,1,0.000754,11.351242,[ 73 224] ; [ 19 146],[ 59.14285714 237.85714286] ; [ 32.85714286 132.14285714],1
a7,1,0.000853,11.122545,[231  65] ; [105  60],[215.73969631  80.26030369] ; [120.26030369  44.73969631],1
d2,1,0.00098,10.864639,[164 132] ; [ 65 100],[147.03687636 148.96312364] ; [81.96312364 83.03687636],1
p11,1,0.0012,10.489855,[250  47] ; [118  47],[236.57142857  60.42857143] ; [131.42857143  33.57142857],0
s8,1,0.001727,9.819051,[165 129] ; [67 97],[148.92576419 145.07423581] ; [83.07423581 80.92576419],0
s7,1,0.002197,9.377034,[164 116] ; [69 90],[148.61047836 131.38952164] ; [84.38952164 74.61047836],0
r3,1,0.002256,9.328342,[291   6] ; [151  13],[284.75921909  12.24078091] ; [157.24078091   6.75921909],0
d5,1,0.002884,8.879399,[258  38] ; [126  39],[246.55965293  49.44034707] ; [137.44034707  27.55965293],0
a5,1,0.005047,7.862695,[241  56] ; [115  50],[228.85714286  68.14285714] ; [127.14285714  37.85714286],0
a2,1,0.019891,5.421434,[ 89 208] ; [ 33 132],[ 78.42857143 218.57142857] ; [ 43.57142857 121.42857143],0
s6,1,0.026121,4.947966,[217  72] ; [105  56],[206.79555556  82.20444444] ; [115.20444444  45.79555556],0
s5,1,0.034792,4.455365,[120 164] ; [ 51 108],[109.62528217 174.37471783] ; [61.37471783 97.62528217],0
s2,1,0.036934,4.353441,[172 120] ; [80 84],[161.36842105 130.63157895] ; [90.63157895 73.36842105],0
p12,1,0.05963,3.547643,[ 32 264] ; [  9 153],[ 26.49781659 269.50218341] ; [ 14.50218341 147.49781659],0
v3,1,0.06033,3.52828,[153 134] ; [70 89],[143.5 143.5] ; [79.5 79.5],0
u3,1,0.073826,3.195826,[50 24] ; [23 22],[45.39495798 28.60504202] ; [27.60504202 17.39495798],0
a4,1,0.153639,2.035748,[150 145] ; [72 92],[142.67973856 152.32026144] ; [79.32026144 84.67973856],0
r1,1,0.16266,1.949326,[257  38] ; [135  29],[251.93899782  43.06100218] ; [140.06100218  23.93899782],0
v4,1,0.164723,1.930319,[290   6] ; [157   7],[287.63478261   8.36521739] ; [159.36521739   4.63478261],0
a6,1,0.168109,1.89973,[207  90] ; [104  60],[200.36225597  96.63774403] ; [110.63774403  53.36225597],0
d4,1,0.174694,1.842193,[253  43] ; [133  32],[247.84381779  48.15618221] ; [138.15618221  26.84381779],0
b5,1,0.203362,1.618061,[184 113] ; [112  53],[190.28571429 106.71428571] ; [105.71428571  59.28571429],0
b2,1,0.219159,1.509873,[ 82 122] ; [44 48],[ 86.83783784 117.16216216] ; [39.16216216 52.83783784],0
b3,1,0.219159,1.509873,[ 82 122] ; [44 48],[ 86.83783784 117.16216216] ; [39.16216216 52.83783784],0
u4,1,0.25728,1.283333,[ 11 286] ; [  3 162],[  9. 288.] ; [  5. 160.],0
s1,1,0.269277,1.220426,[  7 284] ; [  7 157],[  8.95384615 282.04615385] ; [  5.04615385 158.95384615],0
v2,1,0.292571,1.107752,[199  92] ; [99 57],[194.  97.] ; [104.  52.],0
p1,1,0.417876,0.65628,[ 32 263] ; [ 14 151],[ 29.5 265.5] ; [ 16.5 148.5],0
n3,1,0.482564,0.493063,[30  8] ; [34 13],[28.61176471  9.38823529] ; [35.38823529 11.61176471],0
b1,1,0.528831,0.396637,[115 182] ; [ 59 106],[111.85714286 185.14285714] ; [ 62.14285714 102.85714286],0
s3,1,0.543724,0.368681,[171 120] ; [91 72],[167.9339207 123.0660793] ; [94.0660793 68.9339207],0
u2,1,0.568957,0.324431,[39 35] ; [25 18],[40.47863248 33.52136752] ; [23.52136752 19.47863248],0
a3,1,0.68521,0.16432,[223  73] ; [120  43],[221.19389978  74.80610022] ; [121.80610022  41.19389978],0
n1,1,0.750816,0.100847,[20 19] ; [22 24],[19.27058824 19.72941176] ; [22.72941176 23.27058824],0
