Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,79.215589,[585  89] ; [97 74],[543.98579882 130.01420118] ; [138.01420118  32.98579882],1
a3,1,0.086115,2.945531,[490 191] ; [115  61],[480.75262544 200.24737456] ; [124.24737456  51.75262544],0
v3,1,0.100102,2.703916,[273 385] ; [ 58 110],[263.6779661 394.3220339] ; [ 67.3220339 100.6779661],0
p6,1,0.112661,2.516493,[252 416] ; [ 54 119],[243.05350773 424.94649227] ; [ 62.94649227 110.05350773],0
r1,1,0.121224,2.401437,[561 120] ; [136  40],[553.8588098 127.1411902] ; [143.1411902  32.8588098],0
n2,1,0.140522,2.172236,[102  28] ; [44 20],[97.83505155 32.16494845] ; [48.16494845 15.83505155],0
s8,1,0.183436,1.769564,[308 371] ; [ 70 106],[300.18947368 378.81052632] ; [77.81052632 98.18947368],0
d4,1,0.215499,1.534097,[565 115] ; [140  37],[559.39323221 120.60676779] ; [145.60676779  31.39323221],0
b4,1,0.265311,1.240833,[400 283] ; [96 82],[393.45876887 289.54123113] ; [102.54123113  75.45876887],0
d2,1,0.270142,1.216024,[318 362] ; [91 86],[324.52742124 355.47257876] ; [84.47257876 92.52742124],0
d1,1,0.306538,1.045532,[405 278] ; [98 80],[399.0116144 283.9883856] ; [103.9883856  74.0116144],0
s2,1,0.397559,0.715698,[342 333] ; [96 81],[347.00704225 327.99295775] ; [90.99295775 86.00704225],0
a2,1,0.448934,0.573342,[158 525] ; [ 46 132],[161.82578397 521.17421603] ; [ 42.17421603 135.82578397],0
u3,1,0.470768,0.520172,[117  75] ; [34 27],[114.59288538  77.40711462] ; [36.40711462 24.59288538],0
a8,1,0.48047,0.497797,[ 88 536] ; [ 19 140],[ 85.27203065 538.72796935] ; [ 21.72796935 137.27203065],0
n1,1,0.534058,0.386664,[44 85] ; [24 38],[45.92670157 83.07329843] ; [22.07329843 39.92670157],0
n3,1,0.571964,0.319407,[98 33] ; [44 18],[96.38341969 34.61658031] ; [45.61658031 16.38341969],0
a1,1,0.611752,0.257632,[ 33 650] ; [  7 171],[ 31.73054588 651.26945412] ; [  8.26945412 169.73054588],0
u1,1,0.727938,0.121013,[119 564] ; [ 33 145],[120.57607433 562.42392567] ; [ 31.42392567 146.57607433],0
a4,1,0.740046,0.110086,[300 380] ; [81 97],[301.95804196 378.04195804] ; [79.04195804 98.95804196],0
s3,1,0.805611,0.060561,[379 293] ; [98 79],[377.55477032 294.44522968] ; [99.44522968 77.55477032],0
s5,1,0.806604,0.059932,[219 438] ; [ 57 109],[220.33049818 436.66950182] ; [ 55.66950182 110.33049818],0
s7,1,0.808661,0.058639,[321 335] ; [79 86],[319.61023143 336.38976857] ; [80.38976857 84.61023143],0
p1,1,0.826833,0.047858,[ 57 620] ; [ 14 163],[ 56.28454333 620.71545667] ; [ 14.71545667 162.28454333],0
r2,1,0.83217,0.04491,[649  28] ; [170   8],[648.49473684  28.50526316] ; [170.50526316   7.49473684],0
d5,1,0.849359,0.036076,[549 132] ; [143  33],[549.88564761 131.11435239] ; [142.11435239  33.88564761],0
a7,1,0.890419,0.018982,[496 185] ; [128  49],[495.27272727 185.72727273] ; [128.72727273  48.27272727],0
d3,1,0.965936,0.001824,[472 209] ; [121  54],[471.76752336 209.23247664] ; [121.23247664  53.76752336],0
s6,1,0.966578,0.001756,[452 218] ; [117  56],[452.23013049 217.76986951] ; [116.76986951  56.23013049],0
u4,1,0.967095,0.001702,[ 15 668] ; [  4 174],[ 15.07200929 667.92799071] ; [  3.92799071 174.07200929],0
